Symbol,B.cells,CD4.T.cells,CD8.T.cells,monocytic.lineage,NK.cells,neutrophils,endothelial.cells,fibroblasts
CDKL1,12.689391227942762,14.167968743373534,14.594768987390808,15.378390445696738,13.86921871492259,16.09609266335623,18.513882000000002,25.3
CDKL2,13.003311809044884,13.74894068129315,14.68625226351504,12.933180958244625,15.017593433246812,14.81539487831872,12.101289,5.0
CDKL3,12.531118102852565,12.584322181015652,13.411356193101565,13.277237252382436,12.899748779874642,16.02761622169428,13.86325,14.0
CDKL5,20.87979715110428,19.311955555810062,18.22189352036725,22.499669336159734,19.882800239328358,26.423365914534195,23.341942,4.0
CDKN1A,291.59468547009646,137.60598710753473,95.20816115984351,644.9773019179421,105.51907018664049,158.83515860149345,1576.7621,2198.7
CDKN1B,1643.8177685824292,2357.626155855587,2294.507918901174,1020.4302920790317,1950.1716091583057,3179.339528635334,884.1159,1391.0
CDKN1C,404.29383280890363,125.17629796576814,62.43423419397204,155.36729236041438,155.580750180943,28.90908156709592,34.470238,37.9
CDKN2A,14.336700785631724,15.491606119114236,16.6099341011978,14.172232877875816,14.751326593889681,15.42687683325772,26.514359999999996,18.3
CDKN2AIP,140.2123835189429,188.5080810168999,201.34752822752122,109.80290889123283,149.8264978728744,101.74163710946715,210.10529,227.5
CDKN2AIPNL,28.505609028177226,25.068480115293156,25.6224743206423,22.116379218857727,24.822721229044262,22.71677989185855,62.03951,20.5
CDKN2B,13.156061083362262,12.129479093851153,12.615453031221344,19.464432225163318,12.853300719964668,13.182639072813013,34.43325,25.2
CDKN2B-AS1,13.250113311360696,13.871919670917242,13.532096398812627,13.892002201643281,15.410041008320961,14.394132369097544,9.741514,10.8
CDKN2C,66.40765933943554,54.79345395523044,58.220083925130275,82.15864215267167,113.21399983336173,27.60581076667223,96.31912,285.1
CDKN2D,20.472668072835653,20.21522501473776,22.077977080192984,24.59623772548588,20.80426417956166,34.36941094794893,28.373435999999998,5.3
CDKN3,16.294787246419556,16.218665213633283,17.947282818809743,17.54584996641391,14.790091808911637,15.079073414800328,603.4642299999999,237.8
CDNF,12.903912668881976,14.368342780570103,12.181093928685778,11.369595102678062,11.6848225424597,10.680341423118321,25.589453,5.8
CDO1,17.330855202068225,15.36262609372054,15.175931852762105,15.271949000480728,17.513998265780263,15.656747844789264,13.865506,9.1
CDON,11.285708294263449,10.440207303437942,11.200406807275222,11.222644966069765,11.724477756927673,13.037817330069917,8.788963,1.6
CDPF1,58.41183059321958,73.65948463758387,73.92092606047002,34.43887813903929,71.95054340563136,53.07180675748044,182.25858,86.8
CDR1,13.380564985457339,13.507357367003602,13.428185348176205,14.509711800949809,17.246067678860527,14.128341152276594,10.350632000000001,2.4
CDR2,158.22669765635337,1088.5463441039633,932.9802921328695,66.7262773505043,219.0471433860325,44.94601362586769,950.6257,784.3
CDR2L,22.55952826999726,23.470679499703024,23.23990544246353,23.735401123378065,21.015707619697118,27.125303261468225,449.77267,126.5
CDRT1,12.856225988416204,13.883665123931033,13.919165771742795,16.033721356258052,14.64430577896314,13.25274341946151,14.124045,7.3
CDRT15,25.073711498787343,27.866451344318307,27.577771943540156,32.85370705243387,27.32701320341004,47.445810182340324,54.52111,22.0
CDRT15L2,21.778612638911998,19.65624781267081,21.82724092151603,20.99036246240958,18.626298631359212,17.50114175182117,22.196531,3.4
CDRT4,34.88766979350841,33.71954835231956,29.125858168280075,31.073761595577544,33.26656533051762,32.56466546387028,31.651676000000002,77.8
CDS1,14.725382472248299,13.418243120061998,14.641653129277238,14.670573849208752,13.393643033256975,13.303377896666854,11.274513,3.2
CDS2,43.07574530058974,49.106325135649975,51.52787465817865,42.288607250769246,45.24633514552911,75.14378901268334,20.472483,15.8
CDSN,15.179919865067792,16.973738126182145,16.92083137111339,17.08850474770354,15.417235831033741,23.498523510551856,26.442223,1.3
CDT1,21.297017043908685,22.157267405850885,23.35405036509219,23.07963919139374,23.4637973603303,22.356405010337443,171.01733000000002,43.5
CDV3,25.220542668331007,25.193630790101814,25.289996524122866,26.321563929350596,21.956204127010494,21.366320757697157,68.42930600000001,455.9
CDX1,54.86580291641138,73.28732547001783,74.13703236866769,80.39226172031226,74.94015883557171,90.62323218993046,86.39093000000001,8.8
CDX2,35.21877257739541,37.124148239433794,37.48800329023297,39.83433674974049,30.821727088816157,44.657269720477316,48.66191,3.4
CDX4,20.262250191734825,18.02147800379774,21.356111399711526,23.071724974129797,17.517960003896402,60.88453899568879,58.28836999999999,2.1
CDY1,14.27885786884703,12.613205115291871,12.157769549774104,11.399861417218313,12.186933317607622,13.8299692693676,8.894123,2.2
CDY1B,14.606889909970219,15.012147145347836,15.922533720512325,14.900321028914217,13.888163902296684,17.419088483275967,21.242739,17.3
CDY2A,14.606889909970219,15.012147145347836,15.922533720512325,14.900321028914217,13.888163902296684,17.419088483275967,21.242739,17.3
CDY2B,14.606889909970219,15.012147145347836,15.922533720512325,14.900321028914217,13.888163902296684,17.419088483275967,21.242739,17.3
CDYL,78.58384876442554,51.568977078381074,63.66706745495337,150.3030321680014,68.7985728731668,39.37069744659719,130.96548,93.8
CDYL2,37.890332507282196,41.648858173405216,45.119984477498136,39.567899336446146,43.55766431137086,63.690334214525976,109.297325,57.4
CEACAM1,16.621531716675722,15.54814055245808,13.289066824139212,18.337041218945433,14.390580449775193,56.04848113909464,21.116072,1.1
CEACAM19,50.085860066144235,63.49138917859151,60.51061764893073,64.29011357503454,56.771349233036624,95.4663303092614,222.55667000000003,99.3
CEACAM21,23.656398351597215,28.01271389763808,24.958586926468126,22.203474431601588,25.655067667513595,33.51320891977468,18.56973,3.5
CEACAM3,26.267674769214665,26.726730936939404,22.164292736468237,27.81322087549676,27.23611547097037,118.56157433300793,22.257963,7.2
CEACAM4,54.84835189084387,58.627041634205945,53.61799344508158,121.20029547105113,57.80676588376588,232.4264690801129,123.81793,14.0
CEACAM5,19.44721971527479,21.33212513754311,19.554261674168636,19.361618368518727,18.388065230040013,18.323399937532546,18.052343,13.7
CEACAM6,98.81771154780434,30.903399174075947,26.7923988917778,26.851859017539716,23.41106543878969,37.17981508173864,14.830147,9.0
CEACAM7,12.676593523088533,10.519533408493306,10.886280597196711,13.406911170322454,11.474035977278229,14.477396037474467,9.209389,4.3
CEACAM8,109.47018390395495,26.155547676223566,16.75563406065872,13.860027874672705,15.236187317255027,19.75592695409341,8.6779995,2.9
CEACAMP3,13.746428198539082,15.0395620925305,16.767652457718484,14.135120969281417,15.033506292754108,15.907587256478138,17.746307,0.8
CEBPA,196.32414140744504,105.65270743452614,82.20179406199011,345.2060622248858,133.99625168697693,254.7176759681546,44.756415999999994,10.5
CEBPA-AS1,142.12771662912905,148.38140128935314,137.56671075459948,175.37983435653854,138.09006061317095,214.12651112035024,137.56508,104.6
CEBPB,1498.9172345344161,613.8003379824357,462.4394317207593,2243.1788792453144,941.1364550821066,7374.529944324755,1494.6069,2460.5
CEBPD,19.407668159718853,17.70323166713889,12.452225534202316,128.13975378297448,20.278448018567484,179.76075918129237,9.6750145,123.0
CEBPE,34.730998940040784,41.31081767623587,37.325505952841176,53.06145353766729,29.87613043737886,68.22259823112597,50.108523999999996,47.7
CEBPG,165.2689616351264,97.77758393382786,145.05981105277058,137.21928675477838,155.1271969282988,25.706572761598178,501.91034,209.1
CEBPZ,655.7211032481308,627.8811850468692,834.783462930636,409.98572688325646,677.6092975182409,87.93675472074021,1172.4655,431.3
CEBPZOS,16.794492636647433,16.751657130977414,17.368747923994928,15.149169648157839,15.169024072431734,13.566856030939674,33.50517,85.3
CECR1,2246.352240350641,1370.8518996594842,1073.4538569300842,4235.4329927718245,1243.102585312475,169.68406349996874,45.082226,101.2
CECR2,16.843561157776314,15.835055510819219,18.990516216013678,17.879414837080525,15.033506292754108,20.437861994362958,17.628942000000002,8.0
CECR3,18.40689887986007,18.0870081869883,15.429607258879463,21.23864120493527,19.981828749751447,20.613791965342408,40.616046999999995,21.2
CECR5,242.3241219879601,290.9394490733022,266.69763501175896,276.6872401969973,196.947741201133,26.429769616970407,475.49825999999996,253.8
CECR5-AS1,13.505817852607429,15.062026696645978,14.95107432751039,15.153039602282796,15.262076961656117,27.57056359244955,20.773966,3.9
CECR6,25.60690770408458,24.68977354777044,21.49826879472727,35.7932341327538,21.877184530114654,187.77008437654092,64.67841999999999,1.6
CECR7,20.980206184792525,19.42161231818626,19.23390676527491,21.27885771792601,17.450415939108215,18.63584858575657,22.04218,7.4
CECR9,13.907354079292498,14.740528116702835,13.41402077095018,15.281565190397012,14.297663701036855,15.892664745909544,12.805015,13.6
CEL,11.830079444837239,15.633255603724669,15.30436873457897,16.342567881739356,15.502448079628884,23.22849042003835,21.626463,7.0
CELA1,25.233059221474143,37.186849433627806,31.584521880028525,27.9760156988733,23.58719479782595,30.734343912622816,38.14932,4.2
CELA2A,13.360808145385198,15.509429489684674,14.175298065499355,16.27318316217493,15.47606861288618,15.158808685933034,13.76556,21.2
CELA2B,13.360808145385198,15.509429489684674,14.175298065499355,16.27318316217493,15.47606861288618,15.158808685933034,13.76556,3.6
CELA3A,22.71545114423727,19.58068116520236,21.119139194105966,23.838963062807977,22.476040791854448,29.491413007158243,24.855682,15.2
CELA3B,26.909524783778522,31.796216750761165,31.119158483017113,31.067946458204624,30.67620201790345,44.776785959781755,33.408966,10.1
CELF1,18.914720357551346,18.542369841107252,18.73731557205244,18.99542406001241,20.545976952632376,18.30139990537477,57.518130000000006,17.4
CELF2,68.31236481203784,82.12859535804199,72.46068707760017,98.21560941711252,105.68537771290065,289.10189965969516,8.454265,1.4
CELF2-AS1,17.491860387509753,20.419460711940996,19.673577642825286,19.673577642825286,19.557380179187305,26.24526974712706,21.324017,4.2
CELF3,70.99809646369513,83.71782618475201,75.65081124096805,71.88039917821311,57.86473985143947,67.0789969620598,112.600555,3.3
CELF4,11.187736925741795,10.627195640964604,11.77418289233941,11.839337861668026,11.525033012424876,10.929051507464111,7.7388306,1.2
CELF5,13.93076966870603,13.136711905081594,13.511182765852256,14.030289948039359,14.424046636927747,17.48244081636455,11.537512,9.4
CELF6,21.77118416961311,19.989144282636815,21.18205571572214,17.57624324873803,22.07521614787098,17.106044052097825,17.367746,27.1
CELP,21.726974511270214,30.067885892048842,32.41770333540287,33.16289070286112,29.12050342217266,76.87878146566756,31.892132,2.2
CELSR1,15.156536576259667,15.904001453248586,15.407035625275142,15.700948760217459,13.780293052997376,24.788473201613,19.480444,2.8
CELSR2,24.225650535979383,29.71480241787704,36.56073072311896,25.971488488120222,35.643349230069205,27.064811112632956,66.37914,26.3
CELSR3,28.507964319358834,31.874331049908573,38.75203408808381,29.379377589006705,24.489413730469643,23.394348469740628,23.644695000000002,19.9
CELSR3-AS1,16.476752192879392,19.489303253279964,18.37544483712834,20.624908743525847,17.81078854342546,28.621744716882905,32.980140000000006,3.9
CEMIP,12.994266407307506,12.870917318345189,12.524077672081154,15.829179851188039,13.38517147086535,13.785406802291492,16.258806,315.1
CEMP1,37.85528702888665,36.43377051921073,31.071335545776446,33.80379651313951,30.164236255945866,56.909107250763896,50.530563,3.8
CEND1,91.60311651274239,109.8678215438793,100.03860609108895,105.03066687841397,73.23279551150983,125.29822825103265,183.2149,66.1
CENPA,18.488051191559773,22.130190208649488,17.992079915297715,20.834840217875374,17.65892945847991,14.772227111453608,225.27876,118.5
CENPB,56.462983136714456,70.1486452002977,61.10171224813731,48.83068250157082,55.24373901598604,36.85129608903759,113.386925,256.2
CENPBD1,18.7979597755236,16.293939072624198,18.398071539086725,19.23546542892799,16.797681717888317,14.19397619536128,17.90071,3.8
CENPBD1P1,46.08323083938296,53.778977446589636,54.97561032068242,57.89816405634129,54.49125712445289,61.9502715212232,141.54521,127.7
CENPC,97.46035708845409,116.54629107142371,126.13024455407684,55.65834522910915,152.81927247859383,39.99294470615836,182.51158,78.5
CENPE,22.865033681318153,17.716344253730597,17.905702972565393,16.63785141241064,20.75580187124642,18.562467864906495,368.2644,117.8
CENPF,11.572181497823433,12.318598085386952,12.565158187336197,11.729146972010998,11.910204110393158,11.494756722698098,11.49655,2.7
CENPH,39.33419262715273,41.69244864483534,45.15253357400317,32.64205356680551,41.55186027033558,30.810026767292456,333.44537,117.9
CENPI,11.671832507389263,10.940265817648068,11.84675061232784,11.80656092931721,10.98079356298803,11.397412943586158,9.455972000000001,3.4
CENPJ,10.203719680546365,10.010138158813273,11.198028469904603,10.978883058181824,10.961194060086761,11.510806656970242,14.050631,30.3
CENPK,30.513899314324924,42.6124518769537,32.031790912103105,13.457029557264633,55.47955307751834,12.341248376015193,535.9513,176.5
CENPL,16.82427879106602,18.75998242506421,19.640313224566295,14.33165390474828,17.386754860224677,15.789011003702047,47.646755,129.3
CENPM,95.81654140547089,82.04608351939025,62.48600513895196,42.8129460121023,53.55629629630853,104.9703001300199,284.81833,59.8
CENPN,17.164758696058346,15.397744863402128,16.115922366547682,16.567698640250107,16.198450287609027,15.820186707778756,30.887257,1.7
CENPO,38.89840794077912,33.34130317922633,44.241455275286256,28.487066953225327,72.52443429068464,22.391420624346022,126.14023600000002,71.5
CENPP,22.95171768590111,23.49865065736967,22.91036390595677,27.40247583042455,22.379515421459512,25.328443562073673,43.802128,57.9
CENPQ,19.704330333317404,20.41149349109279,19.305002149294523,14.167519563415064,15.995418543197633,12.734056360625745,94.55915,129.1
CENPT,21.52370945239639,24.39523359822899,22.033322061808484,22.764895491584237,20.089741762379884,36.819831854686996,28.372488,2.7
CENPU,23.06383155035343,15.30505390387144,13.88580363290282,14.076345931703889,19.86662619791344,15.04552613142239,92.24025999999999,66.1
CENPV,19.065192163910446,19.03367148190989,17.559781873717696,19.263877792266555,17.1363868589993,21.20621070023771,16.396635,8.3
CENPVP1,19.338529501551896,16.382662208987533,14.800363517382861,16.859008480657884,15.540202034751768,15.585066287309202,15.121914000000002,4.5
CENPVP2,19.338529501551896,16.382662208987533,14.800363517382861,16.859008480657884,15.540202034751768,15.585066287309202,15.121914000000002,4.5
CENPW,48.22803999754247,39.966777251250264,41.20930969438478,65.34316649495103,34.40629722415465,32.13224725248534,1901.4663,298.7
CEP104,14.794430188164108,15.928785689933624,15.557848811567943,15.043722946297166,15.419441959930982,15.065059969822466,8.125534,13.4
CEP112,16.10069660017558,16.264562772605874,16.804707017234662,17.050628590707774,15.580757119600353,17.45471025437979,17.441925,31.7
CEP120,24.067427766800385,20.73894990539215,21.60028189909636,16.629276519158775,19.25235403206536,14.512757826609281,19.535255,89.6
CEP128,15.885168748129882,18.042963072861912,18.428831808908786,12.633315862538067,16.643217842472573,11.23034431582104,24.902174,4.6
CEP131,86.32475821977046,74.76836413147333,67.86998766956462,52.4540143842184,67.30211425149146,70.52940677243045,244.25048999999999,86.9
CEP135,12.613868546290774,14.614564455716001,14.501028961332661,12.000411228500104,13.580264987371883,13.73070813311546,11.726841,5.9
