ID,memory.CD8.T.cells,naive.CD8.T.cells,myeloid.dendritic.cells,monocytes,naive.B.cells,NK.cells,memory.B.cells,regulatory.T.cells
TSPAN6,0.011049873063636232,2.4278654633881276,0.058667384470092225,0.10004179954447365,0.42763070012249726,0.0,0.0,3.272616829555857
TNMD,0.0,0.0,0.08931228978283065,0.0,0.0,0.0,0.0,0.0
DPM1,3.7765876708367263,1.4864386313867244,1.2705156515417184,1.919495542689409,1.902347390636827,12.092975570651243,0.3442532295761068,7.043226320782609
SCYL3,1.8046105445638188,1.1240373582574288,1.3298396771748984,1.718757728378229,2.1897582968626343,2.0913394333213264,5.476523574577713,4.75857074414377
C1orf112,0.48052757239993116,0.34357827579863576,0.11753390017779264,0.008928064735215704,0.3965162902669689,0.13992654940958668,0.7268186935636104,0.5732210859559573
FGR,1.615556808755084,6.758303066658528,31.528210166528016,5.567800386163574,0.10556132521992011,0.01413705258001232,2.101964857231419,0.0
CFH,0.011107662071790779,0.02127849924458009,0.015349292478369393,0.0,0.6122873123218233,0.46272687587870326,10.571206640513315,0.11366622256784828
FUCA2,5.235166021396027,3.275530501655597,38.9805593205723,1.5683555356335175,7.994386415738134,6.520666998055895,0.5676818719089535,1.3217789394610315
GCLC,0.23983411722930115,0.13522753639957955,0.346213715752303,1.6860532333944482,0.40851206615377095,0.15677167640824577,1.0409015193568154,0.37484781881191026
NFYA,6.4437715867360605,4.5459020580885925,6.271074140216303,0.5572013805142632,4.5734268369401105,5.389357327939736,0.09144520141861287,9.467384669606616
STPG1,0.9660685315225791,0.8929268521770447,0.5870921272167936,1.0294699872783155,4.003991725749,0.725312345054595,1.411655402479986,1.5699178841979151
NIPAL3,26.6858451487032,22.566604274685808,7.892060622979541,0.7854898464238239,26.940899790446654,17.228449222051534,5.6531849294899255,20.54463351218573
LAS1L,40.031190209480386,24.15173089808528,25.4721373428205,5.44563273895133,2.1120046457079553,19.303878954190534,0.7178506471710732,14.300517763474026
ENPP4,0.40961260212637407,1.0194062928027094,0.7001586350192165,0.9786748555953191,0.14373098913479881,4.6013550001257935,0.19050783384151684,4.843654052121094
SEMA3F,0.0,0.0,0.39686158535435306,0.0,0.07358158183356402,0.0,3.0143192300293324,0.0
CFTR,0.024688128617629413,0.04516930118289723,0.06626167401087239,0.05287457247497794,0.2567870569110877,0.20536477288453034,0.049123693704950296,0.1397602221028797
ANKIB1,0.9924133774928787,1.536038388560812,0.4625318447045978,0.6421807842315764,6.399821139549491,0.9964443302326741,45.77284937484385,0.6082579613268996
CYP51A1,8.582984641838916,7.678000515324521,23.711750216485076,434.0911832587542,793.295432521175,457.1389265419718,16.163390080200998,662.3524057635229
KRIT1,0.08408322267977929,1.1599929697118092,0.6675153082990922,2.080903713131054,6.931346839516035,5.177219490452548,0.0,1.476207374852323
RAD52,0.6974308136755982,2.3990395845319283,0.9931806965902059,0.5255580896337626,3.4203030847201297,5.499700623088838,0.07315114016830863,1.8303843919608795
BAD,19.46669367880768,18.135930504906906,20.436198727224568,0.0,0.15120655631072796,1.6840597089397373,1.8002561742523064,0.13803289380150396
