gene,endothelial.cells,fibroblasts,macrophages,NK.cells,memory.B.cells,memory.CD4.T.cells,memory.CD8.T.cells,monocytes,myeloid.dendritic.cells,naive.B.cells,naive.CD4.T.cells,naive.CD8.T.cells,neutrophils,regulatory.T.cells
PLAGL2,0,0,10.2675,4.50531,4.621055,4.9427925,4.7964675,60.55981667,7.1679425,5.0578875,4.4170525,4.4644275,5.66232,8.165805
PDE3A,0,0,0,0.05718015,0.086760263,0.066113925,0.0392618,0.066279183,0.036281175,0.078684475,0.03308255,0.07247475,0.040425975,0.061451575
ZNF366,0,0,0,0.2696807,0.41918035,0.101501125,0.13449545,1.881011567,34.4518675,0.504086888,0.0773423,0.16773775,0.2591525,0.081129075
ZBTB1,0,2.3625,13.4325,122.9745403,63.37898138,94.5188645,132.1185041,53.52921783,45.27704675,61.57062213,69.5387065,94.77145475,23.3577715,97.71672125
CREBZF,6.9225,15.68,2.2575,63.90369396,42.85926566,54.61336,53.10226513,20.03726568,24.78932114,48.55165931,68.862222,64.26133525,5.5207405,64.3112003
IL18RAP,0,0,16.185,417.6504,3.745733551,64.2203775,35.73421375,3.140773759,3.2811115,2.893075837,2.7300565,0.6011385,72.8638425,6.614677
PLAG1,0,0,0.55,1.146551,6.361922875,2.4956125,3.074171875,1.175836083,0.63025225,6.556298,11.68916925,16.86315425,0.13250925,5.1924945
SLC6A12,0,0,21.62,0.405873425,0.392286,0.494329,0.356366375,14.84937776,5.7376325,2.042632501,0.63762825,0.88671575,6.842274795,0.75737275
GCNT4,0,0,0,0.882945,0.033811688,4.0052675,9.217135,0.097614,0.04596025,0.040513425,21.458775,16.7423625,0.080246275,55.523325
SSPN,12.0525,2.565,0,0.077954425,55.71446806,0.057905125,0.083370913,0.045194617,0.492008725,22.76983211,0.092793775,0.0455451,1.829270064,0.02408125
BANK1,0,0,12.865,2.315018197,743.133781,0.251829375,0.067198163,3.057732162,25.91986425,579.2383997,0.6815284,0.166484,1.03143165,0.104858725
PDGFD,28.0575,5.6225,0,65.1927075,1.053573,0.731318,10.59844013,0.760042917,0.30665525,1.204711,0.531829,0,0.273602225,0.5471502
RNF167,50.925,147.47,77.5925,207.5911803,119.8409213,160.739798,202.9154573,97.11824367,76.4756425,114.2745654,147.9753593,137.3616582,145.2963043,146.972176
CLEC4A,0,0,8.2975,6.91826975,19.19297671,8.13394,5.910166251,104.774112,153.667135,26.92393838,5.400648,6.25606075,167.9940128,5.70016975
GNG7,35.44,8.3225,3.565,0.47868525,52.73805662,1.4175615,1.245451125,1.410864083,7.839545,51.65915125,3.1743855,3.71565,3.1954936,2.1700125
EPS8,17.56,50.425,14.0425,1.848944425,3.116088695,4.298789753,2.429094368,39.62930569,13.03542948,2.722020401,4.20110165,2.936043618,1.74887765,4.77961093
KIR3DL1,0,0,4.5925,266.594985,1.266225345,1.8977175,5.452467125,2.08020826,0.0727649,1.576579421,0.623574225,0.2705275,0.334534,1.319936326
RIC8A,45.1525,85.2325,36.7475,134.9487661,73.71161436,93.516612,105.1541327,70.95968207,52.461578,65.50202189,70.08603375,72.26439925,51.17881525,78.6260779
SGCD,5.3775,0,0,8.635407,0,0.05168405,1.390287538,0.034265842,0,0,0.09016725,0.00524466,0.002783075,0.0570994
KRT72,0,0,0,19.70421175,0.1025022,4.5272115,4.3489395,0.39461,0,0.082255875,57.959085,39.514052,0,12.66524238
PRSS2,0,0,0,3.122890575,0,0.04489925,0.289459625,0.062410583,0.067752,0.201749338,0.1196125,0.35742575,0.15729775,1.058924414
ELK4,32.0725,1.625,23.19,20.03670735,20.32210774,21.52252997,24.73845825,8.594282117,12.99291463,17.22327888,24.47359398,31.484141,1.6253873,19.37074925
DTNA,13.4125,37.2925,2.375,2.754720675,2.017849763,1.67142275,2.654623888,3.824992753,24.72034675,3.1651033,2.8481425,3.1561525,2.3269325,2.16587475
IL17RE,0,15.7425,22.3025,0.38017215,0.434457238,5.217586334,1.676466625,0.377647775,0.36057535,0.3213025,0.30839095,0.539658925,0.69580575,2.10084915
CCL5,131.2325,273.13,1761.1,1197.387325,21.54981375,324.1916051,1419.481623,16.55588387,6.384593547,24.53545525,48.84515818,31.7564475,8.1153215,51.91094326
TRAF3IP1,10.63,3.1975,3.32,2.12512175,1.555945225,1.95494375,2.7723466,2.233510543,1.68819675,2.575038,1.839407,3.1666405,0.733831,2.142044327
HRK,0,0,0,0.108225675,6.56558825,0.14039765,0.131777788,0.158680883,0.11900175,6.458775875,0.8901143,0.151312675,0.165555575,0.588222425
CDC42EP1,0,3.625,0,0.690094575,0.85173525,0.1209246,0.065780875,6.439492833,5.778957,0.962067038,0.1815675,0.05729275,0.2418545,0.1904935
WNT16,0,0,0,0.075629,23.17514125,0.133963875,0.115400625,0.006486483,0,15.52529625,0.0943221,0.253363775,0.0525631,0.17953725
RHPN1,0,0,5.3775,0.291484426,1.835998358,8.8411825,5.586756231,0.105968253,3.681039,0.848677191,18.02508412,14.06069501,0.211566692,9.6940875
ACPP,2.4275,0,0,1.1372065,4.347511763,0.157113625,0.144261125,36.25055775,57.26453732,3.549848425,0.3927283,0.1778176,30.653386,0.34332995
CSTA,0,44.6825,0,0.14571725,2.509938125,0,0,35.35558075,39.9370175,2.55871075,0,0.07100425,54.2200235,0
