Gene,memory.CD8.T.cells,naive.CD8.T.cells
ARRDC3-AS1,1.245725941,0.917010697
ARRDC4,3.883081253,4.365715697
ARRDC5,2.808159718,3.195030661
ARSA,6.099359794,6.090318958
ARSB,4.012151213,3.886635091
ARSD,3.247675987,2.354414594
ARSG,3.874343903,4.144007915
ARSK,2.703527577,2.723851241
ARV1,3.199521454,3.239833916
ARVCF,0.841822236,2.134780282
ASAH1,6.386523472,6.314571401
ASAP1,5.98935817,5.874067241
ASAP3,1.042345784,1.244669009
ASB1,5.890995212,6.322404021
ASB13,3.765147391,4.087930247
ASB14,1.103437757,1.777710652
ASB16,1.44769913,1.410616598
ASB16-AS1,3.946977262,4.23902649
ASB2,0.978551995,-2.299394161
ASB3,1.375231953,1.715622591
ASB6,5.718663779,5.447225608
ASB7,5.553343781,5.85858906
ASB8,5.249852945,5.35350258
ASB9,-2.793838948,-2.299394161
ASCC1,4.066858984,4.768726578
ASCC2,6.306780451,6.40832318
ASCC3,6.384986431,6.600230091
ASCL2,0.224908436,-1.739675656
ASF1A,5.656320494,5.283896173
ASF1B,1.538985496,1.184821863
ASGR1,1.56093228,0.336081062
ASGR2,2.693628254,2.166069769
ASH1L,7.088428557,7.789740773
ASH1L-AS1,1.782586076,2.102797108
ASH2L,5.077865485,5.062756999
ASIC1,0.47655873,3.051614075
ASIC3,1.516699685,2.459174855
ASL,4.115866065,3.4952266
ASMTL,5.335104921,4.992494388
ASMTL-AS1,1.907747504,2.381326413
ASNA1,5.382090291,4.668502718
ASNS,5.490409572,5.672294739
ASNSD1,5.577768366,5.576569633
ASPH,4.845045904,4.328171798
ASPHD2,2.547394081,1.672694574
ASPM,1.350244111,0.030832499
ASPRV1,1.190483013,1.436509363
ASPSCR1,4.865030077,4.808928298
ASRGL1,1.375231953,1.535669345
ASTE1,4.115866065,4.059052245
ASTL,0.33089123,-0.111986841
ASTN2,2.084814984,2.508833874
ASUN,4.403864155,4.515959215
ASXL1,7.537619504,7.771419465
ASXL2,6.493096424,6.690418374
ATAD1,5.409564128,5.538222128
ATAD2,5.259950739,4.70624215
ATAD2B,5.283240983,5.569273843
ATAD3A,4.141580791,3.853382995
ATAD3B,4.985547045,5.077231224
ATAD3C,1.190483013,1.384250618
ATAD5,3.626337504,4.059052245
ATAT1,2.172957274,2.648311272
ATE1,5.6727907,5.773534713
ATF1,5.325521391,5.129755987
ATF2,6.104038595,6.135478375
ATF3,1.010801469,-0.038810595
ATF4,8.28640158,7.978920316
ATF5,3.178381378,2.744727014
ATF6,6.105905874,6.386073165
ATF6B,7.082276808,7.082027948
ATF7,5.05485053,5.456746083
ATF7IP,8.030808681,8.116668607
ATF7IP2,4.651518112,4.936889714
ATG10,2.514032224,2.648311272
ATG101,3.702356455,2.910940181
ATG12,5.799346084,5.738838031
ATG13,6.744522487,6.679617785
ATG14,6.109633199,6.064605814
ATG16L1,6.31406788,6.437465935
ATG16L2,6.024334616,5.736234404
ATG2A,6.020379958,5.606815329
ATG2B,6.36719175,6.725628551
ATG3,5.427593593,5.172753547
ATG4A,4.04366635,3.619103933
ATG4B,6.001445861,5.86813373
ATG4C,3.449394573,3.784487291
ATG4D,4.738343496,4.253665108
ATG5,5.744065331,5.484936253
ATG7,4.163262965,3.774370868
ATG9A,5.747657888,5.806175708
ATG9B,3.15692692,3.48905383
ATHL1,8.306838904,9.666127421
ATIC,6.074782372,6.333643256
ATL1,0.429618327,1.984918744
ATL2,5.314259546,5.411769627
ATL3,6.066176306,5.724459581
ATM,9.119757581,10.38455191
ATMIN,6.591669269,6.451819486
ATN1,5.92100249,5.459905664
ATOX1,2.632761992,2.5685964
ATP10A,5.234572486,6.231042129
ATP10D,3.192509124,3.43869717
ATP11A,5.766668549,5.551611926
ATP11B,7.625830093,7.910418662
ATP11C,5.648654974,6.000957456
ATP12A,-6.563717529,-6.563717529
ATP13A1,6.682685088,6.85725999
ATP13A2,6.084284841,5.72839521
ATP13A3,6.360168426,6.447050818
ATP13A4,1.907747504,2.65934789
ATP1A1,9.040453252,8.996131668
ATP1A1-AS1,0.47655873,1.153940799
ATP1A3,3.802472135,3.669102301
ATP1B1,0.429618327,2.284853253
ATP1B3,6.160829175,5.001195575
ATP2A1,-1.633184056,-1.992559397
ATP2A1-AS1,-2.099810648,-1.337427753
ATP2A2,7.20320684,7.296031158
ATP2A3,8.9628591,8.761175516
ATP2B1,7.439595895,6.541790318
ATP2B4,7.90347256,6.129538171
ATP2C1,6.359385942,6.114579764
ATP5A1,8.387922298,8.54427464
ATP5B,8.420547381,8.218351093
ATP5C1,6.542879995,6.425394581
ATP5D,5.506048892,5.423145875
ATP5E,7.2226987,7.14521695
ATP5F1,6.706878029,6.47620959
ATP5G1,3.975853798,4.408861749
ATP5G2,7.47325706,7.502027052
ATP5G3,6.088068372,6.086235528
ATP5H,5.987333672,5.874067241
ATP5I,4.836074412,4.654781469
ATP5J,5.081665867,5.12179868
ATP5J2,5.184204692,4.781410372
ATP5L,7.174578704,7.26249648
ATP5O,6.785293697,7.046214598
ATP5S,2.931213198,3.297486103
ATP5SL,4.785708441,4.488374531
ATP6AP1,6.41165104,6.102500358
ATP6AP1L,0.768269434,1.777710652
ATP6AP2,7.090316137,6.909037894
ATP6V0A1,3.389332989,3.685390642
ATP6V0A2,5.577768366,5.952430001
ATP6V0B,5.851473987,5.115801765
ATP6V0C,6.537355695,6.113577001
ATP6V0D1,5.91249248,5.073110527
ATP6V0E1,6.76947668,6.478548186
ATP6V0E2,5.953512649,6.345649921
ATP6V0E2-AS1,2.25602312,3.877212439
ATP6V1A,5.205260229,4.941417811
ATP6V1B2,6.198943123,5.797460143
ATP6V1C1,5.400464191,5.809894893
ATP6V1C2,1.538985496,0.492371966
ATP6V1D,3.913251875,3.059966915
ATP6V1E1,5.933674119,5.547162454
ATP6V1E2,2.372289393,1.984918744
ATP6V1F,5.449818122,5.195677615
ATP6V1G1,7.152163886,7.392610852
ATP6V1G2,0.381099131,0.390081306
ATP6V1H,5.077865485,5.109779817
ATP7A,4.066858984,4.572517105
ATP7B,-0.149693634,0.030832499
ATP8A1,7.309927742,8.400192558
ATP8A2,-0.080110172,1.984918744
ATP8B2,8.948362441,8.833604679
ATP8B3,1.218368877,-0.356827283
ATP8B4,0.911806311,0.492371966
ATP9A,1.190483013,-1.739675656
ATP9B,5.0683205,5.238622607
ATPAF1,4.985547045,4.698237823
ATPAF2,3.021034471,3.109093164
ATPIF1,5.798191685,5.747913902
ATR,6.163521211,6.431845204
ATRAID,5.925238745,5.691238323
ATRIP,3.657227398,3.635963319
ATRN,5.532669257,5.954671569
ATRX,7.316796313,7.490099813
ATXN1,6.887614019,5.291009896
ATXN10,6.144570611,6.353316058
ATXN1L,6.740321166,6.745831778
ATXN2,4.578087649,4.761062429
ATXN2L,7.475064162,7.76057021
ATXN3,5.293108557,5.453579567
ATXN7,7.410428677,7.606224173
ATXN7L1,5.388240962,4.907105501
ATXN7L2,3.535043898,3.64709444
ATXN7L3,6.957014799,7.078948795
ATXN7L3B,7.361639394,7.465159428
AUH,3.383186982,3.464095199
AUNIP,-0.998413715,-1.739675656
AUP1,7.06125869,7.065529334
AURKA,0.110518269,-0.189073976
AURKAIP1,5.63837051,5.18807666
AURKAPS1,-0.76210071,0.336081062
AURKB,0.47655873,-0.651887541
AUTS2,6.052686208,3.017710537
AVEN,2.653337392,2.407745402
AVIL,1.073215119,1.856544982
AVL9,6.365633963,6.89568338
AVPI1,2.632761992,1.628449938
AVPR2,-0.875424112,0.720258627
AXIN1,6.644012054,6.497121728
AXIN2,6.431144811,5.133718243
AZI2,5.263301025,4.907105501
AZIN1,7.133977863,6.914805868
AZIN2,2.421100804,3.276135604
B2M,13.11827997,12.66478525
B3GALNT1,-2.793838948,-1.023228196
B3GALNT2,3.921757421,4.021053234
B3GALT2,-1.446464651,-3.226208962
B3GALT4,3.626337504,3.009108683
B3GALT6,4.628320561,4.657536179
B3GAT1,-0.222804044,-1.992559397
B3GAT3,5.8581365,5.875251021
B3GLCT,4.108434022,4.087930247
B3GNT2,5.538211497,5.225687191
B3GNT5,1.924773198,0.221610302
B3GNT7,0.841822236,0.221610302
B3GNT8,0.690764291,-0.111986841
B3GNT9,3.287709435,0.917010697
B3GNTL1,2.347250087,2.381326413
B4GALNT1,-6.563717529,-6.563717529
B4GALNT3,0.768269434,-1.992559397
B4GALNT4,1.218368877,-1.023228196
B4GALT1,7.458352818,6.882792774
B4GALT2,1.218368877,-0.448635238
B4GALT3,5.658866642,5.51258613
B4GALT4,3.55705027,3.419350852
B4GALT5,5.021604414,4.437993736
B4GALT6,-0.998413715,-1.992559397
B4GALT7,3.852266181,4.144007915
B4GAT1,2.956269704,2.420775663
B9D1,-0.998413715,-2.299394161
B9D2,1.686032344,1.58280536
BABAM1,5.946235417,5.760781181
BACE1,3.988054687,3.017710537
BACE2,-0.657034196,0.221610302
BACH1,5.981243076,5.980202347
BACH2,6.323727541,7.956725507
BAD,4.198691141,3.501373072
BAG1,5.56831899,5.238622607
BAG2,2.972735497,3.101020748
BAG3,4.740749041,4.557847083
BAG4,3.971763797,3.555543788
BAG5,5.947277271,5.851388887
BAG6,7.456158737,7.55912305
BAHCC1,0.945565114,1.057121687
BAHD1,5.62280503,5.432826051
BAIAP2,2.798955146,2.910940181
BAIAP2-AS1,3.192509124,3.311546228
BAIAP2L1,0.877238591,0.030832499
BAIAP2L2,0.168846794,0.587887675
BAIAP3,5.201772244,2.354414594
BAK1,5.159245099,4.512920167
BANF1,5.391306492,5.57947765
BANK1,-0.080110172,1.184821863
BANP,4.442798597,4.23902649
BAP1,6.66822493,6.618017479
BARD1,3.484266814,3.101020748
BASP1,2.25602312,1.694318244
BATF,3.605370574,2.118877323
BATF3,-0.222804044,-1.171791271
BAX,5.91249248,5.874067241
BAZ1A,7.49657465,7.257511851
BAZ1B,6.925641958,6.889252474
BAZ2A,7.797697329,8.13457439
BAZ2B,5.299649643,4.852855323
BBC3,2.752030229,3.332382784
BBIP1,3.746116541,3.685390642
BBS1,3.721969429,4.345358417
BBS10,3.234080775,3.470375453
BBS12,1.44769913,0.879748529
BBS2,5.752434089,6.334504196
BBS4,3.600080881,4.178939865
BBS5,3.721969429,4.132173412
BBS7,3.370815858,3.658140335
BBS9,3.917510916,4.271756945
BBX,6.974494515,7.260232875
BCAP29,4.755098686,4.676673262
BCAP31,6.979086266,6.685028187
BCAR3,0.877238591,0.336081062
BCAS2,5.427593593,4.494550202
BCAS3,4.679373297,4.62412734
BCAS4,4.260348696,5.091561673
BCAT1,1.190483013,-0.651887541
BCAT2,4.008162971,3.919138008
BCCIP,5.081665867,5.111789927
BCDIN3D,2.643086372,3.17978162
BCDIN3D-AS1,-0.875424112,0.841498373
BCKDHA,5.309405999,5.178518803
BCKDHB,4.108434022,4.811404095
BCKDK,4.512028387,4.355572964
BCL10,4.15246261,3.932846748
BCL11A,1.103437757,1.215055743
BCL11B,8.65046943,9.442612047
BCL2,8.224152752,8.791901904
BCL2A1,4.085905377,3.464095199
BCL2L1,5.139326492,4.358961804
BCL2L11,5.852586545,6.142377842
BCL2L12,4.360725271,4.418637919
BCL2L13,5.908218576,6.172542127
BCL2L15,0.805514526,0.761814287
BCL2L2,1.744736431,1.949391152
BCL3,4.847280087,3.225053558
BCL6,4.981484471,4.012471346
BCL7A,1.974676937,3.125103743
BCL7B,5.968984198,5.41828132
BCL7C,5.0683205,4.399018881
BCL9,4.569993775,5.320857902
BCL9L,8.053965473,8.540175658
BCLAF1,8.596041558,8.864630864
BCO2,-0.4673983,-0.189073976
BCOR,5.8581365,5.299853006
BCORL1,3.856708837,3.043212591
BCORP1,-0.4673983,-4.090114912
BCR,7.103927732,7.211857799
BCRP2,0.224908436,0.030832499
BCS1L,4.031928702,4.444388394
BDH1,4.418963543,4.948183421
BDH2,3.955286847,4.128206906
BDNF-AS,0.33089123,0.988766428
BDP1,7.03797512,7.298239329
BECN1,5.996421626,5.986788907
BEGAIN,1.133040237,-0.448635238
BEND3,1.162047501,1.736616907
BEND3P3,2.997087095,3.268947974
BEND4,0.650392236,1.650741861
BEND5,1.582550199,2.591825046
BEST1,0.877238591,0.160778315
BEST4,0.168846794,0.160778315
BET1,3.199521454,3.346108489
BET1L,6.948194875,6.692434513
BEX2,4.357593996,4.525038137
BEX4,4.981484471,5.606815329
BEX5,2.295828769,1.912966526
BFAR,5.491838355,5.491126629
BFSP1,0.224908436,-2.689621794
BHLHB9,0.911806311,2.52098607
BHLHE40,6.677044014,5.022721682
BHLHE40-AS1,1.103437757,-0.189073976
BICD1,3.437580628,3.232462665
BICD2,6.198068092,6.310201501
BID,4.92337349,4.531059164
BIK,0.768269434,-1.023228196
BIN1,7.426954414,7.373051236
BIN2,8.594712381,8.612054924
BIN3,4.942308498,4.864823603
BIRC2,7.047722315,6.71376649
BIRC3,9.067415243,7.55801774
BIRC5,0.278872823,-2.299394161
BIRC6,7.839820832,8.234122922
BISPR,4.191674765,4.197987151
BIVM,3.741319343,2.765305018
BLCAP,5.797036362,6.088278688
BLK,2.172957274,1.757310089
BLM,3.449394573,3.73839408
BLMH,5.854809089,5.777338891
BLNK,0.278872823,0.633374244
BLOC1S1,3.843339615,3.464095199
BLOC1S2,5.500381463,5.107766903
BLOC1S3,3.942804452,3.276135604
BLOC1S4,4.747941705,4.48217231
BLOC1S6,6.34364647,6.209616303
BLVRA,4.351310981,3.379862085
BLVRB,3.75089784,3.195030661
BLZF1,3.551580067,3.339261959
BMF,3.726831293,2.90167545
BMI1,2.817305935,2.496578446
BMP1,2.632761992,2.795631934
BMP2K,3.600080881,3.919138008
BMP8A,2.396901521,2.854437761
BMP8B,0.841822236,1.302132093
BMPR1A,4.559130819,3.217606204
BMPR2,5.471705473,5.922968174
BMS1,5.960753357,6.05940773
BMS1P20,2.723124744,3.164369677
BMS1P4,2.409051901,3.043212591
BMS1P5,3.461112561,4.472818696
BMS1P6,2.525238783,3.973208303
BNC2,-2.793838948,-2.689621794
BNIP1,2.939613813,2.755052705
BNIP2,7.116022998,6.935949077
BNIP3,4.246872938,4.763621672
BNIP3L,6.213738006,6.705803916
BNIPL,0.224908436,0.336081062
BOD1,4.177538805,4.479061172
BOD1L1,7.150355565,7.690344538
BOLA1,2.479880586,2.755052705
BOLA3,2.780367928,2.591825046
BOLA3-AS1,0.566092098,1.153940799
BOP1,5.283240983,5.360282019
BORA,3.647004079,3.624745647
BPGM,4.093454082,4.09200889
BPHL,1.907747504,2.241447415
BPNT1,4.357593996,4.231651101
BPTF,7.240656528,7.760249876
BRAF,3.856708837,4.434785746
BRAP,4.977410424,4.714202312
BRAT1,5.646090723,5.615341756
BRCA1,1.665921217,2.354414594
BRCA2,2.835426235,2.723851241
BRCC3,4.617889585,4.412127839
BRD1,6.873981659,6.701806088
BRD2,8.601676939,8.435730118
BRD3,5.536827931,5.509539961
BRD4,6.847998776,7.054076089
BRD7,6.457708588,6.263952172
BRD8,5.408051452,5.709936386
BRD9,5.786596608,5.693924358
BRE,4.946482741,4.869583252
BRE-AS1,2.479880586,0.677470399
BRF1,5.234572486,5.410137101
BRF2,3.726831293,3.733180511
BRI3,4.790360519,4.365715697
BRI3BP,1.974676937,1.650741861
BRICD5,1.399794358,2.196695024
BRIP1,1.890518481,1.330027528
BRIX1,4.940216839,4.99467461
BRK1,6.456245584,6.194521459
BRMS1,5.542354249,5.139641296
BRMS1L,2.359824062,2.459174855
BROX,5.945192809,5.59823821
BRPF1,5.986320357,5.776071946
BRPF3,6.054621105,6.118583862
BRSK1,1.073215119,1.605808157
BRWD1,7.771761128,8.093715031
BRWD3,6.009448421,6.447846692
BSCL2,2.144170733,2.648311272
BSDC1,6.383447751,6.378579578
BSG,7.650667291,7.207634888
BSN,0.381099131,0.540920146
BSPRY,-1.132873601,-1.739675656
BST1,3.631531969,2.920145795
BST2,5.954549263,5.905693211
BTAF1,7.605845749,8.281769255
BTBD1,6.547009383,6.426202488
BTBD10,4.394728081,4.264547413
BTBD11,5.009685143,5.942299619
BTBD2,6.269780705,6.33880121
BTBD3,1.042345784,1.559429848
BTBD6,5.91249248,5.436038396
BTBD7,5.436524531,5.646181141
BTBD8,0.429618327,0.633374244
BTBD9,5.652492825,5.618172736
BTD,3.68746974,3.009108683
BTF3,9.196243999,9.345485824
BTF3L4,5.667742942,5.629441432
BTG1,9.932454053,9.824730592
BTG2,8.521579727,8.223240232
BTG3,3.75089784,2.805600875
BTK,3.345750742,3.000455233
BTLA,3.847809802,4.338508319
BTN2A1,6.36952528,6.437465935
BTN2A2,3.610640943,3.464095199
BTN2A3P,0.877238591,1.090121962
BTN3A1,7.840101308,7.931341278
BTN3A2,8.14077048,8.223705002
BTN3A3,7.037486027,7.274658955
BTRC,4.940216839,4.934620324
BUB1,1.603848963,1.184821863
BUB1B,0.47655873,-0.270513755
BUB3,7.359293063,7.502410164
BUD13,4.267039664,3.973208303
BUD31,4.366967508,4.021053234
BYSL,2.187137976,2.326991208
BZRAP1,5.237982157,5.857391524
BZRAP1-AS1,4.583458447,4.88846636
BZW1,7.734829834,7.525966632
BZW2,5.142968572,5.888208887
C10orf105,0.877238591,1.273686629
C10orf12,3.461112561,3.990790593
C10orf128,2.084814984,-0.189073976
C10orf2,3.917510916,4.761062429
C10orf25,-0.875424112,1.273686629
C10orf32,4.956865811,4.972722694
C10orf35,2.491354527,1.875598391
C10orf54,8.499376491,8.367337491
C10orf76,5.493265724,5.436038396
C10orf88,4.141580791,4.144007915
C11orf1,3.339415824,3.602045195
C11orf21,6.227525357,6.552189666
C11orf24,3.08301633,2.947415362
C11orf30,5.642235781,5.796210753
C11orf31,5.470256602,5.736234404
C11orf49,3.135148588,3.217606204
C11orf54,4.01612846,4.392419462
C11orf57,5.185971105,5.317378255
C11orf58,7.579881954,7.59549037
C11orf63,2.558345435,2.053452283
C11orf68,4.628320561,4.711553802
C11orf71,2.997087095,3.706826254
C11orf72,3.626337504,3.759061968
C11orf73,4.119567778,4.23902649
C11orf74,0.049731782,0.030832499
C11orf80,3.647004079,2.974179032
C11orf84,3.662312018,2.433689288
C11orf95,3.178381378,4.447575125
C11orf98,2.022912032,2.354414594
C12orf10,4.762220339,4.649256219
C12orf29,4.212622346,4.171249976
C12orf4,3.816223659,3.937387533
C12orf42,1.873081217,2.299036429
C12orf43,4.233270121,4.33162554
C12orf45,2.90571381,2.947415362
C12orf49,5.690320057,5.344983235
C12orf57,6.912899271,7.047790327
C12orf60,-2.793838948,-1.739675656
C12orf65,4.967174688,4.91863385
C12orf66,4.027994834,4.503764423
C12orf73,1.974676937,2.637189572
C12orf75,5.173560555,4.021053234
C12orf76,2.808159718,2.947415362
C12orf79,2.308856941,2.920145795
C14orf1,4.572696781,4.310777966
C14orf119,4.250253697,3.722696508
C14orf132,2.491354527,1.777710652
C14orf142,2.25602312,1.672694574
C14orf159,5.621500294,5.691238323
C14orf166,6.623302265,6.456572443
C14orf169,5.052915941,5.071045757
C14orf2,5.234572486,5.155318241
C14orf28,3.472736138,3.133042892
C14orf79,0.650392236,-0.189073976
C14orf80,3.472736138,2.873518837
C14orf93,3.631531969,4.140073857
C15orf39,5.471705473,4.876693413
C15orf40,4.306546619,4.412127839
C15orf41,2.433049912,2.53303676
C15orf48,-2.793838948,-3.226208962
C15orf52,1.010801469,1.090121962
C15orf53,-3.326866751,-4.090114912
C15orf57,3.584094429,3.476628487
C15orf61,2.844401746,2.702668955
C15orf62,2.054195497,2.313081527
C16orf13,5.189497456,5.039714263
C16orf45,2.956269704,1.856544982
C16orf52,3.682473169,4.260929091
C16orf54,6.903267846,6.552189666
C16orf58,6.062334846,6.536562397
C16orf59,-1.281165392,-3.226208962
C16orf62,5.217402193,5.393709426
C16orf70,4.474941806,4.175100044
C16orf72,6.263102467,6.169650412
C16orf74,1.603848963,2.648311272
C16orf86,1.073215119,1.559429848
C16orf87,3.449394573,3.14093859
C16orf91,2.844401746,2.603300607
C16orf95,-0.222804044,-0.189073976
C17orf100,2.129559162,2.681171022
C17orf107,0.911806311,0.917010697
C17orf49,1.686032344,1.302132093
C17orf51,3.142444622,3.891323439
C17orf53,-0.76210071,-0.111986841
C17orf58,0.33089123,-1.337427753
C17orf59,4.04366635,3.537711933
C17orf62,7.005834099,6.807900387
C17orf67,2.187137976,2.508833874
C17orf75,3.908980224,4.358961804
C17orf80,3.887430164,4.551937049
C17orf85,6.121680925,6.02248709
C17orf89,3.199521454,3.339261959
C17orf96,0.224908436,1.215055743
C18orf21,4.260348696,4.379129363
C18orf25,6.717908623,7.226309486
C18orf32,2.683660537,2.556840305
C18orf54,1.924773198,1.837236566
C18orf8,5.341458755,5.022721682
C19orf12,5.217402193,5.009844598
C19orf24,4.902038949,4.362342703
C19orf25,4.604743905,4.348771308
C19orf35,-0.222804044,-0.189073976
C19orf38,3.783930466,2.591825046
C19orf43,7.163414826,6.826379203
C19orf44,1.974676937,2.496578446
C19orf47,4.012151213,3.824258183
C19orf48,4.604743905,4.581248046
C19orf52,4.059169459,3.881931458
C19orf53,5.997427873,5.89406057
C19orf54,2.914263781,2.910940181
C19orf57,-0.4673983,-0.546684978
C19orf60,5.655045732,5.538222128
C19orf66,6.280567339,6.228265435
C19orf68,3.938619538,4.227949219
C19orf70,4.681879119,4.369080824
C19orf71,0.877238591,1.384250618
C1D,4.089684667,3.590559604
C1GALT1,6.847998776,7.203870785
C1GALT1C1,3.005113802,2.982991048
C1orf101,0.730037271,1.93129379
C1orf106,-4.181418243,-6.563717529
C1orf109,3.641865123,3.635963319
C1orf112,2.742459272,2.873518837
C1orf115,1.645525773,-0.888545346
C1orf122,4.229849281,3.819346367
C1orf123,4.833822794,4.852855323
C1orf131,3.721969429,3.877212439
C1orf145,1.073215119,1.535669345
C1orf159,3.657227398,3.900654672
C1orf162,6.140932578,5.583828713
C1orf174,4.64895895,4.460252122
C1orf198,2.693628254,3.009108683
C1orf204,0.690764291,1.777710652
C1orf21,3.992098828,1.650741861
C1orf216,3.847809802,1.715622591
C1orf228,4.483585256,5.046035234
C1orf233,2.1586358,2.270529255
C1orf27,4.701770537,4.843208695
C1orf35,3.988054687,4.029584374
C1orf43,6.345228167,6.218971003
C1orf50,3.307317138,3.225053558
C1orf52,5.011678539,5.287457419
C1orf53,-3.326866751,-6.563717529
C1orf54,1.47106792,0.633374244
C1orf56,1.350244111,0.917010697
C1orf74,3.755663346,4.509874704
C1QBP,6.130880425,6.301421788
C1QL3,1.010801469,0.879748529
C1QTNF3,2.069586472,2.471750775
C1QTNF6,3.407615459,4.235343509
C1R,0.978551995,1.244669009
C1RL,4.981484471,4.592807711
C1RL-AS1,3.358337734,3.619103933
C20orf194,4.409922887,4.257301671
C20orf196,2.914263781,2.446488347
C20orf197,2.201180647,-1.171791271
C20orf24,3.702356455,2.825334451
C20orf27,4.61001656,4.389108397
C20orf96,0.690764291,1.967264308
C21orf2,5.227728871,5.350100877
C21orf33,1.272573885,0.442133029
C21orf58,2.334565559,2.354414594
C21orf59,4.845045904,4.818806096
C21orf62,-0.4673983,0.279980721
C21orf62-AS1,0.381099131,1.023348856
C21orf91,6.159930713,5.848980822
C22orf23,1.819468054,2.166069769
C22orf29,4.630916563,5.64479356
C22orf34,1.073215119,1.912966526
C22orf39,4.379371533,4.635349801
C22orf46,4.556402252,4.954917451
C2CD2,3.395452925,4.23902649
C2CD2L,5.142968572,5.494211884
C2CD3,5.29801715,5.825901477
C2CD5,5.996421626,6.207738062
C2orf15,1.103437757,1.244669009
C2orf40,1.103437757,1.153940799
C2orf42,3.449394573,3.537711933
C2orf44,2.980898452,3.232462665
C2orf47,3.005113802,2.947415362
C2orf48,-2.793838948,-2.689621794
C2orf49,4.983517188,4.961620195
C2orf68,5.736853267,6.025689002
C2orf69,5.124665526,4.862437877
C2orf72,-6.563717529,-6.563717529
C2orf74,2.673623472,3.084739134
C2orf76,1.010801469,0.221610302
C2orf81,1.010801469,2.433689288
C2orf88,0.33089123,0.917010697
C3AR1,2.295828769,1.122384237
C3orf14,1.162047501,0.442133029
C3orf17,6.207664359,6.446254506
C3orf18,3.955286847,4.548972928
C3orf33,2.580001861,2.508833874
C3orf35,0.650392236,0.677470399
C3orf38,4.995653711,4.729992074
C3orf52,0.841822236,-0.189073976
C3orf58,4.394728081,4.021053234
C3orf62,4.097213674,3.891323439
C3orf67,-3.326866751,-6.563717529
C4orf27,3.383186982,3.445088718
C4orf29,3.437580628,4.136129042
C4orf3,7.253348058,7.269716244
C4orf32,3.79785901,4.934620324
C4orf33,3.060084055,3.339261959
C4orf46,2.817305935,2.854437761
C4orf48,1.645525773,0.720258627
C5,1.782586076,1.984918744
C5AR1,5.414092661,4.698237823
C5orf15,5.077865485,4.914033559
C5orf17,-1.633184056,-1.992559397
C5orf22,4.788036355,4.826170313
C5orf24,5.674049885,5.968048329
C5orf28,3.917510916,4.23902649
C5orf30,2.129559162,1.302132093
C5orf34,1.974676937,2.591825046
C5orf42,3.437580628,4.375787621
C5orf45,3.339415824,3.937387533
C5orf51,4.893416003,5.029117378
C5orf56,3.562499811,2.734326886
C5orf58,1.218368877,2.394596381
C5orf63,2.643086372,4.104176089
C5orf66,3.838855534,3.923722077
C6orf1,4.082116161,3.239833916
C6orf106,7.693827837,7.366331676
C6orf120,5.936824711,6.266661087
C6orf136,3.68746974,4.02532511
C6orf201,0.768269434,1.817666226
C6orf203,2.723124744,2.825334451
C6orf226,3.105589783,2.90167545
C6orf25,-0.381176361,0.879748529
C6orf47,4.580775547,4.112230919
C6orf48,7.261747473,7.679882158
