,mix0,mix1,mix2,mix3,mix4,mix5,mix6,mix7,mix8,mix9,mix10,mix11,mix12,mix13,mix14,mix15,mix16,mix17,mix18,mix19
ACAT2,36.23267418422641,41.01562149912804,34.03618446444234,40.76690187339558,61.76386309115707,67.21937920732098,56.33812885516727,38.399293973645115,58.04048221188453,41.79252780593914,45.81047422121603,40.03281588885983,46.2711245677804,54.073116833802565,54.11842745529917,42.84319393311415,40.966269544750546,53.802023478005786,49.52635853458445,45.40082769976926
ACBD3,137.8535108647175,98.26718610376928,92.09870357410313,51.206356759874694,114.55129694250499,163.53994588411004,100.19311562712176,90.08219536096894,81.94605429112664,164.33555312545147,201.8207331418206,140.66588915092058,172.2570843629646,245.19439930541301,93.42831946400351,99.97684294953521,87.9510866515918,69.01143321420837,150.61815876190838,96.99885260458225
ACBD4,36.63508321179297,43.281972998144155,38.26092230373957,31.57638554952773,51.86618667203899,42.575699719183696,46.17834446079267,50.4632660981738,50.92081254843299,43.12047925217322,47.98959719763111,39.231402005043776,51.396287695351354,42.639237329098805,40.33515568410385,43.225256122601,43.18990217071018,56.20991661597193,36.518848890744096,36.022464511061294
ACBD5,36.19779496167607,51.76674227047522,30.39657559718706,33.14637428803559,27.627051814894052,45.655200781651374,40.6348860288842,31.67456314098828,48.77343858137579,37.15356642374981,34.57915759885544,31.880260896672507,35.69978572034814,38.34312537023865,38.94285590086787,27.755426281454373,44.15276600914552,46.71769247579796,33.93117539994052,46.56298614534408
ACBD6,74.53582499902755,44.52787493127873,64.52230883930841,41.019794908007114,81.51774487412689,50.62504694378088,64.60508094665283,43.45381064884169,44.18266591526758,53.98473649689912,71.85632427154984,64.31709425169538,71.80350010797653,59.495589191338574,68.99276163111108,62.13343810212261,64.89369114091095,39.191308331261006,63.6011254153531,55.41575766135845
ACCS,46.1410243266509,55.09374926758196,43.19374293757569,33.80827093851416,42.363611163647164,62.32318684863415,42.846805221407195,50.5899974175452,42.73217183009391,48.45630312597845,66.47385831892335,56.206133033148085,57.21315154519285,57.09081294762223,46.57599939105871,56.70414905912979,57.61616177496324,49.25861663889366,53.29901151937236,49.901443450264225
ACER3,42.09178031397405,38.56033808176062,25.612843375851178,14.261407796135796,16.638994599065292,17.847186555957293,17.043969271569573,21.707008248508515,32.55156317263252,20.462635512591177,21.462669091551113,38.80006635016698,15.638235130181476,44.98264969382197,14.368982249907148,15.95005355494089,37.22732491289035,14.916272720177822,33.01850274745181,41.48678798294005
ACIN1,115.06407348768894,124.64889354186813,87.81985774816809,68.00421920324182,121.18180458500512,136.9829125078267,89.22568231714199,86.00790814669048,122.3149422696471,105.03015841612915,153.06477352343896,113.35454789220925,129.88270442876222,130.27030491024487,97.0908524794558,118.73940870414025,88.55455992953512,94.27566868292784,109.00494880627203,88.42770091817411
ACKR3,29.232647302668234,29.96090908963247,31.809205126206557,33.12838928466283,27.828308954242694,26.35297361044271,37.269155746327144,31.15168615126397,26.701512109765005,27.716857482252365,35.09341769457319,28.251701632087624,30.459906636072443,37.78142831861386,21.71331826365384,30.46475895562831,27.770183850160777,31.84624078471682,24.682770019578644,30.13871455265676
ACLY,89.7316600646802,88.83728100767253,64.14493769760553,62.915096524835455,58.03112905078763,67.11291655640342,59.437737603996716,91.55701063494486,60.881074275335315,78.20590828623291,101.1784795840323,80.27298949209323,85.88858280744962,115.37400313603767,61.60750632196479,80.42507405509137,85.04643431896848,66.28988223260862,82.21396131494417,80.68950591582434
ACO1,23.330895066991328,28.474870767884067,26.72544832223921,26.306811553833672,18.79109714687059,19.528207270756514,24.32077593908464,25.93067207103951,27.170032234058088,28.424002852736297,28.824498532462133,26.030160716825257,20.06299119882798,28.543113238759037,24.40814193636377,23.01867311592185,31.07312872794436,19.402845871189434,26.83330252256811,33.7385062045073
ACO2,74.25771544960784,84.64104097527282,66.3288306358842,37.66109594878886,82.94171828134478,106.43920224969723,68.47735840493957,96.11837588599676,69.45144668485008,106.0166711992431,127.42388340466452,97.92445687512833,128.69719448187192,111.47209209179881,74.10918453261425,64.51055021676235,87.60235329046783,55.209606500522135,87.7901452611392,87.42777656941428
ACOT13,30.91855068645068,42.376146016404455,48.793987055709366,32.06785721623404,42.34174609917846,37.39950046876002,37.42417233117231,54.483714208347564,50.90983529615367,44.14683717957044,54.536310474985456,39.10622081095402,45.50016403114725,39.83028731418687,34.14784077475149,40.71089166255547,41.358669461343354,32.95306093759032,31.229029332473363,50.71879049699326
ACOT7,24.42994713248641,30.691877515554992,24.156945297045866,18.094859461981347,22.560273334795212,42.364852782759314,35.391931597239996,25.820253645883845,35.94160655202327,25.181489451282168,26.59127659919837,30.79572150274316,27.28962799544911,27.983776435112876,38.12720709780584,27.637829673826904,36.52280676758946,24.735186498810258,29.556425746010554,32.52459110850502
ACOT8,56.25053436325176,45.6069489004527,38.80863043383545,46.00833718810081,46.96642251004363,56.501734482305196,39.88195901715083,72.48982600107372,44.01122237353919,43.95241161847465,52.31265945481287,48.72191232523188,64.38938654426941,52.27049433188829,39.25981812698057,35.566105552162796,41.34962074632968,39.55529037727764,55.279660026718965,47.55015721722165
ACOT9,134.98050554149916,137.96078485237578,112.63347232218693,98.28281713203111,98.62020302731143,104.88526346711456,103.50817422300652,141.20225156750442,115.56734510535871,196.75417145159594,130.1068830904626,167.5142717698641,134.86806050768092,109.35296079983578,98.8368077966639,127.51224198101275,131.85888144013938,92.96217965020142,161.60869030014413,195.96316554064626
ACOX1,22.545044664198947,41.33934818264113,48.52656175647368,67.3540916368443,34.88077375326232,18.79403803536981,24.450252426664417,64.48829185660503,38.49459628843394,27.670792555496167,23.04070291642198,27.543022678314703,35.98618659048363,19.77378076669091,16.274969704563155,39.04501669342118,39.51488272300963,33.740099277676,31.18319525711116,38.09438510963714
ACP2,33.61499301680375,48.00334291783869,39.951906090616475,40.520436467399534,38.162322536167494,43.963629661437956,44.84262848071668,41.27188774998016,50.00678160026495,51.10820249220516,38.256830710855354,56.4817088382766,37.3911782477482,47.929256540761585,38.79697482552165,40.0666266533948,44.04644910919259,34.34921519202197,47.57985866514407,66.9256811266795
ACP5,59.63561814032018,46.06186064346978,38.5279056714169,39.449672301625135,65.41533660394826,69.41063023751471,39.479228317440345,63.565950967508584,31.188976433887373,71.94204513593917,72.93884250626267,53.65890490854184,73.45252923217879,76.62534379455647,41.57760876457554,50.75148137848913,47.33868532788952,30.19469652948067,62.85719214081866,42.00332752585298
ACP6,36.05951366205595,37.24317852794289,34.12259738651488,40.31069046783419,44.60761174756677,32.467683566308686,36.144204045545465,47.155048484912754,25.909564434277033,39.34985674403253,32.307887764612964,38.71783809278427,36.13860887101217,50.35629552482178,38.84436109516961,39.0386796097651,32.583825542694306,33.55772991351481,31.693600692443823,40.15350865705543
ACPP,24.934108703018794,36.239808775985374,32.69842056806543,33.01239678994271,27.02663601136702,20.610372979496518,23.741335185867314,27.09728715886242,23.609544605242345,26.65050621788465,23.984035273792287,24.36597869671016,25.368448124172488,23.343927205918032,21.570053226346285,26.89354057425332,27.514983470730577,25.923354280624274,32.4487990369899,35.53207060264321
ACPT,41.60122168574121,37.27746903758765,47.56113463478169,39.16277250952634,34.90956974220516,37.3341786601514,35.876998668285914,56.066658491215584,52.8174955716874,35.91952576264164,32.11239208053779,28.503235566026667,35.85170745913456,33.17965995322215,36.27962352627922,49.500001189008856,43.98863099968275,41.76054650298337,37.872433085747716,38.37369506763765
ACRBP,21.346954784326535,21.505294120423304,30.960579698117726,27.479687699995445,24.476144197417913,20.332187195466375,17.219683962233137,23.367296652355307,20.505962580971044,22.361605290948788,23.772118871181014,17.013069084259367,16.245483862930545,23.017418841138927,22.148892052597077,15.132325510382248,18.54039284411011,19.13942832016872,21.593050519114932,27.023438351033317
ACSF3,25.588458974464483,22.39275646475022,25.816261134055246,18.444693892168683,28.54612812166608,31.63936207534845,22.879978692850692,23.687691979945157,14.96807408836644,28.99613592141346,23.452104408690886,26.822554984679577,27.873514128536183,19.473095150738025,35.35393161578925,18.513406546822168,20.949335900085572,24.961363310274013,28.453857857347135,25.446387735388438
ACSL1,97.39038053434426,221.9874687819285,469.3652510921392,381.6099789855395,202.7003990058234,33.93047333855524,139.80461049033147,407.9496671552289,298.14102764090006,243.26559247951087,96.57692460287706,105.65086035827252,255.4726024636674,60.98048559904961,60.923905257202534,443.5369164015637,317.85944631217495,180.85913616501392,122.13738183814819,543.0025422614976
ACSL3,32.82576261670252,28.76493280495817,36.190284432389866,40.902061589788815,38.06748677598104,38.27279684255813,43.08105182954587,19.77206761278559,23.343372166112722,30.88619665572494,21.797266494021887,29.154394361839966,35.08012802908614,31.584531317591914,43.32251024228859,29.549491489505016,35.597348880818345,31.13382473487107,23.518090266047423,30.666923645331597
ACSL4,29.736305684435443,20.02629849347225,14.662569613159683,12.49046680153385,12.83714781921461,12.530156657458553,15.791234258859525,16.7066187408341,20.17613790496444,14.942792965293393,18.592613698019832,23.407972376145924,12.402024325330398,16.117630411039546,13.734941436988242,16.678555571743832,18.681372100889387,14.145602352446698,21.01288189805326,16.005036399575506
ACSL5,87.54545021733045,39.7846563957309,71.58050359475138,37.59044188766386,70.72220808980887,95.59011608311758,71.48483116075079,73.01284113975399,87.54144741841247,95.32216594401439,112.6899015304124,79.03447963553317,78.64461118088025,70.96592643056873,73.99941277119044,43.21280005955099,61.69180819232477,58.861154232596945,70.74733615603853,52.41686469093909
ACSS1,121.53488313903948,147.22286854657136,75.46288521963379,64.67436817479239,112.32731893289368,114.95451720220954,121.43972749362669,128.0829360931542,132.52886999623416,147.82891862241308,140.73442086540572,102.91134428911869,125.80707233132566,111.2836774465096,102.53444690482934,121.1506892353951,112.59593662957182,82.90163972675869,108.36274612672011,116.01670691730519
ACSS2,87.53644517571442,80.55507460768038,63.51540186648147,67.72952560904149,56.30443540587846,44.05104005529306,53.47576538886444,58.499511722083824,67.2497806868144,65.26767136739663,60.286703796747176,65.06719079678231,66.80179512298876,68.22443709112281,41.75789691471843,78.40985356610157,76.85185194059471,44.45817345851016,71.44169557011755,89.85856821816233
ACTA2,21.004532188470446,21.22003032498875,23.354535241403955,21.312839754829334,20.350921546187415,25.41910993769323,18.17878010350289,24.990740079105212,29.180265839645717,21.236961024044167,23.431007906333456,20.01953659911534,30.088421222730876,21.03131461656317,20.125220890610542,28.107898661507015,30.57128476808956,21.541189111531484,18.483222995357337,28.582894239429258
ACTB,1865.2535956157612,1844.8134743756204,1328.1441098742268,1620.0921401241453,1326.4106933325636,1623.06423469934,1694.7537377066853,1330.272743233097,1990.4832165600164,1552.8280150048517,1634.1013120457048,1518.5976231154782,1799.6492606286963,1806.6211118812162,1161.847119304442,1459.2246082669524,2531.0893740062584,1305.5388752169617,1746.6530368259575,1946.0605394332567
ACTBP9,104.15323624347248,101.96623218508444,83.67189974442667,97.41384059274128,68.78400200890927,76.83012969952154,77.64356133567135,85.53425291093754,98.99598980847053,96.61844233560149,81.70489573185263,85.24243159594639,76.40756977745382,77.37123317759429,58.03355442329186,90.25264158690906,104.38935211250039,76.82691441884698,78.69028002509742,95.23164814667994
ACTG1,2405.630837558358,3772.214617657688,3139.7090764804752,2727.9349422199466,2891.220668513393,3121.285414405862,2690.1406456594914,2469.5590491322414,2543.9177403022004,2554.9069768225395,2425.6386717493483,3355.6325730067624,3262.608622734609,3622.0948890736368,3320.296647214437,2281.434927108688,2942.5538603709674,3126.139677038097,3034.139588644865,3415.5340592300417
ACTL8,25.42701629369341,25.326428143369515,34.59571793307164,34.74101322424109,23.596290899187412,30.873092773150365,35.09683660605177,28.908170293530205,23.883138616843418,23.48218094886084,28.84971312508033,31.945392373800324,23.521250098677037,26.528061611692326,29.084324070702817,31.334373214555054,23.588241410030676,27.071792335654994,23.34410059245688,26.428829819787826
ACTN1,109.86202250974964,262.06895456341306,284.3934926377046,486.57068220394774,247.94519101609123,98.41538327501894,151.2839493446846,405.99947327341226,207.61471600939768,209.8680295315574,203.62719596144726,172.29121029718257,121.0212249373096,134.41296025544446,87.49727965348171,412.4042322755486,246.39130987268328,216.33490753927555,196.69380598428563,269.42959967139046
ACTR10,219.51356164250862,267.21629885732176,240.2419382298043,224.93679179044284,229.2731007030909,225.5896500392209,206.14066473702843,236.4579669584329,276.1483055238669,317.9685129940389,210.02502599851954,222.97823917522777,226.67880619394677,184.64007333555813,248.8703032958975,245.6159573879426,203.19159685491147,189.50733783800416,208.32811244023875,303.12955453615405
ACTR1A,67.79755392785137,83.97621773967168,61.30168491864106,77.97998195632641,44.8373903536632,50.40310390535412,69.86170205136686,69.09324611594803,63.8033459476609,65.30866903371584,59.292745398015676,74.42355278988623,54.31174460119949,62.31644069387732,41.89467890520958,73.06108487596755,77.87404823044491,62.146105522714386,73.88489787964025,74.79334630597829
