,monocytic.lineage,B.cells,CD4.T.cells,NK.cells,neutrophils,CD8.T.cells
OBSL1,5.727994073854445,4.567358392895081,5.506822090743756,5.29587841306581,5.10439508718255,26.77372096428803
OCEL1,87.4041574977989,56.84927321093816,63.40171674434449,73.6707487313332,49.320311277398076,48.588563219988046
OCIAD1,21.4473872167498,48.335122738010405,32.195563595365165,32.77900142657975,27.210659155856064,46.823725531830966
OCIAD2,21.564105981115368,252.09784928469946,254.67261068836393,134.1757367826008,41.536276870046805,300.12865819593605
OCRL,30.120629154984453,26.109990000126796,23.51696534301345,17.86296918213608,22.49995171027768,24.468064548277223
ODF2,26.163977975674776,32.07683735810699,21.145078335932883,23.50653519700229,13.48122788840188,20.106620775742154
ODF3B,258.01479780023385,23.478038878577365,26.567305322816974,15.809282634279851,111.64772159273265,18.903252758297604
ODF3L2,36.919471604239014,28.973458475750636,27.229904169772798,37.714568114651726,45.9575504856585,38.572022562718395
ODF4,24.448431393381107,21.65997991435364,20.763532425352565,33.53928434127847,32.41321004401157,45.81181485919696
OFD1,8.807056980707728,30.297356158011176,41.74785011326519,18.20811917069567,7.914345239971991,37.77036187278821
OGDH,64.06746489143958,35.73163438499439,33.939419873675874,47.46229640045801,49.91633132616131,35.20010162716982
OGFOD1,14.538535041621056,35.717519822937085,24.523449167975297,18.9189484743188,10.5190316826576,87.1806410540642
OGFOD2,30.069938246628496,30.29798618037162,33.33463441785011,27.29036906286231,27.321788097486706,26.432930448008335
OGFOD3,25.149712451482443,23.462258659748567,16.00854185255471,19.339384836920566,6.617471149733902,45.496639628353975
OGFR,49.193643284630085,24.588468944249037,17.7143914539235,19.862289157194258,29.41642458542317,14.141000756901708
OGFRL1,44.71137474081582,18.897061406137805,10.176362056446445,8.475038957795979,127.59517813735367,11.81979081488317
OGFRP1,40.14198350135036,32.79445512551339,36.36503349446857,56.79964469506998,60.08904133168501,81.1942422112621
OGG1,38.42251365176854,42.08954474603002,27.827897369642546,37.10418465993999,23.842109781347013,33.81596513689117
OGT,133.319130205315,117.10103362329315,189.86892564218056,151.66348824214555,61.14065064377801,80.55514300823415
OLFM1,33.886529847850646,10.59594239136009,14.74199633751761,12.208888856233411,16.061558684202797,46.51938161525545
OLIG1,287.62993072882165,9.099769488276014,16.240340773343195,9.457769620712286,35.15846062703347,11.353320402263822
OPA1,41.31689690740246,42.764447620140544,52.924726364265275,74.17648503190686,57.849396350534285,32.31998707426405
OPA3,39.67119635379359,31.018564140913867,35.179181220140876,29.261260230206044,22.03828417659841,26.662225069139737
OPN3,188.51035974972177,484.183464491247,93.24212636150544,30.43163621336445,10.775328893462826,18.305544572876247
OPTN,8.08770289368195,26.106551594016235,62.013052472879394,74.6608485282721,8.854065216794588,45.0882903800432
OR10D3,16.689397868623264,12.327257777524718,13.69008975390927,18.183903147711554,24.640847978500467,30.233594952715258
OR12D3,10.90584763662842,7.998336619717752,13.748763785321614,15.443844197729517,23.52136694880045,26.26633760421765
OR1F1,25.15110708633178,18.75300645720757,20.963533425249583,33.00814136699443,33.9304815458729,46.49090072151881
OR1J2,19.87978156727755,14.99645917469424,17.85170541817779,24.45148192871155,40.419792209444495,47.69752733552768
OR2H1,22.679076668010197,15.357271366209833,21.09983774901027,34.244490726140086,49.6413346852784,24.067416985112448
OR2N1P,17.249588012498368,17.16371564687241,20.196172502508965,22.581352607064222,28.28254418557729,38.68729471731187
OR51B2,32.56250987964043,23.31230899735316,35.62381204526474,39.31996139215807,56.59175604886894,59.77556192254221
OR51I1,18.229208288054803,19.980489182970693,16.319783348685785,23.747603080863676,31.855928876221643,30.375350333576918
OR52K3P,106.60490431547753,10.51669874550919,11.9800331906304,12.062942834183561,234.51883745758613,12.739554441987847
OR7A5,16.016089098516748,9.860767901461353,11.503970689517905,18.58800457584878,22.56883431747758,25.974626373041
OR7C2,20.70977536655671,23.431379680669934,23.1118365338796,27.905159742951135,31.324509197478736,32.1432753548526
OR7D2,12.541952015860156,16.755118675635597,16.006544647532447,20.320584567853,16.29017277294532,55.0110002027493
ORAI2,67.81676211594404,179.13581537392642,28.520947390860613,48.92601921748674,98.10671627595812,23.229205276058668
ORAI3,160.62025221608022,164.31723497485785,55.53363782135853,90.46576307931026,151.62774991298613,52.388249009259084
ORAOV1,27.409611981845668,39.563002127315784,37.03121550758357,32.03284429437915,22.928657805479553,31.19924183871464
ORC2,34.15914595219801,59.00641895279953,66.26522228946477,30.706240872088483,30.003730841411127,28.073931241813842
ORC4,12.479515331088962,26.660649087641573,13.960706037725814,12.757909105629945,16.412009621419337,54.46272208576128
ORC5,29.554788678272605,72.61823698952057,51.17828862111683,33.166388040614166,12.269291187713886,30.173869111186576
ORM1,8.597814594456763,9.786072696716932,7.627551417091576,9.299930920617829,272.8057041393225,10.869890974286097
ORM2,8.597814594456763,9.786072696716932,7.627551417091576,9.299930920617829,272.8057041393225,10.869890974286097
ORMDL1,97.45335847926653,100.44277622867156,87.9730667316648,54.9211526861557,7.7623850542624595,20.318204569425237
ORMDL2,139.80382278791723,169.48573008544395,93.53795612421123,202.38520246352073,222.29473983174714,63.19723762825722
ORMDL3,62.944132737679894,132.7520196769456,190.28525990271336,223.1933139875949,60.974748614237576,189.61454764595118
OS9,169.1899425302764,96.75806412826194,71.06217791600844,74.48768394908704,171.7575848580605,46.8952880618191
OSBP,43.13329427541123,62.81076780590541,43.845898831688,41.384539527960776,44.28235365970178,94.91695621512528
OSBP2,27.948326609904218,26.056294033733476,22.43034646921788,28.94455356928848,32.690057282124,34.02555108502488
OSBPL10,6.961701710849949,41.21906858547794,11.206003941430916,6.843621637869706,8.580846639619576,8.90606274566167
OSBPL11,159.58818097713507,122.77219064693394,40.46155890269198,20.385055788591202,245.92080799013496,11.0622469142084
OSBPL1A,45.18493680941503,12.17449478721748,15.139545603652685,8.26021881810575,38.49048647128135,11.692377785801206
OSBPL2,50.2311360880555,58.55863419941766,53.49010015945546,71.2367601991337,150.0032553494996,27.531967195995065
OSBPL3,26.29105262979871,44.69340324681858,70.58550275309695,54.3218233367846,9.603032099327043,14.870054470253512
OSBPL5,37.92507162434135,16.911819747274716,21.647372199723353,160.38551028554477,21.910036764133405,21.69342517486925
OSBPL8,190.61132130138049,125.86994239873512,91.07479894546044,113.8949523341317,322.7425537215661,55.42129082081071
OSCAR,215.23964168644866,10.20461607340233,17.20337835068673,11.95639036140986,84.33327055381328,12.005938118617651
OSER1,46.4836032257841,114.17634701237913,42.60704227849428,40.931226712079976,117.45220598101854,93.5598865384673
OSGEP,84.69823494787691,104.7764008455985,79.66311565228726,58.1831701621951,53.03158635779968,54.920443361453984
OSGIN1,25.489832712507226,25.467050913985897,31.288270308754445,27.873456258223406,44.35239173833905,25.33727731438341
OSGIN2,20.824933737516663,18.698102934720612,13.061059260195984,20.87681899768072,62.155493423663096,15.010142403731079
OSM,20.90809913788883,14.207984423173013,17.898415872136848,21.616034840704902,150.74956198087486,17.668954870432014
OSTM1,29.259029255655673,26.41105451367484,17.081704067454282,16.030749793669813,25.84995743746915,11.900040661465967
OTOP2,23.597792481052586,22.80297257555492,24.547598721554802,23.01783119557649,32.38581173750125,34.69124644504563
OTUB1,24.30262083941615,33.81402850854455,23.22102901514339,27.568330552306993,30.764614293966766,86.48845944441194
OTUB2,16.072918384040698,19.3961713651574,18.12915779579959,24.535691041419277,43.2101998982407,42.6416925466958
OTUD1,144.64874540103153,280.5180900259773,108.6255747278224,72.40964637131195,241.24245303970278,232.58460058822197
OTUD3,45.36947310368548,74.09375269721248,84.65186805319851,76.89617863769801,41.98930488331041,67.573548010076
OTUD5,38.299403029189534,62.41452913004589,49.65957467359077,38.20209890297795,58.391642977832014,20.283650133330735
OTUD6B,25.441467771399356,23.419039471296873,26.572462037989833,30.766320293719406,36.0078611112048,41.35194604808659
OTUD6B-AS1,13.126769433329768,24.585401318595334,18.00430494070605,18.502649908352495,14.425705784257506,24.06386374207433
OTUD7B,16.901975813988738,16.02086345799913,21.06695648681996,25.901073711744104,22.1711238979474,29.84304130383666
OTULIN,73.55186407326221,47.5034371669293,50.3259292109408,51.717118848862995,39.90091706556197,32.35131956915398
OVGP1,30.89261302224891,64.08567483375057,68.70389565094594,43.27314285658277,44.4715258398502,72.37605410728555
OVOL1,18.86355912033125,21.957014515076143,14.469367965832403,25.221287161856324,27.50305547798965,31.234246664480025
OXA1L,358.6219542208309,487.4802635807812,259.9553434009472,163.49129363161165,104.14646058286606,276.1159432565826
OXCT1,21.21937120061764,148.3807368815995,111.19129223909081,84.52639406033134,23.82905774320451,85.94724050835546
OXER1,70.4374121092482,49.459302872088685,51.973704942858504,69.7417180760054,100.38013630467653,90.99853908684555
OXLD1,75.62597856050361,109.95657009013058,108.23100216050204,65.56300159165696,39.83790843271027,43.97287150469991
OXNAD1,24.11886311898098,21.92522890893033,488.0516416907271,54.448862327570836,15.053009039758647,550.899006919669
OXR1,11.05218721170697,11.14913593810326,12.781453473389417,15.735487824518646,20.542786751457037,15.259162110418007
OXSM,33.40147712972322,88.68633975320607,63.06116859796184,56.884354403601165,33.30068617860832,49.57185998329185
OXSR1,185.01007156715374,214.23345785729745,179.98963266097857,179.1122251051365,237.22463062862886,201.88248318507118
P2RX1,132.96382685041303,72.99167383763317,44.02679744981383,32.33937742020837,184.45051411419408,32.13450149954267
P2RX4,72.16963233882026,33.36306668005937,49.02480544570942,30.311429778803163,13.95799678991333,32.996071526349326
P2RX5,46.21918771218085,61.6227004115259,28.39293334333419,37.81901805319302,49.34561558018021,25.261626576220664
P2RX5-TAX1BP3,67.09902974368786,61.6227004115259,28.39293334333419,37.81901805319302,59.53639656007899,25.261626576220664
P2RX6,22.29518089360558,21.05352646803325,19.532842414203056,25.126537973704878,25.089468436764,34.31493709807362
P2RX7,87.17665844990636,14.993860711491589,22.47781660062696,27.127421146343984,13.55327875777808,18.568523384525232
P2RY10,4.9399279502734865,224.0178682857257,28.108605955260444,10.582070284955318,44.4422514322442,122.41499543195903
P2RY13,355.89306246747554,5.412105640563895,23.7879657744357,7.368239724269941,1194.2589720704625,7.522841550561613
P2RY14,9.962860340593076,205.57200499458114,38.29462484509353,8.906076474896368,56.92734850379282,12.60592459523697
P2RY2,50.50414874017724,10.415065446899314,15.10956268317532,15.469021111545468,24.9292919085862,15.478172852427178
P2RY6,22.428480843038475,18.928655039182527,19.747936417004283,26.57356717859895,27.01989194323763,29.226103986121355
P2RY8,388.7449166472627,1064.2342323275038,997.020943443689,851.49839480692,86.22175362381051,1631.14554244307
P4HA3,20.086857870987906,17.52849225141019,16.00332745241684,24.10448999047127,29.21667304281578,31.371263243188192
P4HB,42.25587401070955,25.322887225728707,16.69472009324354,25.567337044825763,13.77852930004198,54.450951034227295
P4HTM,55.190192023443245,67.87931024924626,111.66010440791898,50.59875562325686,25.908974349205252,47.524321510048615
PAAF1,39.38515368043544,36.51506769339104,42.57191255681572,32.19578675877991,11.63016774320621,24.536225589389513
PABPC1,2099.8928516324154,1473.1616187317888,1838.865187292698,992.594052509245,554.4678499830778,51.749995641774845
PABPC1L,26.541720726486613,75.17702920772211,55.50400613157273,26.542640608371297,58.35360980705604,24.028923669699537
PABPN1,172.63964582648154,173.48053653308784,150.87186677929245,127.78635645156223,74.42626847723827,80.56674160132694
PACRGL,34.75358737628946,27.687060737493344,29.45866199695625,45.9648777994225,34.50132826272124,60.067454897891956
PACS1,53.98138173038297,79.79298431525801,70.32959478971931,67.21027958054697,117.4790749034715,74.20733209353135
PACS2,41.23364231066841,19.64349862403965,41.30057607810228,21.551852842274055,14.186728174965047,22.15375105048472
PACSIN2,40.30536550644416,21.663583467042482,24.33414196173466,22.82178925612934,107.2318746434956,45.280689704311555
PADI1,33.50350204553824,31.409084775056733,31.73867509072296,44.01306691857829,50.49399778603797,28.978692484399275
PADI2,18.775767797973423,17.822526982228183,18.352058625010063,20.273735088022985,53.403041280163094,27.239020808504847
PADI4,37.292406682841154,9.938926257420594,8.552641096894508,7.592631551283842,104.75751992561577,15.628771493504292
PAF1,72.58150164215495,102.62084500731186,71.31679677356027,62.33497695388449,89.91500578471403,109.5784560318576
PAFAH1B1,74.13022576310654,100.21745526396437,59.71866460541319,81.18492740910881,43.20720489921757,143.02511290298662
PAFAH1B3,44.134042705233234,59.094010184782306,62.29264816489635,39.95516203297478,40.130855323040315,51.1740718837612
PAFAH2,15.645111116754467,13.373173894567032,15.517561945499152,23.615955452483014,10.333234421787868,21.43327750701805
PAG1,51.30330986173973,27.47295137432155,122.96210860002981,26.29943680810766,57.48326090212442,109.24834588439914
PAGE5,22.414027500463177,20.394100894836697,23.212499918778363,26.135158434427908,37.020436481963316,24.79817138130563
PAGR1,72.58200474053076,92.8519304566528,72.09813320629686,70.94356872968277,70.72851176395152,55.12657202616631
PAICS,42.70372455722108,136.97606399994686,104.74662863488382,39.92941416139332,8.96939079509201,32.316077445848094
PAIP1,31.400377534770005,46.055450526383176,30.577742628759548,22.00165279527334,12.262914526898495,29.78953394919517
PAIP2,452.25417156060666,630.1231485332821,272.46176912824615,554.1604729524215,1420.7135632289903,852.0085264347543
PAK1,21.180430385190146,9.188249292722125,12.142890691543073,7.509412277771573,23.837813384798093,7.861476597472691
PAK1IP1,45.12984755068222,40.24255500966886,35.028322638922276,23.72884542697675,6.663083623812748,18.782900246528946
PAK2,99.6128530372865,82.77022648695063,64.3924661805,47.17072925971574,194.08166202938858,50.98501281121154
PAK4,38.72571578133377,31.311918481307,32.98046877807855,41.378515995219416,40.68965096659948,47.58810901928718
PAK6,13.534690570624358,13.560232409539289,14.483315552063754,39.404541243531405,24.67332085203918,29.489801922377087
PALB2,53.98474936925343,90.60758989732913,72.29329788849935,73.81489193640131,46.38929448795087,47.38474855111134
PALLD,41.28798195244791,7.310296895412295,12.621487120018644,96.82918188555895,9.410034419675702,8.63163230247853
