,Tregs,memory.B.cells,naive.B.cells,naive.CD4.T.cells,memory.CD4.T.cells,monocytes,naive.CD8.T.cells,endothelial.cells
LINC01788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01800,0.0,17.27315011,27.374603399999998,0.0,0.0,0.0,0.0,0.0
LINC01801,0.0,4.073020415,2.368593185,0.0,0.0,0.0,0.0,0.0
LINC01802,0.0,0.88235796,0.0,0.0,0.0,0.0,0.0,0.0
LINC01803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01806,0.0,13.39573063,7.573660578999999,0.0,0.0,0.0,0.0,0.0
LINC01807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01811,0.0,2.0329216430000003,0.394069909,0.0,0.0,0.0,0.0,0.0
LINC01812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01814,0.0,0.25763354899999996,0.0,0.0,0.0,0.0,0.0,0.0
LINC01815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01816,0.0,2.091268337,0.6756334540000001,0.0,0.0,0.0,0.0,0.0
LINC01817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01821,0.0,0.0,0.291951271,0.0,0.0,0.0,0.0,0.0
LINC01822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01823,0.0,0.318038052,0.0,0.0,0.0,0.0,0.0,0.0
LINC01824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01825,0.0,5.429096624,1.578597693,0.0,0.0,0.0,0.0,0.0
LINC01826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01829,0.0,0.0,0.160426595,0.0,0.0,0.0,0.0,0.0
LINC01830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01833,0.0,0.357546394,0.0,0.0,0.0,0.0,0.0,0.0
LINC01834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01838,0.0,0.278499223,0.0,0.0,0.0,0.0,0.0,0.0
LINC01839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01841,0.0,11.35514796,15.84812645,0.0,0.0,0.0,0.0,0.0
LINC01842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01844,0.0,0.0,0.19994159399999997,0.0,0.0,0.0,0.0,0.0
LINC01845,0.0,0.917441775,0.222300868,0.0,0.0,0.0,0.0,0.0
LINC01846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01857,0.0,210.10162549999998,143.6352779,0.0,0.0,0.0,0.0,0.0
LINC01858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01869,0.0,5.703235331,0.789670456,0.0,0.0,0.0,0.0,0.0
LINC01870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01871,0.0,5.6972001610000005,0.0,0.0,0.0,0.0,0.0,0.0
LINC01872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01873,0.0,0.0,0.532780639,0.0,0.0,0.0,0.0,0.0
LINC01874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01881,36.21887888,10.96934418,14.34595298,0.0,0.0,0.0,0.0,0.0
LINC01882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01887,0.0,0.536596759,1.820282224,0.0,0.0,0.0,0.0,0.0
LINC01888,0.0,0.6756562420000001,0.0,0.0,0.0,0.0,0.0,0.0
LINC01889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01891,0.0,6.862055213,9.144912289,0.0,0.0,0.0,0.0,0.0
LINC01892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01899,0.0,0.8382801329999999,0.0,0.0,0.0,0.0,0.0,0.0
LINC01900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01901,0.0,0.827754642,0.0,0.0,0.0,0.0,0.0,0.0
LINC01902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01909,0.0,0.44372424299999996,0.0,0.0,0.0,0.0,0.0,0.0
LINC01910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01914,0.0,4.62500993,1.9922910759999999,0.0,0.0,0.0,0.0,0.0
LINC01915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01918,0.0,4.116213,1.329839484,0.0,0.0,0.0,0.0,0.0
LINC01919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01926,0.0,2.896275396,0.0,0.0,0.0,0.0,0.0,0.0
LINC01927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01932,0.0,0.805363374,0.0,0.0,0.0,0.0,0.0,0.0
LINC01933,0.0,0.246447644,0.597155336,0.0,0.0,0.0,0.0,0.0
LINC01934,0.0,1.089849019,0.0,0.0,0.0,0.0,0.0,0.0
LINC01935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01936,0.0,1.4069305280000002,0.45454201899999996,0.0,0.0,0.0,0.0,0.0
LINC01937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01943,0.0,3.832574142,0.6822752740000001,0.0,0.0,0.0,0.0,0.0
LINC01944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01948,0.0,11.29479892,11.98973773,0.0,0.0,0.0,0.0,0.0
LINC01949,0.0,0.411662099,0.265994259,0.0,0.0,0.0,0.0,0.0
LINC01950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01954,0.0,1.001026493,0.0,0.0,0.0,0.0,0.0,0.0
LINC01955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01962,0.0,0.0,2.17649317,0.0,0.0,0.0,0.0,0.0
LINC01963,0.0,20.37635852,18.04422078,0.0,0.0,0.0,0.0,0.0
LINC01964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01967,0.0,2.714548312,0.526199231,0.0,0.0,0.0,0.0,0.0
LINC01968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01970,0.0,1.784703034,0.988440545,0.0,0.0,0.0,0.0,0.0
LINC01971,0.0,0.0,0.426783728,0.0,0.0,0.0,0.0,0.0
LINC01972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01975,0.0,0.840570516,0.8146982629999999,0.0,0.0,0.0,0.0,0.0
LINC01976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01977,0.0,0.258094638,0.250150641,0.0,0.0,0.0,0.0,0.0
LINC01978,0.0,5.408849593999999,0.23828947600000003,0.0,0.0,0.0,0.0,0.0
LINC01979,0.0,1.750989236,0.254564227,0.0,0.0,0.0,0.0,0.0
LINC01980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01983,0.0,0.0,0.474304715,0.0,0.0,0.0,0.0,0.0
LINC01984,0.0,1.533133598,0.0,0.0,0.0,0.0,0.0,0.0
LINC01985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01988,0.0,0.699201838,0.677680828,0.0,0.0,0.0,0.0,0.0
LINC01989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01990,0.0,0.310338408,0.0,0.0,0.0,0.0,0.0,0.0
LINC01991,0.0,1.346973768,0.261102946,0.0,0.0,0.0,0.0,0.0
LINC01992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01993,0.0,0.314569334,0.0,0.0,0.0,0.0,0.0,0.0
LINC01994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02001,0.0,22.1685104,29.29257356,0.0,0.0,0.0,0.0,0.0
LINC02002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02009,0.0,0.0,0.15156535,0.0,0.0,0.0,0.0,0.0
LINC02010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02012,0.0,0.535041406,3.111438932,0.0,0.0,0.0,0.0,0.0
LINC02013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02014,0.0,5.1778200619999994,2.1955718269999998,0.0,0.0,0.0,0.0,0.0
LINC02015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02018,0.0,1.982699089,2.281986462,0.0,0.0,0.0,0.0,0.0
LINC02019,0.0,4.70433858,5.645147092,0.0,0.0,0.0,0.0,0.0
LINC02020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02021,0.0,18.70205524,12.46191188,0.0,0.0,0.0,0.0,0.0
LINC02022,0.0,0.726729469,0.0,0.0,0.0,0.0,0.0,0.0
LINC02023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02026,0.0,0.197633068,0.191550041,0.0,0.0,0.0,0.0,0.0
LINC02027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02028,0.0,0.18845897600000003,0.30443053800000003,0.0,0.0,0.0,0.0,0.0
LINC02029,0.0,0.15413267,0.149388559,0.0,0.0,0.0,0.0,0.0
LINC02030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02033,0.0,8.583951136,3.993476308,0.0,0.0,0.0,0.0,0.0
LINC02034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02035,0.0,12.13516119,14.94709467,0.0,0.0,0.0,0.0,0.0
LINC02036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02043,0.0,1.3854272230000002,1.708998595,0.0,0.0,0.0,0.0,0.0
LINC02044,0.0,2.766625978,2.681470902,0.0,0.0,0.0,0.0,0.0
LINC02045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02050,0.0,0.324068268,0.628187284,0.0,0.0,0.0,0.0,0.0
LINC02051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02055,0.0,0.5116111010000001,0.0,0.0,0.0,0.0,0.0,0.0
LINC02056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02060,0.0,0.268142483,1.039556877,0.0,0.0,0.0,0.0,0.0
LINC02061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02062,0.0,20.27392777,19.64990853,0.0,0.0,0.0,0.0,0.0
LINC02063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02067,0.0,11.81393053,10.71664691,0.0,0.0,0.0,0.0,0.0
LINC02068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02076,0.0,2.589774846,5.259179916,0.0,0.0,0.0,0.0,0.0
LINC02077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02078,0.0,1.470353641,0.475032348,0.0,0.0,0.0,0.0,0.0
LINC02079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02080,0.0,0.14958613099999998,0.57992784,0.0,0.0,0.0,0.0,0.0
LINC02081,0.0,2.904630767,0.0,0.0,0.0,0.0,0.0,0.0
LINC02082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02085,0.0,0.449998257,0.218073792,0.0,0.0,0.0,0.0,0.0
LINC02086,0.0,0.11961462199999999,0.0,0.0,0.0,0.0,0.0,0.0
LINC02087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02090,0.0,6.922098196,1.118173366,0.0,0.0,0.0,0.0,0.0
LINC02091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02098,0.0,0.6826526820000001,0.0,0.0,0.0,0.0,0.0,0.0
LINC02099,0.0,6.5793870839999995,2.9866388410000004,0.0,0.0,0.0,0.0,0.0
LINC02100,0.0,0.0,7.5171318739999995,0.0,0.0,0.0,0.0,0.0
LINC02101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02102,0.0,0.548719635,0.39887278200000004,0.0,0.0,0.0,0.0,0.0
LINC02103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02125,0.0,0.0,0.203489239,0.0,0.0,0.0,0.0,0.0
LINC02126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02132,0.0,28.303690399999997,56.05775809,0.0,0.0,0.0,0.0,0.0
LINC02133,0.0,0.152856314,0.29630297899999997,0.0,0.0,0.0,0.0,0.0
LINC02134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02137,0.0,0.519677042,0.503681696,0.0,0.0,0.0,0.0,0.0
LINC02138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02145,0.0,0.947259418,0.918103346,0.0,0.0,0.0,0.0,0.0
