"ROW_ID","ROW_VERSION","objectId","submitterId","repo_name","submitter","is_latest","dataset","celltype","metric","metric_value"
"1147","1","9693916","3360851","baseline_method2","andrewelamb","false","FIAS4","memory.B.cells","spearman","0.629"
"1148","1","9696412","3396685","finep3cps","DA_505","true","FIVA1","monocytes","pearson","0.891"
"1149","1","9696409","3392762","izi_fine","IZI","true","FIVA1","monocytes","pearson","0.939"
"1150","1","9696405","3390926","ictdtest","ICTD","true","FIVA1","monocytes","pearson","0.985"
"1151","1","9696401","3395690","test","Cancer_Decon","true","FIVA1","monocytes","pearson","0.985"
"1152","1","9696400","3396685","finep3drg","DA_505","false","FIVA1","monocytes","pearson","0"
"1153","1","9696397","3391057","main_fine","LeiliLab","true","FIVA1","monocytes","pearson","0.863"
"1154","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIVA1","monocytes","pearson","0.939"
"1155","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIVA1","monocytes","pearson","0.558"
"1156","1","9696382","3392762","izi_fine","IZI","false","FIVA1","monocytes","pearson","0.767"
"1157","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIVA1","monocytes","pearson","-0.191"
"1158","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIVA1","monocytes","pearson","-0.001"
"1159","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIVA1","monocytes","pearson","-0.339"
"1160","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIVA1","monocytes","pearson","0.86"
"1161","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIVA1","monocytes","pearson","0.916"
"1162","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIVA1","monocytes","pearson","-0.321"
"1163","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIVA1","monocytes","pearson","-0.321"
"1164","1","9696024","3390893","my-model","D3Team","true","FIVA1","monocytes","pearson","0.815"
"1165","1","9695993","3390893","my-model","D3Team","false","FIVA1","monocytes","pearson","0.812"
"1166","1","9695973","3397741","beda-decon","Tonys Boys","true","FIVA1","monocytes","pearson","0.139"
"1167","1","9695901","3397741","beda-decon","Tonys Boys","false","FIVA1","monocytes","pearson","0.495"
"1168","1","9695845","3392392","celest_fine","CCB","true","FIVA1","monocytes","pearson","0.77"
"1169","1","9695844","3392392","celest_fine","CCB","false","FIVA1","monocytes","pearson","0.424"
"1170","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIVA1","monocytes","pearson","0.689"
"1171","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIVA1","monocytes","pearson","0.689"
"1172","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIVA1","monocytes","pearson","0.611"
"1173","1","9694643","3394515","model12","REGGEN_LAB","true","FIVA1","monocytes","pearson","0.237"
"1174","1","9693959","3360851","baseline_method1","andrewelamb","true","FIVA1","monocytes","pearson","0.967"
"1175","1","9693922","3360851","baseline_method5","andrewelamb","false","FIVA1","monocytes","pearson","-0.234"
"1176","1","9693920","3360851","baseline_method4","andrewelamb","false","FIVA1","monocytes","pearson","0.902"
"1177","1","9693918","3360851","baseline_method3","andrewelamb","false","FIVA1","monocytes","pearson","0"
"1178","1","9693916","3360851","baseline_method2","andrewelamb","false","FIVA1","monocytes","pearson","-0.137"
"1179","1","9696412","3396685","finep3cps","DA_505","true","FIAS4","monocytes","pearson","0.846"
"1180","1","9696409","3392762","izi_fine","IZI","true","FIAS4","monocytes","pearson","0.257"
"1181","1","9696405","3390926","ictdtest","ICTD","true","FIAS4","monocytes","pearson","0.529"
"1182","1","9696401","3395690","test","Cancer_Decon","true","FIAS4","monocytes","pearson","0.529"
"1183","1","9696400","3396685","finep3drg","DA_505","false","FIAS4","monocytes","pearson","0.834"
"1184","1","9696397","3391057","main_fine","LeiliLab","true","FIAS4","monocytes","pearson","0.613"
"1185","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIAS4","monocytes","pearson","0.699"
"1186","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIAS4","monocytes","pearson","0.528"
"1187","1","9696382","3392762","izi_fine","IZI","false","FIAS4","monocytes","pearson","0.379"
"1188","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIAS4","monocytes","pearson","0.718"
"1189","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIAS4","monocytes","pearson","-0.007"
"1190","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIAS4","monocytes","pearson","-0.229"
"1191","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIAS4","monocytes","pearson","0.711"
"1192","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIAS4","monocytes","pearson","0.586"
"1193","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIAS4","monocytes","pearson","0.674"
"1194","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIAS4","monocytes","pearson","0.674"
"1195","1","9696024","3390893","my-model","D3Team","true","FIAS4","monocytes","pearson","0.723"
"1196","1","9695993","3390893","my-model","D3Team","false","FIAS4","monocytes","pearson","0.709"
"1197","1","9695973","3397741","beda-decon","Tonys Boys","true","FIAS4","monocytes","pearson","0.289"
"1198","1","9695901","3397741","beda-decon","Tonys Boys","false","FIAS4","monocytes","pearson","0.631"
"1199","1","9695845","3392392","celest_fine","CCB","true","FIAS4","monocytes","pearson","0.818"
"1200","1","9695844","3392392","celest_fine","CCB","false","FIAS4","monocytes","pearson","0.806"
"1201","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIAS4","monocytes","pearson","0.831"
"1202","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIAS4","monocytes","pearson","0.831"
"1203","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIAS4","monocytes","pearson","0.678"
"1204","1","9694643","3394515","model12","REGGEN_LAB","true","FIAS4","monocytes","pearson","0.758"
"1205","1","9693959","3360851","baseline_method1","andrewelamb","true","FIAS4","monocytes","pearson","0.741"
"1206","1","9693922","3360851","baseline_method5","andrewelamb","false","FIAS4","monocytes","pearson","0.858"
"1207","1","9693920","3360851","baseline_method4","andrewelamb","false","FIAS4","monocytes","pearson","0.803"
"1208","1","9693918","3360851","baseline_method3","andrewelamb","false","FIAS4","monocytes","pearson","0.846"
"1209","1","9693916","3360851","baseline_method2","andrewelamb","false","FIAS4","monocytes","pearson","0.586"
"1210","1","9696412","3396685","finep3cps","DA_505","true","FIVA2","myeloid.dendritic.cells","spearman","0.456"
"1211","1","9696409","3392762","izi_fine","IZI","true","FIVA2","myeloid.dendritic.cells","spearman","0.674"
"1212","1","9696405","3390926","ictdtest","ICTD","true","FIVA2","myeloid.dendritic.cells","spearman","0.51"
"1213","1","9696401","3395690","test","Cancer_Decon","true","FIVA2","myeloid.dendritic.cells","spearman","0.51"
"1214","1","9696400","3396685","finep3drg","DA_505","false","FIVA2","myeloid.dendritic.cells","spearman","0.665"
"1215","1","9696397","3391057","main_fine","LeiliLab","true","FIVA2","myeloid.dendritic.cells","spearman","0.518"
"1216","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIVA2","myeloid.dendritic.cells","spearman","0.156"
"1217","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIVA2","myeloid.dendritic.cells","spearman","0.642"
"1218","1","9696382","3392762","izi_fine","IZI","false","FIVA2","myeloid.dendritic.cells","spearman","0.708"
"1219","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIVA2","myeloid.dendritic.cells","spearman","0.34"
"1220","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIVA2","myeloid.dendritic.cells","spearman","0.171"
"1221","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIVA2","myeloid.dendritic.cells","spearman","0.239"
"1222","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIVA2","myeloid.dendritic.cells","spearman","0.809"
"1223","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIVA2","myeloid.dendritic.cells","spearman","0.889"
"1224","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIVA2","myeloid.dendritic.cells","spearman","0.468"
"1225","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIVA2","myeloid.dendritic.cells","spearman","0.48"
"1226","1","9696024","3390893","my-model","D3Team","true","FIVA2","myeloid.dendritic.cells","spearman","0.526"
"1227","1","9695993","3390893","my-model","D3Team","false","FIVA2","myeloid.dendritic.cells","spearman","0.558"
"1228","1","9695973","3397741","beda-decon","Tonys Boys","true","FIVA2","myeloid.dendritic.cells","spearman","0.179"
"1229","1","9695901","3397741","beda-decon","Tonys Boys","false","FIVA2","myeloid.dendritic.cells","spearman","0.206"
"1230","1","9695845","3392392","celest_fine","CCB","true","FIVA2","myeloid.dendritic.cells","spearman","0.15"
"1231","1","9695844","3392392","celest_fine","CCB","false","FIVA2","myeloid.dendritic.cells","spearman","0.15"
"1232","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIVA2","myeloid.dendritic.cells","spearman","0.809"
"1233","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIVA2","myeloid.dendritic.cells","spearman","-0.442"
"1234","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIVA2","myeloid.dendritic.cells","spearman","0.08"
"1235","1","9694643","3394515","model12","REGGEN_LAB","true","FIVA2","myeloid.dendritic.cells","spearman","0.047"
"1236","1","9693959","3360851","baseline_method1","andrewelamb","true","FIVA2","myeloid.dendritic.cells","spearman","0.823"
"1237","1","9693922","3360851","baseline_method5","andrewelamb","false","FIVA2","myeloid.dendritic.cells","spearman","-0.108"
"1238","1","9693920","3360851","baseline_method4","andrewelamb","false","FIVA2","myeloid.dendritic.cells","spearman","0.818"
"1239","1","9693918","3360851","baseline_method3","andrewelamb","false","FIVA2","myeloid.dendritic.cells","spearman","0.091"
"1240","1","9693916","3360851","baseline_method2","andrewelamb","false","FIVA2","myeloid.dendritic.cells","spearman","0.85"
"1241","1","9696412","3396685","finep3cps","DA_505","true","FIAS6","naive.B.cells","pearson","0.99"
"1242","1","9696409","3392762","izi_fine","IZI","true","FIAS6","naive.B.cells","pearson","0.899"
"1243","1","9696405","3390926","ictdtest","ICTD","true","FIAS6","naive.B.cells","pearson","0.896"
"1244","1","9696401","3395690","test","Cancer_Decon","true","FIAS6","naive.B.cells","pearson","0.896"
"1245","1","9696400","3396685","finep3drg","DA_505","false","FIAS6","naive.B.cells","pearson","0.988"
"1246","1","9696397","3391057","main_fine","LeiliLab","true","FIAS6","naive.B.cells","pearson","0"
"1247","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIAS6","naive.B.cells","pearson","0.978"
"1248","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIAS6","naive.B.cells","pearson","0.976"
"1249","1","9696382","3392762","izi_fine","IZI","false","FIAS6","naive.B.cells","pearson","0.937"
"1250","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIAS6","naive.B.cells","pearson","-0.402"
"1251","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIAS6","naive.B.cells","pearson","0.983"
"1252","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIAS6","naive.B.cells","pearson","0.985"
"1253","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIAS6","naive.B.cells","pearson","0.29"
"1254","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIAS6","naive.B.cells","pearson","0.333"
"1255","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIAS6","naive.B.cells","pearson","0.921"
"1256","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIAS6","naive.B.cells","pearson","0.924"
"1257","1","9696024","3390893","my-model","D3Team","true","FIAS6","naive.B.cells","pearson","0.956"
"1258","1","9695993","3390893","my-model","D3Team","false","FIAS6","naive.B.cells","pearson","0.958"
"1259","1","9695973","3397741","beda-decon","Tonys Boys","true","FIAS6","naive.B.cells","pearson","0.975"
"1260","1","9695901","3397741","beda-decon","Tonys Boys","false","FIAS6","naive.B.cells","pearson","0.963"
"1261","1","9695845","3392392","celest_fine","CCB","true","FIAS6","naive.B.cells","pearson","0.933"
"1262","1","9695844","3392392","celest_fine","CCB","false","FIAS6","naive.B.cells","pearson","0.845"
"1263","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIAS6","naive.B.cells","pearson","0.99"
"1264","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIAS6","naive.B.cells","pearson","0.99"
"1265","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIAS6","naive.B.cells","pearson","0.446"
"1266","1","9694643","3394515","model12","REGGEN_LAB","true","FIAS6","naive.B.cells","pearson","0.979"
"1267","1","9693959","3360851","baseline_method1","andrewelamb","true","FIAS6","naive.B.cells","pearson","0.979"
"1268","1","9693922","3360851","baseline_method5","andrewelamb","false","FIAS6","naive.B.cells","pearson","0.88"
"1269","1","9693920","3360851","baseline_method4","andrewelamb","false","FIAS6","naive.B.cells","pearson","0.973"
"1270","1","9693918","3360851","baseline_method3","andrewelamb","false","FIAS6","naive.B.cells","pearson","0"
"1271","1","9693916","3360851","baseline_method2","andrewelamb","false","FIAS6","naive.B.cells","pearson","0.862"
"1272","1","9696412","3396685","finep3cps","DA_505","true","FIAS6","NK.cells","pearson","0.838"
"1273","1","9696409","3392762","izi_fine","IZI","true","FIAS6","NK.cells","pearson","-0.224"
"1274","1","9696405","3390926","ictdtest","ICTD","true","FIAS6","NK.cells","pearson","0.472"
"1275","1","9696401","3395690","test","Cancer_Decon","true","FIAS6","NK.cells","pearson","0.472"
"1276","1","9696400","3396685","finep3drg","DA_505","false","FIAS6","NK.cells","pearson","0.854"
"1277","1","9696397","3391057","main_fine","LeiliLab","true","FIAS6","NK.cells","pearson","0.328"
"1278","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIAS6","NK.cells","pearson","0.55"
"1279","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIAS6","NK.cells","pearson","0.406"
"1280","1","9696382","3392762","izi_fine","IZI","false","FIAS6","NK.cells","pearson","0.469"
"1281","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIAS6","NK.cells","pearson","0.191"
"1282","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIAS6","NK.cells","pearson","0.377"
"1283","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIAS6","NK.cells","pearson","0.552"
"1284","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIAS6","NK.cells","pearson","0.604"
"1285","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIAS6","NK.cells","pearson","0.288"
"1286","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIAS6","NK.cells","pearson","0.29"
"1287","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIAS6","NK.cells","pearson","0.175"
"1288","1","9696024","3390893","my-model","D3Team","true","FIAS6","NK.cells","pearson","0.691"
"1289","1","9695993","3390893","my-model","D3Team","false","FIAS6","NK.cells","pearson","0.669"
"1290","1","9695973","3397741","beda-decon","Tonys Boys","true","FIAS6","NK.cells","pearson","0.54"
"1291","1","9695901","3397741","beda-decon","Tonys Boys","false","FIAS6","NK.cells","pearson","0.648"
"1292","1","9695845","3392392","celest_fine","CCB","true","FIAS6","NK.cells","pearson","0.618"
"1293","1","9695844","3392392","celest_fine","CCB","false","FIAS6","NK.cells","pearson","-0.04"
"1294","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIAS6","NK.cells","pearson","0.891"
"1295","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIAS6","NK.cells","pearson","0.891"
"1296","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIAS6","NK.cells","pearson","-0.261"
"1297","1","9694643","3394515","model12","REGGEN_LAB","true","FIAS6","NK.cells","pearson","0.208"
"1298","1","9693959","3360851","baseline_method1","andrewelamb","true","FIAS6","NK.cells","pearson","0.504"
"1299","1","9693922","3360851","baseline_method5","andrewelamb","false","FIAS6","NK.cells","pearson","-0.042"
"1300","1","9693920","3360851","baseline_method4","andrewelamb","false","FIAS6","NK.cells","pearson","0.454"
"1301","1","9693918","3360851","baseline_method3","andrewelamb","false","FIAS6","NK.cells","pearson","0.494"
"1302","1","9693916","3360851","baseline_method2","andrewelamb","false","FIAS6","NK.cells","pearson","0.724"
"1303","1","9696412","3396685","finep3cps","DA_505","true","FIAS5","neutrophils","spearman","0.975"
