# raw enrichment scores of all data
# no scale es by numbers of genes in the gene sets
Term|ES	SUB134264	SUB134282	SUB134283	SUB134259	SUB134285	SUB134266	SUB134240	SUB134244	SUB134242	SUB134286	SUB134257	SUB134274	SUB134288	SUB134275	SUB134237	SUB134256	SUB134315	SUB134293	SUB134287	SUB134304	SUB134297	SUB134325	SUB134312	SUB134290	SUB134322	SUB134276	SUB134300	SUB134323	SUB134289	SUB134260	SUB134238	SUB134295	SUB134254	SUB134262	SUB134318	SUB134308	SUB134296	SUB134294	SUB134272	SUB134281	SUB134301	SUB134280	SUB134321	SUB134273	SUB134248	SUB116449	SUB134251	SUB134258	SUB134309	SUB134267	SUB134261	SUB134310	SUB134279	SUB134307	SUB134249	SUB134241	SUB134252	SUB134243	SUB134292	SUB134326	SUB134298	SUB134242.1	SUB134283.1	SUB134278	SUB134281.1	SUB134259.1	SUB134297.1	SUB134320	SUB134309.1	SUB134308.1	SUB134296.1	SUB134295.1	SUB134315.1
B-cells%NOVERSHTERN%2.txt	648.6491274356398	576.0747345832913	834.6049587624738	577.9532718489813	647.8265052831631	912.4503604523168	913.0883797980471	514.7413084169798	936.5780900128476	398.5389562340946	518.8778035136737	602.939811303997	235.96805462616032	542.5318929072707	822.0198442138405	524.0796249828775	377.8639505513668	968.2060317189124	466.4339458623027	822.9714812805236	812.5553888432523	897.6476153151597	1016.348132499232	731.3590121962369	757.1507764111298	258.98059956142396	866.2611679443733	838.6976722615132	315.60584991851863	735.1263568550219	589.1766082835139	434.26380294309035	570.8913516281488	700.3916894294234	830.2014168203125	1049.0744005449858	534.7844920574266	708.1976158058625	550.9779419751488	617.6224694791651	494.3776640072855	571.2404175096812	993.3139972611257	761.4279261244346	814.1614027392312	904.5915667802815	762.2751600380551	529.2421023999256	719.617445055463	898.1588401295901	750.4028062648704	538.2221795313676	772.7660285697309	883.9757379740829	987.1676439657082	603.9621254421596	1025.561998533497	761.2012248383888	949.8676711712153	883.3050434282732	598.3079243590828	1012.1275063702772	757.0678034425243	501.3099194144894	587.1769375935417	708.9049194643619	888.1344473593354	692.4816390038801	799.9885916974883	806.7747607548617	446.59590154544367	615.4674541904226	434.34212989196544
B-cells%NOVERSHTERN%3.txt	360.0578317069766	325.6807790838843	571.0471556270296	287.4640405355779	176.81873418789172	609.0857426363725	764.197119545972	368.175615181749	608.6002546031361	278.4084738464025	65.22960692222726	-1.499499023385571	-340.5692475268141	-2.672501393447231	592.816922595514	143.02624203048165	191.21329024178368	667.5105404852183	100.9120177531919	620.7346986759312	383.74600894599473	658.0320339392847	626.5950044255684	376.6843975506815	565.6889152097652	-0.06768638029920737	530.3704568410934	609.1688427708665	-142.35913802748837	484.1050572919769	311.6881342101326	-57.654061486532235	168.9319172006967	153.60887274586608	512.3009572958266	792.8374314468423	-83.97451878987951	310.52340242545665	127.94486801463663	134.05248467066048	473.9994660350384	408.01207145373195	713.7160026923734	230.10026617197298	520.0909234754208	531.526570669623	405.5561596157458	106.55999446275506	322.16966643827277	504.8231823908714	474.73646454427563	158.70520704068906	431.2345436002674	677.877812254196	695.8289552668739	137.08995872834703	884.9160554008124	499.50767307397956	817.5635952281675	584.8401927088296	134.11985610313374	753.4932522352883	777.1517943937465	359.49591194399875	82.30289380849203	479.5648300611889	518.7328846262759	346.4403857300314	603.3975950353839	773.6371563672691	137.60302368804747	328.1699924263512	426.6506211097511
Basophils%FANTOM%1.txt	-1105.5617948800227	-973.0049600438743	-574.0066864166841	-1528.1599497127236	-743.9823562024952	-1186.3636999717899	-826.845793894176	-1008.7923172604898	-837.959625049927	-846.3437069259546	-946.6280184171276	-904.0423651843519	-1163.1960612811574	-1165.872790546036	-1205.0096305799673	-967.364152679937	-1014.5362965436249	-801.2055016167986	-1002.1289804312604	-1108.783680762446	-1303.7987502037713	-1016.9374330863616	-1273.0868444287769	-707.8708175090283	-1158.9983881501962	-1196.1140553078635	-930.5328396970193	-1049.1356093531883	-1088.2162825375783	-1026.8024602259215	-361.2451429779273	-1346.2998965977997	-906.0072234270285	-1035.8409801863984	-1222.5122918767809	-1034.4019792408933	-945.5288620532658	-1102.4478779449664	-1230.178863638744	-1267.304003145981	-672.4252610747355	-1351.2986284083108	-1142.7532910359823	-732.4495502228524	-1414.70150458546	-946.3616130061058	-1053.0339741714545	-926.3747813517623	-1191.5213615210905	-1071.3963206735214	-930.4495140883238	-1277.430791436263	-945.0722408331045	-882.4089467762985	-1303.1811633991508	-1386.1498035915934	-1243.5423736332339	-1129.789122796251	-822.7609853083189	-951.0651447819919	-1056.063657542451	-1142.534133046215	-207.09918262650334	-1060.855197142322	-1353.8194856738567	-1287.2461935609037	-1009.8331382001196	-1109.2962751645439	-898.7679042702547	-889.5495873556935	-903.637495620872	-1024.987867264687	-616.6805614487079
Basophils%FANTOM%2.txt	-1953.2765661768294	-1780.4049718166918	-1757.6296947852356	-1925.5733801898725	-1625.3948017703283	-1974.2809513056652	-1850.2565822464649	-1802.3970967697874	-1696.6985416759053	-1680.4638871724335	-1860.5834769828296	-1985.7648556192166	-1815.9969146857657	-2007.6138331264374	-1995.9995734652755	-1618.1247222907232	-1524.2299999804588	-1403.3028324908953	-1496.478983354164	-1804.3229211310702	-2126.3892988422895	-1854.5547910034888	-2078.0034907270883	-1704.4517961961665	-2014.4305031161723	-1533.7500412542006	-1630.7949370805918	-1636.7905102900825	-1546.6826954318433	-1737.3099785521747	-1553.0703597128563	-1902.3393475140867	-1936.8335898083933	-1902.4014249386003	-1959.2449250092757	-1917.275520014062	-1701.9546421188988	-1766.5676101165468	-1887.033610308514	-1831.2480629877934	-1386.1433009886389	-2057.2426224646733	-1961.240065410436	-1573.8737191346374	-1836.8932322677797	-1980.573258048391	-1997.4073259736492	-1775.5031974164044	-2124.121828861233	-1867.0428251005176	-1738.2996778804938	-1992.4642593382546	-1883.6631036951221	-1770.8906287004447	-2051.3233381586533	-2119.2065465038922	-2025.3367646935922	-1948.1575654179708	-1962.8114732403942	-1791.8251620157669	-1904.2358238010456	-2164.3576050858114	-1296.5822923791445	-1636.1238669435647	-1994.3558876795867	-1869.9028384061758	-1973.618711019617	-1767.5237335647798	-1738.1458023002	-1637.7751527969024	-1588.0040786005088	-1811.9947370210018	-1344.5033153454185
Basophils%NOVERSHTERN%1.txt	1961.0941140306884	2109.441270717561	1849.2632299448264	1966.9762972293936	1815.1386297532863	1920.5002116655046	1911.9731632898267	1943.1256467905273	1873.6309569296247	1962.2458495888604	1928.0560150860006	2124.0152212813064	1849.37975643726	1966.9026199968641	2004.8603622214632	1781.078439009843	1848.103928614883	1783.8304252503838	1960.731907237293	1671.482155589515	1809.6409613424753	1885.8906966553045	1904.5345881736432	1825.095162203554	1836.172824018859	2103.832454073331	1790.4725165449236	1780.3584940482597	1997.1545423445602	1876.395804542514	2048.898029395595	1987.810385568107	2021.740051775289	1901.4380266748767	1809.829302662065	2034.8573940533895	1972.9595428807174	1911.48377028715	1939.865376870681	2004.906849033183	2159.8789772068903	1968.2082182376312	1576.8763088574926	2030.0783081553336	1783.9972647422026	1838.8791669577154	1710.3310933645832	1998.6841636955562	2002.6254759113972	1878.3666832695696	1791.3093941264926	2042.750694637432	2117.932082585893	1728.2028918504107	1776.744945887393	1927.1697810800822	2016.9889546799361	1820.9678302005968	2036.6652807972157	1733.347150163254	1883.5075614465895	2051.5789978519233	1909.1435571573006	1852.9019826763306	2145.905454004705	1963.6202236658473	1878.6935469175892	2022.3526046814436	1831.135629193313	2001.6895221083025	1804.1265540579343	1950.779892998272	1836.526483690501
CD4+ T-cells%BLUEPRINT%1.txt	1170.0264214540296	978.3870620081149	757.4875991557744	1241.6311113034187	1081.0621700288743	1039.4828588104056	1092.894706125615	997.4783160242979	682.8890548929505	599.6859477904443	866.3068648706462	1069.1816100885267	1006.082842132417	1122.4976496757713	1347.9420094329578	1088.983844565308	995.9917223710733	1019.8550194074554	577.8396074465095	1237.5819090680213	1288.037523417258	1252.731101688397	1359.540558078549	1080.1283675966442	1452.8902703019637	917.5314399412327	1015.4846869875405	1242.6190378963063	796.3519231035099	1080.6913149579254	829.1453856372209	770.2006232495701	665.0434892340395	1242.83934104328	1181.0205919351172	1304.9342907533066	766.1392151388959	868.5897830958044	902.9476479031371	766.205859132451	637.6987795044355	1231.330431394475	1345.82869953362	904.9132971627785	1316.3851114167314	1233.8118927860166	1485.449341331878	786.7688322196474	1166.850184635227	912.5859214837698	1116.8706837537125	1194.3440201945004	1108.5737103282827	1152.0092611903085	1264.6990324342744	1291.8949039497618	1100.2084716562604	1296.7146828193368	1245.2991722284607	1159.0302192392933	1052.55365368425	1123.543795146132	531.3485489158807	1043.7270123527655	920.9866660929501	1183.5109382591263	1082.120712471159	991.4880176923167	1162.3437653750411	991.7904267350762	676.1153525242538	1046.0119046672107	997.0495858179565
CD4+ T-cells%BLUEPRINT%2.txt	1386.3915132770796	1220.0731258118212	982.9812022671882	1464.647855676907	1242.012189672514	1275.9365447466703	1293.1126281224226	1118.913625546382	946.8405482112869	783.0146139530952	1143.947720663247	1261.901481620373	1182.0842337456663	1337.3164903175955	1472.9867481989	1265.9878730721862	1173.8398110698204	1236.6834773217408	844.8221768213729	1467.1208757827371	1491.300919351189	1425.8356130563945	1506.4150664460367	1279.086303413394	1537.0073271102342	1060.4692252249101	1128.437406709913	1302.916030353304	1008.2332584810943	1237.2744956906538	1055.1279730870538	1049.6786425276364	992.6593775416115	1381.451226141051	1423.357217007341	1411.9474582849039	992.0391168050262	1145.3244483463932	1185.1080117574463	1062.7029467252319	894.483634528031	1421.1811929099608	1540.1003414218899	1127.1969041394882	1451.9045444144924	1340.2918069168973	1563.865071315877	1089.65515199105	1402.7717934501106	1200.0958298890216	1214.8802819315558	1326.7326557143606	1318.8691207306717	1343.287576041603	1520.5702374419427	1455.4370187147733	1287.8967823533544	1457.549047206266	1402.2819875569692	1293.2411128347555	1280.5641633239566	1369.422265968302	853.9280861810184	1225.1045315900235	1210.3939216433735	1378.2010495083582	1368.994398600819	1288.7298584795687	1391.9682116456975	1204.6503685484827	875.7663369103476	1157.8009370481536	1072.9620171672832
CD4+ T-cells%BLUEPRINT%3.txt	1131.4094182249478	955.7920270130032	638.1992276307909	1163.2853344302475	1031.5321311159767	989.8976642412365	1024.649267907465	1078.4185866453347	600.6113900794871	547.2190850461093	788.5864844278831	990.0260192208301	961.726110465273	1042.8809337662829	1327.166569210392	1065.4598777639549	915.8504765265527	1012.6577137257793	461.2370054055841	1190.0187424539636	1249.8898001494777	1256.258464620431	1369.461510838055	1022.2408396471819	1455.0469012349577	892.0489949478695	966.478983336697	1205.7327996733454	773.1119405625401	1074.5946748899785	730.5225358657958	673.7602792886212	645.1223908956989	1205.420726279	1118.8839018369085	1289.4059812760415	703.3101016196184	807.6794586430494	856.59324976297	613.228478802121	557.0857203911783	1174.7206282260395	1319.3245634050604	777.4886239687481	1237.2821268643856	1222.0490316748105	1493.3812017137345	711.4096652981337	1106.456528876475	860.380041420991	1104.082627914741	1137.1938506902854	1041.0461446124395	1106.6583276470699	1233.0532074041928	1279.221910058632	1043.660512036586	1238.710781400619	1240.2042540953266	1137.0947212020678	997.6782166766909	1130.5389266630386	373.8421307994706	995.9330768719576	935.8378104134113	1174.3045449742315	1006.1590923856625	992.7455907233146	1111.009646924775	1008.3529191051999	527.2823939372174	1051.8433611858486	998.2420224783062
CD4+ T-cells%FANTOM%1.txt	642.9407983679467	453.42250211199337	-22.979806233584796	414.79001714428125	253.49283780592097	644.47644692889	519.1149088355262	623.4153603357756	157.8896102949086	-106.35986490207934	180.8469746154029	352.11396494497006	498.94042239621666	378.12301803269025	675.0573777920063	183.08586776642895	484.6048463162675	467.1988571469026	8.668119321988442	642.5359299976451	625.0982646523734	739.0518169204328	791.800759869493	555.3370544186986	985.0758821464058	252.10031299043777	652.8427547288109	1049.4582988468708	-29.16402962735696	643.3293645115152	198.52241191573827	187.89079656088833	64.66795040286507	832.0800313029107	818.9090105675668	862.4098567130732	257.3121264222765	199.19296986141026	-12.894243972323594	422.98974393640304	-281.42687913454773	806.2640979539096	1001.3017528331696	576.3199293693293	758.9554583352835	710.8450026436382	1098.2597493899762	294.254076505642	353.7073237544367	701.9446792210089	635.5714273039946	723.4452900126569	382.6796517846948	702.4526367871943	1108.0117079953252	848.8601296223396	514.5634218589963	903.159990767303	828.6500389978877	746.6523693743318	643.2633135383246	420.93530828734396	386.1301488545419	520.3798823842002	386.19988347704736	385.20736621573803	495.39428843696567	393.7636075521293	705.4804445507934	462.22204504202494	113.74174365136629	453.0591550512489	410.7111495870723
CD4+ T-cells%FANTOM%3.txt	1678.427202965024	1474.476029712143	1332.917761099468	1514.674616207127	1303.0939286779249	1494.0458515857551	1584.3113059600519	1428.5225053925865	1197.031925200556	1160.9938120586746	1431.9024229182942	1452.4298768820538	1438.0814987840654	1622.682244484636	1730.1828861001757	1566.6193612758818	1462.257769422063	1496.5562772713477	1158.9442933343348	1629.37866268423	1662.2203169984712	1648.175656262806	1727.8373601591534	1422.802307621985	1728.6282834208473	1279.7675326394692	1452.1886118749794	1639.3292380760458	1318.2055124894603	1476.1327168794378	1360.8718172554522	1400.8865142425007	1366.5006947270238	1575.8332944131282	1671.0527984132495	1658.7633865843254	1391.7509178010428	1427.224736187199	1411.4038048392786	1440.7858432707885	1093.654697108327	1627.7617993440374	1889.5825202505996	1454.3681874282404	1651.9425738655407	1593.7669128601315	1837.462273047022	1429.5521666512004	1613.9074091464468	1578.4123087570986	1647.1001503696039	1663.2392908229738	1434.033216927514	1600.1019896098403	1850.373158809203	1627.2426582006842	1464.9113887126027	1710.5056465605448	1655.3877834181385	1556.4455971921327	1651.6061934341524	1565.0312285755697	1304.3243365176945	1498.000856129416	1464.5766333932786	1509.0478599689554	1558.195274580712	1471.686760268074	1437.415419534679	1479.1673894928533	1348.890902014266	1417.1534919312792	1324.7295087838356
CD4+ T-cells%HPCA%1.txt	1317.7586225803464	1104.9623606235855	823.5729984996394	1367.9683232430386	1196.944285304839	1166.0557337069486	1266.4146624379634	1288.5121076986816	743.187872944818	814.0559729338884	1000.8263792997925	1117.229107415144	1115.7789693807622	1196.7360870208522	1456.1015481411778	1230.9314942676565	1256.9805090234645	1332.1290104368668	627.4053777798206	1315.9162254520934	1329.1303333461756	1411.7814868011621	1464.219344763673	1107.6758374188166	1626.0752316176076	1123.1456924329632	1187.1548812844205	1430.4438486376034	946.7637962501182	1297.9095664107508	898.873046379614	873.0175094785166	693.947737927997	1388.8307722630943	1275.463445854337	1411.5690771151187	889.5269394381341	987.8902486104521	996.6745215987933	966.9430136521495	831.5042949297599	1311.6565163148011	1503.7841262540978	1047.1118974623362	1494.8727842108406	1338.7578562753777	1646.2786294596347	901.8260937518917	1306.1357364498854	1055.7175654686123	1302.2922414079906	1312.6854167291413	1189.448561795925	1287.1896691873699	1554.7435487303896	1370.2517723692304	1287.0561108826655	1392.431711477735	1445.369374959046	1278.8616777391248	1131.544163315852	1210.2795120669111	938.065266610944	1212.4885716278086	1082.3141868935925	1333.6160859991608	1213.1806691071781	1177.2655466531598	1346.4680916506181	1190.0494625434346	918.8714006844991	1266.813974266609	1277.2298832840684
CD4+ T-cells%HPCA%2.txt	1884.3011504735773	1699.36549295745	1313.485805488188	1824.0095311903315	1805.8423174102782	1660.4075867937204	1692.3062012272233	1948.4812555816459	1363.6332353648022	1322.1897913444272	1533.4945988766851	1629.6040042021582	1572.4385880300981	1783.559104255055	2095.9058600485937	1793.5482677473988	1752.8670300604576	1953.6027576106035	1208.8744520203259	1844.3555430072563	1812.36412768818	1944.985271046606	1915.575490803239	1755.3590650950528	2238.7587305537895	1723.7598121685855	1763.062654909363	2021.9979541052212	1467.5205429080063	1796.4277095847085	1477.8609930826021	1370.9251322497093	1139.4010957746143	1917.5128584539154	1876.9193507121443	1904.5538235795082	1422.5725145523477	1486.9254548705762	1574.3133302217911	1457.677778954568	1226.7856914724134	1870.5012394118517	2041.527664253205	1609.2875913005412	1951.637415150274	1834.152297156042	2224.6254092678373	1384.03205501499	1776.0511596726326	1612.9200555737032	1700.3444350603154	1810.946307020879	1683.079032694533	1781.0266323863596	2055.6923197383308	1943.2937638051837	1828.9947247778134	1939.3184042991425	2053.881493053691	1786.4183919496375	1637.874342808776	1749.77437170675	1592.3899203569304	1724.9768224839245	1621.5209393417786	1920.3492744802911	1856.0583465335455	1745.4369654410098	1865.2937421201552	1833.342406520122	1422.433933845497	1754.263572082154	1823.8648250776503
CD4+ T-cells%HPCA%3.txt	1152.3780371910864	954.9921483505346	623.8415786167307	1202.9049855420722	1111.6196986166894	981.7730536495368	1046.927070272518	1136.5834433883658	558.2790036348863	558.0770823354377	816.7665003381614	971.147237727374	852.0864185640329	1101.661421223865	1372.3749906055355	1064.879833999362	990.9317392652507	1056.3084789133434	493.6932683830572	1163.8380706926705	1119.6719847706559	1275.6304246200084	1270.8525952097682	999.6607187277941	1528.5771168204515	982.5860653602296	1065.3192215001548	1289.0766618321643	764.0514731759104	1111.0693327262466	745.2340724637465	695.9567084739283	445.70040771088065	1252.277176270918	1137.6193113486595	1212.4634707094615	708.5173994571212	792.4327360054754	832.7155538274444	719.7101076046538	563.962476370362	1123.3650327196024	1245.923283927416	889.4165783292051	1303.3839445418737	1149.0664432376611	1522.327771940779	694.5701220732101	1125.1757122318709	843.1461635818829	1029.8658280129841	1148.3419117031935	994.8052900645436	1113.0779237355925	1343.403328343082	1234.7465444348763	1069.387045383282	1266.5591184761795	1265.928650416778	1101.7454207670391	997.3057001461638	990.9524747168575	908.6171443969088	1018.6920987144125	838.1350937873322	1196.325758811912	1031.8818890941573	975.189163133496	1226.7268192268004	1001.0936801400046	733.1610635780778	1045.9106105199578	1116.134071998277
CD4+ Tcm%BLUEPRINT%1.txt	1876.9920174933252	1754.8952969299582	1556.6549544746965	1859.8452427430657	1833.1377939928361	1813.1112784605507	1831.2227492942507	1982.9641593627025	1620.878476404623	1571.670974637063	1773.696744847175	1701.2884064291811	1754.0735222603198	1641.4657652622125	1831.1758237590193	1555.1738878211847	1834.2176940821464	1721.7023157127214	1510.2128132540922	1634.35329349787	1819.8970586030334	1758.9683331565068	1763.3137986747204	1766.68031852092	1839.7305103344243	1603.475057204151	1510.1635536156884	1837.860525257271	1554.007930045574	1791.9361647550556	1512.400833571313	1573.0522535172217	1485.6466938290262	1881.0342147512415	1844.376892216684	1868.806094616486	1620.1759985039942	1772.2731567933715	1755.0093051702927	1614.2628443009453	1297.2743016277204	1985.2349728033776	1946.4912366674298	1802.71333622775	1723.8792961390325	1869.3121043985816	1880.8280196806663	1632.8520177889754	1691.6526284005413	1929.5460753051175	1719.640354842534	1875.497347284872	1813.2117063259038	1798.592098842125	1975.445716027153	1853.6148983434614	1833.590516869678	1878.3213572198733	1947.075494853952	1680.9580325804304	1914.9859041907578	1667.6443334379678	1474.7779951953175	1854.1598906978033	1659.7413109962413	1712.591754047642	1739.9761867765258	1783.6906711983347	1618.5631927989084	1521.055162904453	1292.4710341724767	1627.6324362756923	1499.2330326479787
CD4+ Tcm%BLUEPRINT%2.txt	1911.7081933735715	1659.8932867396668	1548.2220766962387	1829.4783975826356	1780.6948804774645	1825.828442495969	1876.5520545458958	1864.8051378580103	1477.1480847136722	1452.9769682309934	1702.1162126270674	1614.579899442755	1696.4107096890948	1698.9984036094581	1893.3607713622205	1623.5375284275044	1844.8510174731932	1626.4601855556334	1349.9720700385262	1691.1252843185957	1829.4848860739608	1849.1121899243929	1889.0132833185262	1793.8678867947508	1955.4079367016689	1513.839196844939	1675.068500819369	1915.6403916083818	1481.1387079786343	1828.7936868247177	1580.1400538556397	1543.474360007467	1521.4880480586344	1931.932224439517	1940.6284579388964	1889.650574707231	1595.957254431796	1798.3812332158568	1626.6623976213443	1565.3519328130728	1233.797018388585	1934.2974522653765	2002.1480163334083	1815.9536500285044	1770.4559441085962	1864.4591228120607	2016.980104543603	1493.759059669554	1781.8317805165482	1886.1799378997807	1846.5874058838485	1859.5511212511046	1717.5138748633344	1805.1005781410383	1995.1307554233165	1916.457283324808	1798.718295163396	1940.1859224484233	2069.75172469673	1647.3584201243175	1906.7124901414106	1691.5920829349436	1538.1005900742139	1836.5705779895238	1635.136023817045	1685.9349474515723	1731.2067310513642	1687.9829076491785	1763.5141980189642	1543.7716603662982	1369.2987707342008	1731.5194157408523	1618.381032978326
CD4+ Tcm%BLUEPRINT%3.txt	1903.5215431285087	1749.1051683024803	1623.69093627572	1916.86659791695	1801.7326041750648	1838.1615770734243	1820.5560929325754	1932.4043970837263	1605.6509597389181	1595.9409560006952	1839.3689382132507	1777.451175052972	1710.9453053923944	1719.2243314147704	1901.532461269253	1650.1227557683305	1790.7565575205147	1788.4751470044	1492.715408890679	1742.5161782100602	1858.9729855652333	1804.9802969297662	1812.8975507535065	1795.3631747769807	1976.8831512940812	1675.2586879026774	1683.2439660793718	1967.020454920735	1622.8687502665143	1922.3223032177414	1579.7558119332734	1654.748434934966	1547.8312255204128	1913.43280192447	1917.9690172958938	1910.5477902627767	1749.5962551433656	1848.231853031476	1791.2740891239393	1748.2871374147471	1454.217419024399	1884.700157906885	2034.4880220630703	1819.142820897117	1896.7450400837427	1932.5677299709914	2001.8384335546425	1667.3528556635524	1729.6581597637798	1936.4300012050385	1862.8608801988348	1820.615932873976	1839.2617571892129	1857.9079928771898	1957.9645832903075	1869.7698636884627	1887.9349050731614	1900.1029713347928	2010.7743507162863	1788.386646959418	1887.7813158467302	1726.584491104934	1594.6645880086223	1870.458578642439	1702.193140422741	1831.2059305339735	1840.6015050063304	1711.6377711761977	1801.0764614092825	1643.6532572811639	1521.1158204032638	1746.1369955995324	1792.0449080117087
CD4+ Tcm%HPCA%1.txt	749.3531600018448	582.7563101040884	475.65795903281224	619.041204517586	687.7427331796215	633.5821325739428	822.7788552102561	702.9274175036469	305.09738490624545	421.05271286472987	619.6105784279747	416.8102792830216	521.7498193839666	648.0187920027726	705.3429649883677	604.5033715471046	662.7800427880107	583.1587688194462	340.8735534143814	589.538643021838	618.6164195636154	784.9499480693837	602.0174259973867	522.8614642906427	844.1704203601505	684.1466628395972	829.238253575538	854.8298274785071	590.9070146514825	891.8782080766692	416.86577059726955	331.61334018150296	324.2171477740261	696.9331975290552	744.4704983165454	813.0476982530333	578.0413647835875	592.069856866994	425.8660805277066	528.1253346913093	450.9045115426278	838.2954087600741	936.4491558998184	677.6997787943849	791.701948859021	656.5690421806007	996.7142561369218	443.3198186745566	410.24951219787454	705.2823291946054	586.2438056154541	700.0310384385355	582.8613230424079	759.6904098079019	936.9651450308149	688.4000102841438	524.2147502655101	899.2216446917507	834.696558556504	705.3985105476675	778.7518458262576	510.9890726429504	487.05966988147355	711.3710169522085	422.876377343561	548.0728039555274	761.4263149717387	597.1876300940594	682.0216468625548	507.41526135947225	378.86021109030264	691.9519512819458	615.6766625484598
CD4+ Tcm%HPCA%2.txt	1162.4123739571987	1019.0787240097588	904.9765674402965	1094.7962909395592	1125.1643981582654	1074.3313173113004	1246.6929162703009	1193.260304345236	748.7669938922716	886.618451152928	1054.1894185106214	873.2605057550121	958.5434836223136	1059.7093498658164	1179.7639797895129	1053.1732297124302	1032.4715503952666	1076.1271717329996	830.0084578388637	1003.0225299263931	1038.7346173321955	1189.1765014913822	1065.758350902453	973.3280838494115	1347.7390443800712	1169.4804215626964	1238.7810821531054	1283.6404153184144	1031.215256835946	1267.7748516165568	953.2029619642351	821.967806408576	787.8509874662618	1116.8745812891848	1173.76376992319	1231.7085375558352	1030.843526294819	1031.0552058361545	887.5932290549554	1006.9686511052423	860.198947151248	1297.0472508250734	1384.1569236787227	1116.2082732487834	1248.4564928523482	1084.3611953024108	1394.714752512555	919.4605620871916	939.9506092462269	1096.459414786908	1007.6311687136672	1122.5884286248352	1001.6280577544096	1155.8559871195253	1388.5335495726451	1142.9736609177066	1006.7465431519292	1307.3659678833606	1298.490929727144	1099.2367987327705	1140.466465061041	995.4581820385048	1041.0714576376593	1119.613561889033	878.6356905862517	1013.0952236195365	1183.9029695567035	1070.9994003234326	1146.444532508986	1020.248355904048	879.1828844858851	1127.593791081149	1082.4794876276262
CD4+ Tcm%HPCA%3.txt	837.9412144574708	770.5946491896002	612.5667521880665	733.9156051976764	798.2202911615408	697.207307616209	959.1966236408687	865.5845565351162	236.8890799699691	509.10686823751166	761.2292295364451	594.8068666920001	573.7903690102671	704.4525523032431	867.9982655401402	622.6155793163043	721.5682716617225	611.7853496060894	394.9215753941942	733.7323823754865	792.1832078928836	998.2242754260839	898.0608980559549	613.4031043081476	1076.9775909800514	719.2075156216708	985.4063415432685	1166.8625352958945	715.1124668205684	1087.2515253798847	452.6232429361296	379.7635201255148	365.2054317356778	808.3789959908445	839.3800804517577	863.071567325435	654.9448305001367	653.5279471826542	447.69597724856516	670.4132949578442	453.7257889576457	1032.2153553173346	1110.9397744161995	861.6988597565745	960.3532586755891	770.2906694881432	1229.4223503968306	412.4854432373868	549.7959148952234	677.3353292277719	796.9703609422689	910.5868652527405	698.8278023109702	984.6348401332871	1115.2175221662253	938.7901706829414	580.2561268996033	1115.8501673555966	992.6709903628845	939.8440711801434	1037.4216070579707	606.7377294434417	453.2016995004109	799.0501682629407	624.2544664370954	641.5120507986569	799.8901840175421	795.5696046619216	687.7481679889887	562.460474117463	429.4203852487168	876.681587147169	762.0880410412876
CD4+ Tcm%NOVERSHTERN%1.txt	17.472616181025117	-70.31482378311217	-146.0503425952871	-207.46954935914238	-223.52554978770368	-115.04439068751697	144.3663551325825	-137.16255042968442	-813.9160302514957	-437.69892505605054	-190.13151296699206	-284.87684771296415	-421.04814129695177	-214.21046392206807	40.97155663174314	14.01412362797307	31.556277313632165	-561.233101487225	-462.92126876860004	-593.3605087215583	-10.868892809196126	9.707688734899506	90.20175183677918	-172.9940240756083	170.12503024576782	-181.4865663653797	168.5357901266663	298.27401656910706	-2.2426541413320535	289.8904000373987	0.3680664232648425	-589.1309657368371	-676.3188933556661	51.79181097935577	-98.6718163573443	-8.933132418047073	-258.358234213175	-224.48037789637178	-376.83646323556803	-373.68945873015156	-340.5883157804692	309.50022942145654	303.20898696783445	208.58405009892024	23.189426524289814	-197.51131874181482	471.5855733934878	-534.3699209082461	-288.814472614364	-281.40815355477525	146.26143110685913	86.0930119947897	-296.7010670369575	138.81939109729754	194.68659093741064	-92.57200460198565	-426.23845761312293	254.56675591706554	168.45185808204687	8.81588004013444	416.29707624935645	-506.0401867692502	-251.34692146259033	6.563104105984337	-295.4332308137059	-335.3378313158682	7.858437417599234	-65.9162318749539	-145.96385965842927	-210.57993699961327	-635.7504085360588	113.38939302690898	112.54481286233715
