,CYFZ,FY2H,FLWA,453W,684C,CZJE,925L,9JD4,G4YW,4DUY,36TS,CR3L
PRF1,508.7992027,352.3383475,457.2082824,475.7093556,296.0228887,360.8475875,434.6525421,462.2053667,461.621973,398.6251015,278.2006806,228.7731614
SGPL1,37.32567219,42.08695903,31.78026349,57.85706756,44.86280712,32.32789511,28.94966439,26.96029352,28.09736718,38.34277853,37.40890054,28.56861749
PCBD1,6.444464345,3.563652473,9.807793957,6.665390381,5.740535329,4.806971025,10.05125785,11.14135225,6.474481086,7.000401424,9.647295606,5.604874674
SLC29A3,12.84923127,27.00605104,13.83199717,20.36800038,24.97656501,12.93606929,10.70850563,15.29209027,20.40071688,19.00903725,15.00540952,18.59680956
RP11-327E2.5,1.163757315,2.095930952,4.316690697,2.162281156,4.82552949,1.539261507,1.53127347,1.469822235,3.088360828,1.286416362,1.567937013,1.187096967
CDH23,15.19516783,18.69807905,9.899277706,13.1201754,13.98897368,12.2010729,16.891451,11.35629298,19.21005718,19.57531669,18.14506674,14.45718942
C10orf105,1.936052184,1.233776741,0.969798453,1.578631021,0.738286035,0.949432386,2.214726172,1.930561925,1.324352631,1.571177321,1.206306755,1.090643958
VSIR,661.3590812,1093.700551,898.907395,1092.85184,934.0321777,922.1585578,564.0995932,688.2565954,744.0594809,827.4405823,872.5375325,854.7329226
PSAP,3552.575362,6220.335533,3723.269636,4763.867436,3975.296954,3907.436579,2688.915232,2781.584883,3532.283785,3566.08383,4241.203149,4116.894495
SPOCK2,103.8046046,66.31693443,71.54091947,82.90110867,67.07225951,99.21056392,83.53686128,68.51092652,61.36983809,105.9696694,81.30332224,91.10027689
ASCC1,28.29291521,24.71715004,33.61667098,29.87443006,22.16031571,25.63418271,23.65128688,21.46640557,31.44953968,28.14217333,22.56913078,24.18279806
ANAPC16,190.6156189,137.401037,162.6960113,181.9892425,201.2886495,209.5468833,133.5871659,140.0943572,170.5944554,134.0169012,125.1611404,157.237747
DDIT4,192.8202198,179.2584771,336.5305151,316.5612711,201.1049156,399.0917574,41.24276447,69.03805092,61.19977402,49.86831809,308.7109018,405.3950711
DNAJB12,32.67378623,39.80652618,42.36323501,56.40256029,32.40958281,48.3794668,39.03316997,33.57664134,48.5208035,35.97014759,51.53465787,38.43759866
MICU1,49.11508292,85.41715109,48.95550939,67.81786852,44.57641686,57.19022431,41.0753358,45.28900989,51.95281789,47.46872265,47.47432301,38.48168392
MCU,32.74234735,40.22909376,23.63060861,23.22052117,29.69654198,15.60960122,32.0096577,21.84614902,26.13775427,35.02185558,28.88265776,36.34779563
P4HA1,35.75342637,29.60953416,29.15868405,33.36825964,37.08689092,34.16003545,35.49583622,38.46594195,29.67474606,30.56387713,31.35482066,30.16959086
RP11-344N10.5,1.248178557,1.111333832,3.154425388,0.944031766,3.888661124,1.106400277,2.719859972,1.312053312,1.260169905,2.784528094,1.222132765,0.76165315
NUDT13,2.292193824,2.186001791,11.35273827,6.625323517,4.737283499,2.222293129,7.394390467,4.506445933,6.465206391,1.198740494,3.527107363,5.789823771
ECD,35.26028104,44.90622828,38.06345691,43.8941801,41.05255247,40.54865413,40.63343681,26.27477538,31.59005731,26.75845437,43.14179593,47.89695108
FAM149B1,5.727049994,2.365952529,7.493701617,11.73568948,5.204931603,8.410900164,5.546505546,13.55565547,6.178016827,4.918466988,5.113938296,3.504616398
DNAJC9,18.55611308,25.84613304,20.75472502,22.15134147,23.14684175,21.34555041,15.0083094,21.27807941,18.54501911,25.67961548,19.01418573,20.9568972
DNAJC9-AS1,0.38573551,0.175470882,0.216639793,0.261100006,1.484874532,0.772123976,0.88145798,0.269929007,0.106243887,0.213598778,0.373373313,0.842262366
MRPS16,41.60188437,36.60160228,32.18183408,36.07606835,46.71879554,43.02448091,47.41788559,42.652364,37.3134875,41.60297455,32.41736535,33.36174621
CFAP70,0.409404894,0.786272422,2.88345026,0.52430782,0.594554493,1.642676231,0.818225793,0.459467117,0.65784772,1.254567682,0.879358233,1.114328003
ANXA7,143.0143428,147.3059172,183.6461602,184.5981151,162.8521385,186.6182679,159.9708403,145.6704956,165.7837175,181.3783718,146.7095677,163.6395275
MSS51,2.308374907,1.326426195,2.001842977,0.971060255,3.013608855,1.1043231,1.640150379,2.789686359,2.710180684,1.419675225,1.593105655,1.141294136
PPP3CB,7.516312665,7.604970057,13.07468775,14.69057739,10.42059628,8.292384025,10.49372142,12.76357858,10.69195399,8.599848732,8.839512497,8.271180297
PPP3CB-AS1,28.73689091,29.81669373,24.01087848,31.73861736,54.01167599,45.15645276,22.26441178,31.00427489,31.56084483,30.87565698,17.77993363,40.12153379
USP54,5.691473623,1.134494101,2.616982804,1.248151628,3.729059456,1.711210862,2.630063264,4.930327063,0.572796875,4.877343985,1.905603575,4.39459235
AGAP5,0.254380753,1.777058781,3.515166766,0.992030024,3.336343932,0,1.60032574,1.595663932,3.21418578,1.771180516,0.943077044,0.451353765
RP11-464F9.1,3.027325944,1.038913879,1.722746009,3.324121258,2.886003423,1.93778196,2.077426738,4.728500974,2.200533992,1.872751292,1.933242368,2.960319274
BMS1P4,4.233721189,0.699298277,0.806180359,2.102778748,1.032394486,2.234208324,4.378916751,2.870373843,4.544176911,3.065221478,1.129262116,4.759330685
RP11-574K11.24,28.73086504,25.65227039,27.38521066,33.55242022,36.12444523,38.45989996,18.7170894,20.50251097,31.02883573,32.36019528,34.51476782,38.3986121
SEC24C,76.51839769,87.32989663,58.96957697,82.76579872,80.46262197,45.66867385,82.65351432,62.0836994,59.08759269,80.26045022,49.12871915,80.46459792
RP11-574K11.32,4.703382189,4.389019261,7.110167463,5.372636334,3.784083309,3.444969218,4.069020114,5.013427944,4.140608207,3.340280325,2.082720409,6.127532367
FUT11,28.6854698,16.34583147,27.67349872,24.19384823,27.47963838,18.62191153,23.04513649,19.36387356,23.80502885,18.02009047,16.03874032,17.53586205
CHCHD1,5.454463045,12.83525813,11.24040243,8.73849844,11.60144815,5.983961573,6.119285878,8.520906275,6.978298821,7.858834804,4.91219547,6.948438699
ZSWIM8,19.83874778,23.32937456,27.02163568,31.83916273,23.0852883,31.51287009,16.47124302,29.81191651,29.86528062,18.08902337,20.7527712,24.44573073
ZSWIM8-AS1,2.503828599,0.971898058,2.148548268,4.250605472,0.629112416,1.373667242,0.48093463,2.67807893,2.047024873,2.187895194,1.250411462,1.404859717
RP11-574K11.31,0.717435444,0.61082494,1.313829134,1.371055822,0.72066147,1.290978328,0.888256884,0.835157983,0.898066347,0.326996529,0.940072187,2.375010738
NDST2,10.52995958,34.43761046,22.74250935,30.01311081,23.72006196,19.01688517,21.52886297,27.11822717,34.42138077,24.33256424,24.61483549,27.92040358
CAMK2G,42.5441071,35.43337331,57.49631235,56.00594729,46.85681778,45.3179626,52.90550166,51.60167547,52.39960072,52.52950387,46.90617771,44.2025067
RP11-574K11.8,2.183235639,0.980791295,0,4.514427747,0.700286064,0.365904122,6.699636451,3.047304269,4.963650831,0.887187775,0.400853654,0.950439777
PLAU,0,1.240593883,0.674528011,0,0,1.143297978,1.110176746,0.735843511,0.319009305,1.414305096,1.752115018,1.441166776
VCL,78.05736742,127.8088579,83.80852497,72.89704973,56.39038383,70.06930496,104.5321861,97.40594429,51.59939653,75.99058414,91.21659633,82.31504755
AP3M1,58.89179242,56.37032034,43.00958952,49.88711437,60.41764563,38.13721981,58.21134545,45.8086137,44.77911941,51.61043933,36.19767327,38.69715728
ADK,42.09762107,80.680018,56.31514928,42.00161857,64.52808904,54.37740691,45.67992452,45.14030567,36.51509423,33.15787844,29.78920088,51.11435192
RPSAP6,2.136487114,0,0,0,0.137077673,3.937139416,2.5564547,0.4965095,0.767176349,1.563412539,0.130746592,0
RAB5CP1,2.37006333,10.62307662,8.226421499,3.824766342,2.536499274,0.878146916,2.631848272,2.292960689,1.178280071,0.968426311,2.414120495,6.217949559
RP11-46O21.2,2.667560522,3.202876252,7.613184134,8.08580074,5.06246335,4.973026236,4.643277814,2.995513666,5.402690352,3.160829635,1.703038782,9.863297069
MRPL35P3,2.020042613,5.073889501,4.94597351,2.023217005,6.6379456,3.498981578,3.030596689,2.70488695,2.238623397,9.763975376,1.278222335,3.445396597
KAT6B,11.19077739,13.87057586,8.712215463,14.57549057,12.66105439,22.63207918,12.33466416,13.75090062,7.160909566,10.37411987,20.07550885,17.47837145
SAMD8,15.18584834,18.11480987,10.48873277,17.97696618,16.55050421,14.87301924,16.00333349,15.36639261,14.59572016,15.32448538,18.33211541,27.19071861
VDAC2,216.1796239,265.4976184,236.7510739,269.5318106,221.3522993,252.588603,141.1653764,144.3809352,177.9359268,168.3236244,235.4570479,208.8222823
COMTD1,9.51175799,7.648719567,12.44116864,6.874327489,13.90862276,8.388306719,9.237110787,13.13378242,15.58931155,14.24933272,10.92942698,11.49408825
C10orf11,43.84963031,23.1981631,22.691438,22.94814692,18.45429769,19.48191747,37.81015359,32.48638294,22.71735153,17.13477106,46.4214891,36.61700161
RP11-399K21.12,0.720380138,6.506235347,3.237741346,0,1.196540615,0,2.230087091,0.400402353,2.531941094,1.113348212,1.203643284,0.852418966
KCNMA1,0.034002866,0.065594665,2.478206632,0.134745643,0.13065541,0.116525706,0.139105132,0.408841742,0.122192086,0.324646598,0.866412565,0.265616802
RP13-39P12.3,4.00700756,0,5.861020417,6.371653457,0.479765311,3.193200738,1.851934384,1.926935157,3.146193503,0.961744443,2.255152017,0.893978408
DLG5,1.561125926,0.352336737,3.073668924,7.302899393,0.460684662,1.671585221,2.550347954,1.685972904,3.386179575,1.197777741,1.093433431,1.641809629
POLR3A,9.902135547,9.143651938,7.112311255,11.20706924,11.70292239,11.87870611,11.0786595,5.977364825,9.364267223,10.95727215,6.980193222,9.800201877
RPS24,264.4758058,207.7359916,431.6724696,213.4563404,188.924363,225.5382584,296.7276148,389.5504364,345.6991667,249.0923342,264.2136822,197.1849452
ZMIZ1-AS1,0.560119013,0,0.251270307,0.614325351,0.762526498,0.265415695,1.852664728,0.552841734,0.142162303,1.230899253,0.162571924,1.863412742
ZMIZ1,11.57206342,8.163618867,21.01969787,10.05190602,11.78334035,14.03693047,8.133854478,9.303707023,12.29088637,10.9719452,15.71705201,12.11867445
PPIF,75.43409183,119.788236,110.4001208,101.6735675,60.07687714,183.8270895,62.79766803,51.89793605,37.64076468,55.15584106,260.9267078,130.3633647
ZCCHC24,1.095721896,1.216128807,1.688867127,1.792598358,1.250748643,1.563236543,0.967979909,1.742515534,1.579288615,0.38094392,1.264841305,0.537830978
RP11-506M13.3,1.66297931,1.501943884,3.197382957,1.678588669,1.714917512,3.580262925,2.391159656,2.164363357,1.625514344,0.799304568,2.444339803,2.441641423
NUTM2B-AS1,32.06711719,22.5638587,20.74674368,23.00056873,30.41979957,36.33772858,36.57201365,29.01529925,37.44449412,29.44850697,29.80044184,33.75093882
RP11-182L21.5,7.012904922,6.046346024,6.352990393,5.609746089,6.503732844,6.418696151,8.883810674,3.049246092,5.899530798,5.106218501,2.705656553,5.603883885
RP11-119F19.5,1.734777103,0,1.03640525,0.427835916,1.405729954,1.261128386,2.881390206,1.022695637,0.414346408,0.959387693,0.789403951,0.141563258
BEND3P3,0.811355209,0,0.429215137,0,0.574437772,0.216221343,0.795877503,0.498088155,0,0.155493424,0.056615764,0.206064433
RP11-182L21.6,1.708638622,1.63939073,1.589616152,1.551158744,2.265003097,2.808164039,1.872564529,2.447196738,2.535910872,1.903315093,2.017029919,3.439043947
SFTPD,3.651942919,1.035016987,1.427787597,0.085496771,0,1.948715246,1.14741167,1.231473555,2.8516262,1.071621932,0.726887056,0.574220065
SFTPD-AS1,0.993221345,0.970141955,1.474819277,1.015981573,1.214924423,0.742082143,1.240892312,1.253831576,0.969445907,0.975707118,1.047235416,1.112396105
TMEM254-AS1,0.737686499,0.175316135,0.173151586,0.163594863,0.803394375,1.20055897,0.311853539,0.300717784,1.366047034,1.018687158,1.086436968,1.686811811
TMEM254,45.15575315,46.52620711,37.52515554,46.55441094,53.91574332,38.06843157,36.43250049,31.85073173,43.16243535,28.10291016,36.05086688,24.34998885
ANXA11,120.819352,114.4292896,187.6633169,216.9868183,153.8880635,79.69578085,198.9514937,181.4698578,194.4061923,213.7854815,116.5715356,190.6833829
FAM213A,4.70616554,5.768377412,5.078658633,7.505330534,5.241600656,7.882933664,4.882776438,7.083836973,3.602161851,2.861893091,2.197310555,6.294174029
TSPAN14,145.2551415,118.2979584,96.98448311,142.010411,120.5337672,109.3684732,138.1702568,136.5714933,157.7360927,181.9649107,148.251408,85.81757396
RP11-338I21.1,3.470679874,2.327492834,0.946641771,4.629115175,2.767678325,3.579511489,3.519088288,0.768667939,2.886632658,1.599916912,3.962630642,7.588885514
GHITM,291.6302652,346.8593571,331.3120345,381.6543158,366.1825557,328.3008024,230.4969273,214.4611141,269.209717,271.5959803,280.8407008,279.4093517
CDHR1,0.696009424,0.511954868,1.801149276,0.726781921,0.252688492,0.892149854,0.22304281,1.729136861,0.693390878,1.289647658,0.417216014,1.32643829
CCSER2,29.37128085,16.64547696,33.37737849,33.30818529,21.83169244,40.43845883,50.66200802,38.09328117,38.38053975,36.3623525,35.84495326,19.94989372
TNPO1P1,5.699747569,9.019651366,6.133513588,2.841471745,11.22349211,1.751654296,3.723329623,2.76455661,3.819918217,3.172158329,1.420318216,0.270770408
WAPL,8.297410205,15.2688522,29.45941599,15.69484007,19.85551846,12.80881053,20.62656343,14.34637781,13.99139716,15.372757,7.59804857,17.72201149
BMPR1A,0.890070118,0.294093975,0.561650236,1.118077009,1.661731783,0.440022002,1.625536924,1.112807968,1.138684494,1.183175156,0.907992317,0.856025055
ADIRF-AS1,1.596990576,3.556642444,0.955681472,1.665325434,1.685408911,2.24203553,1.33430524,1.286204722,1.881860701,1.166874701,1.315457238,3.628460963
RP11-96C23.13,1.005459209,1.052702555,0.962220195,1.048024104,0.99335019,0.53604385,0.676952296,0.627552735,0.694999746,0.41642286,0.163678025,0.700075924
GLUD1,34.50106993,37.53957755,62.4701404,65.56194391,38.63744361,38.32095653,35.69179135,55.61143193,60.75947918,42.46335033,41.04952649,55.33384322
FAM35A,15.49212067,15.42066247,18.60078803,20.21798651,23.3162295,16.67615553,13.09498768,10.64614529,15.56150201,18.83255127,9.931003239,15.82600815
NUTM2A-AS1,34.04524168,23.98617274,34.79168596,24.06024292,35.89827855,47.48159601,38.85388114,40.35433821,49.31729049,31.16057897,26.73820858,39.03652108
LINC00863,1.20604552,1.247038474,1.107702245,1.800733263,1.611661273,2.945975063,1.867300716,1.732872173,2.100524278,2.172420584,0.829283903,2.835372136
NUTM2D,0.197040299,0,0.775602975,0.212489083,0.04561817,0.592140095,1.490286189,0.673613344,2.15118018,0.245534987,0.064187847,0.973649291
MINPP1,11.42507241,11.2958027,17.03793208,10.5393064,14.72386172,17.13733972,15.41807642,17.50497926,11.83060627,13.94395554,7.829308115,7.199680481
PAPSS2,16.8866503,2.907873773,5.960990799,4.718589116,7.961937974,8.096057483,10.18268819,11.32889844,6.002268278,12.29107713,8.05793449,17.64944624
ATAD1,33.44760907,30.20378407,22.46651121,46.63821347,25.96228125,32.35001472,31.39050183,32.50212475,30.20564177,41.43277413,24.2234953,26.06137262
CFL1P1,2.957381913,3.612674847,1.631723878,1.677225315,4.706957336,3.377999289,8.648776019,2.378510668,2.415184356,1.241060462,1.339700958,7.093683555
KLLN,1.240381522,0.583928189,0.361664768,1.513142723,0.723950521,0.529807699,0.761097734,0.871525394,0.619538173,1.024189073,0.462692699,0.793073369
PTEN,82.83825465,104.2449746,77.26088695,120.6438339,124.7099782,88.90702897,102.1087659,66.14621971,67.01911557,94.4957869,64.92209288,110.753412
RP11-380G5.2,3.064948046,4.575354148,0.644643958,1.319416071,10.50789411,4.24854511,8.164441712,4.443829959,1.521796762,4.605825162,1.248440602,3.584514112
RPL11P3,8.828727106,11.47911839,11.63484258,4.572983388,10.91960012,8.388463791,10.68696583,5.191840061,5.622034792,2.709371323,4.037329803,6.205913454
RNLS,9.829305177,3.964903408,6.064068022,9.34695607,7.722514932,3.784156277,5.290478309,3.746809346,7.612534843,6.63586552,4.658703747,5.567254689
LIPN,26.1522587,21.97453398,10.46600314,18.02397928,15.94045661,23.58246419,16.49704244,14.13457711,14.45966917,21.7866693,39.24753159,36.95530835
ANKRD22,4.717406716,31.14713276,3.558439299,4.491565358,2.779014279,0.916836205,1.536076687,1.841437265,5.137458865,1.998436622,4.734039938,1.605308495
STAMBPL1,14.63985096,10.25744002,16.44183782,14.03803466,18.71766715,13.3779185,18.12277256,15.57768112,22.62246722,15.81470058,7.844762208,23.89079463
ACTA2-AS1,0.303807949,0,1.013396387,0.951037568,0.166045901,1.376657093,0.555587383,1.392543572,0.234068989,2.315064399,0.374757413,0.97342605
ACTA2,25.44021744,13.51954843,16.61279519,30.3089155,20.84588239,15.41120069,34.22856966,10.59408864,23.65677433,32.81104245,16.4491048,20.08861493
FAS,62.4068306,57.25205579,55.21468551,57.7219536,60.35117635,48.47767768,63.97483222,41.93030587,43.75777491,64.46256733,49.95498087,38.35811409
FAS-AS1,28.67365513,1.995597617,5.862906348,0,0,5.158238026,12.2600612,0,7.281880771,2.474909474,1.84463641,30.18780027
RP11-399O19.9,0.838768683,1.167797207,1.859447862,1.355835584,1.344590654,0,1.026445134,0.244110165,2.177220936,0.226660103,1.626667068,1.821721068
LIPA,98.91540986,202.1311324,218.8498826,185.1551163,113.1704227,104.9866036,162.3633403,101.3559861,170.1416826,101.2598463,96.50852943,83.8796114
IFIT2,41.20317205,117.054896,38.29319688,34.02889927,67.03163567,35.6216453,29.14033264,40.70426227,57.95637128,42.74794647,21.30629505,48.40497888
IFIT3,33.09640973,136.3703492,41.64466976,35.57956698,66.19908173,28.15872142,19.52836338,49.3467386,70.22666299,35.97951799,23.80583222,36.95350724
IFIT1B,4.160139801,5.349510273,2.432703588,2.327076251,0,0,0.586223951,4.419856652,0.192633857,1.037430994,2.640583283,1.11902099
IFIT1,17.36865611,95.42905774,28.80368712,28.23372853,32.20304013,19.35019586,11.56444767,41.09633234,52.11651666,13.56773453,7.521688402,18.93575382
IFIT5,7.887166325,17.95052747,9.907736852,12.45872526,8.900606663,5.949283785,9.27736398,17.08202308,14.37323614,11.36834694,7.094189155,11.04405382
PANK1,0.633166156,0.823150532,0.820250448,0.407030133,1.693943815,1.153733928,0.838718271,0.578859807,0.656045994,2.357547625,0.51614035,1.377177922
KIF20B,7.789216874,7.747782475,8.680281974,13.52539337,9.307852458,14.38824604,11.17084389,9.172760274,4.618623854,8.407386361,5.320710861,11.25399114
LINC00865,0.983835796,0,0.554327271,1.720671526,1.460642497,1.003720993,0.659726941,0.71050124,0.34186261,0.55239692,0.721790699,1.776770583
MARK2P16,0.381707859,0,0,0,0,0,0,0.590695599,0,0,0,0.565850715
LINC01374,0.967947924,0,0.915319258,0,0,1.202493184,1.448801952,0.419762927,0,0,1.766730513,2.555754757
LINC01375,0.341139821,0,0,0,0,0,0.28475138,0.148998828,0,0.207036337,0,0
HTR7,0.816939025,0.44767242,0.157600391,0.385809045,0.095543709,0.279229173,0.737657878,0.475522039,0.9835838,0.120472925,0.156236094,0.790532507
RPP30,20.12778733,24.30329581,19.15653343,29.86960124,35.65882799,30.12708708,19.08037399,25.32644945,24.2228354,21.95848247,14.79693678,27.37822455
PCGF5,73.08745108,100.1981092,60.57754311,69.01775615,55.63652276,99.18394545,70.81502917,61.2752385,59.70277601,73.02850283,88.40195754,101.1234821
HECTD2,1.574050817,2.213119407,0.951875984,3.923695137,2.311062902,2.377888044,2.095082671,1.05743501,1.070691466,1.087641765,0.447682963,1.331507762
