,Lin-_1,Lin-_2,MNC_1,MNC_2
209792_s_at,16.83850278,23.53064753,20.06237649,19.17756853
209793_at,22.78134996,21.85726643,24.22225308,22.82575407
209794_at,131.1242672,131.3318291,99.02268181,104.2696091
209795_at,6272.630148,5828.871057,3241.199168,2718.595522
209796_s_at,1988.565266,1867.822585,817.8481909,820.0614846
209797_at,712.4461853,719.7029631,371.4918303,353.9733159
209798_at,578.1996791,591.0780521,609.4167028,545.474519
209799_at,170.6310177,188.1904493,226.3558684,255.9599872
209800_at,53.74786983,38.78171174,50.85893582,52.04825848
209802_at,66.19026762,73.0086299,78.89673177,68.26113379
209803_s_at,20.02766756,18.9001998,13.72997186,21.93631605
209804_at,310.7563631,341.3794647,219.5099744,238.4220082
209805_at,275.7286211,266.8970278,239.1688253,246.0996212
209806_at,2873.870749,2759.310443,3287.683537,2914.449863
209807_s_at,84.89638178,95.80393375,145.6872507,126.7035971
209808_x_at,300.1916034,296.1111447,499.8002446,524.9022058
209810_at,51.52149983,48.75680067,50.30140224,55.24670552
209811_at,26.07695196,29.40268107,27.78400979,32.82328518
209812_x_at,66.69830147,67.42149867,77.44482888,59.55092351
209813_x_at,637.5291615,680.5665621,1468.011945,1335.42346
209814_at,685.1788266,646.0336705,623.7697941,587.2060551
209815_at,52.08215958,44.87481273,202.7834466,238.3560935
209816_at,23.04100826,13.62650042,27.83766084,29.80722445
209817_at,391.0469831,393.9845564,252.5146336,275.7253945
209818_s_at,137.6035503,160.1779039,145.2362897,156.5561085
209819_at,31.79745365,29.05397621,29.36305538,22.35801623
209820_s_at,255.5504862,285.4701949,174.0415732,194.4594084
209821_at,16.60609139,13.1411707,9.085238567,11.86158451
209822_s_at,27.43312093,30.03314779,30.09043228,40.47481345
209823_x_at,167.5909576,175.4184989,313.1221474,345.7552593
209824_s_at,281.4228571,323.9884705,1275.315493,1185.507702
209825_s_at,1319.336973,1236.266117,291.2220714,308.5895658
209826_at,281.200468,287.3540447,115.1312593,123.0657104
209827_s_at,1504.060226,1401.866065,4548.105905,3976.300844
209828_s_at,205.2186181,208.0493883,515.4730185,495.4290078
209829_at,369.2415426,388.820384,2797.74149,2351.441016
209830_s_at,80.65239216,66.0502417,42.7993542,55.53660753
209831_x_at,180.613842,201.5500899,194.0636191,200.3606656
209832_s_at,268.3852537,257.8124367,91.36161673,95.16969476
209833_at,149.3038602,154.9541567,147.1829526,155.2840174
209834_at,21.02315831,24.82668089,23.70546283,20.69091642
209835_x_at,1415.011854,1331.271148,2925.265112,2570.247966
209836_x_at,2136.262509,1913.910648,863.1650665,776.1938905
209837_at,143.0001358,149.6681539,79.90726175,96.48371175
209838_at,215.9901905,257.2592268,192.3205369,201.1401113
209839_at,224.7534089,245.5873911,153.0666108,148.7841057
209840_s_at,66.07350899,51.73997314,1175.950431,1007.64686
209841_s_at,65.22281662,87.5394561,2122.7558,1821.337475
209842_at,16.10809279,17.00739875,16.50730208,14.87585279
209843_s_at,42.35148376,46.43489192,47.25781344,41.34242908
209844_at,23.49554986,26.61255497,27.06656433,22.97291534
209845_at,483.3359079,497.4955775,1266.402836,1187.804811
209846_s_at,698.3044233,705.4453368,1330.46087,1312.31698
209847_at,15.84652857,12.79409704,11.82153297,12.27231021
209848_s_at,38.7370014,43.16546109,34.34507978,48.17872941
209849_s_at,1169.063134,1082.573373,438.2591111,427.2622281
209850_s_at,60.66831552,63.54051336,168.9568066,184.6429267
209851_at,19.02605142,14.73993166,16.93514764,16.05263785
209852_x_at,1045.966105,972.1155024,1071.867218,1004.89542
209853_s_at,458.4727641,442.5931393,450.6853765,468.4206312
209854_s_at,31.79217388,24.50899184,34.98378473,25.73811479
209855_s_at,28.81721414,27.49410561,35.79679354,28.08390658
209856_x_at,91.51281922,99.98724163,58.72466697,65.62211674
209857_s_at,84.16518235,81.17787845,62.28706646,90.46145206
209858_x_at,777.0045092,818.8821867,2402.777974,2082.699456
209859_at,16.61157522,15.02232079,15.71537609,16.30701819
209860_s_at,990.8347446,910.0218617,849.5841399,833.3932453
209861_s_at,1245.151903,1175.590364,568.8440978,568.9265386
209862_s_at,283.7794483,308.7568465,194.1017221,226.5281118
209863_s_at,36.79627508,44.47884164,32.28486058,36.73178905
209864_at,160.0602974,177.4343168,936.7017522,898.8206997
209865_at,646.3347419,602.8461831,356.7034394,358.8070433
209866_s_at,16.09536316,13.43126617,12.01303345,15.39740693
209867_s_at,30.9231203,33.52139042,22.65446179,26.14250462
209868_s_at,592.6032125,601.8644928,1937.92594,1776.070447
209869_at,377.6052368,386.6874097,67.6906754,92.5146285
209870_s_at,577.3439933,535.0956591,1143.012822,979.6979737
209871_s_at,162.2553255,150.8271524,432.024949,427.5983551
209872_s_at,56.38182427,58.66897131,67.58825165,59.67314578
209873_s_at,75.63628428,78.75498875,88.45516846,86.29590325
209874_x_at,130.0906959,133.2136927,93.69105391,109.9414915
209875_s_at,152.8619489,170.2424043,70.59187348,69.75014294
209876_at,180.3765889,219.6110191,277.4491445,309.1574314
209877_at,49.84359853,56.32626766,57.31119791,56.63910927
209878_s_at,136.9420069,121.9102575,126.8265542,140.2778612
209879_at,1104.193353,1061.322833,4537.329244,4120.28454
209880_s_at,330.3364923,315.8076983,1178.313901,1119.409126
209881_s_at,621.1859387,589.9720738,728.1728183,760.2284463
209882_at,265.3368787,241.8363274,593.190296,605.0296951
209883_at,129.157575,130.1214917,209.0590493,229.0791616
209884_s_at,429.733502,433.3646973,577.3119924,543.0140182
209885_at,49.20803008,52.02860931,60.07033168,47.55151011
209886_s_at,106.7105552,112.9072588,135.8522013,121.5054536
209887_at,32.47116122,27.40415196,33.57150671,26.60552229
209888_s_at,15.49259337,19.16049747,18.55414294,16.914575
209889_at,781.1471553,747.7513438,881.6781814,808.5663028
209890_at,390.188364,373.7923253,878.1474409,856.8872484
209891_at,131.8283974,124.7190263,46.02983605,46.51833059
209892_at,397.3619836,407.0262674,485.7206598,460.6033818
209893_s_at,113.6520193,124.091306,147.5224998,160.5956014
209894_at,408.9512687,410.915249,160.3202904,192.008056
209895_at,110.3844374,119.3994984,92.06478505,95.78754167
209896_s_at,292.5689754,309.5252709,187.1487317,232.0039111
209897_s_at,30.9985367,38.0606684,34.92896858,37.65490194
209898_x_at,918.1022802,895.8367988,1482.613426,1214.948311
209899_s_at,1414.581859,1408.976846,872.6551003,864.0339345
209900_s_at,1228.713759,1107.39434,715.8908514,670.7940033
209901_x_at,3140.829573,3824.182395,9806.596472,8874.030923
209902_at,818.6257156,828.3048418,656.265378,669.3625141
209903_s_at,1355.452874,1229.505358,1199.887286,1096.269077
209904_at,44.35923303,50.4994711,56.75258545,58.35596002
209905_at,1413.79552,1349.217507,120.6407816,114.714304
209906_at,174.0668537,171.7451352,1543.03814,1421.206289
209907_s_at,471.694938,490.0515819,894.185469,840.0297364
209908_s_at,12.77078963,11.87809895,12.1206705,11.93817592
209909_s_at,17.98443296,11.63999382,12.67576666,12.38622314
209910_at,25.51708404,34.22528402,34.70851461,42.16180047
209911_x_at,1874.533498,1769.469287,1603.794321,1467.173625
209912_s_at,265.0211956,275.5312753,312.4250153,365.3085618
209913_x_at,185.2765999,201.3366494,262.168529,235.3600201
209914_s_at,35.22847029,43.75326799,41.30987187,42.80510895
209915_s_at,16.61467632,12.86401798,16.38074626,14.10388695
209916_at,514.3224821,464.5975047,367.9572323,404.4525513
209917_s_at,365.590855,377.1004936,242.8192778,270.4177314
209918_at,39.11136836,37.88293981,55.47513691,38.62718462
209919_x_at,238.5153532,261.07242,428.4843146,428.7983612
209920_at,116.0303622,125.5183295,135.06104,142.8873106
209921_at,57.6656709,51.02031147,47.85500242,56.93064705
209922_at,256.5449411,256.3828715,256.3629728,281.874451
209923_s_at,282.9934054,306.2615032,299.6862558,315.4101883
209924_at,37.2731752,36.23689565,42.22712115,45.31833184
209925_at,37.48050877,46.31925902,25.41799507,33.38209284
209926_at,129.8511595,133.3909943,130.4693365,129.2746669
209927_s_at,708.4407137,668.0528374,786.8839688,754.9915682
209928_s_at,41.4011847,55.65400302,40.11843459,47.99705198
209929_s_at,157.6086146,169.3184862,261.0197612,296.3418741
209930_s_at,3643.035751,3383.120787,4772.663421,4298.51493
209931_s_at,119.843584,117.63014,85.2762499,94.90133137
209932_s_at,3329.238493,2956.971168,1107.518547,1074.545522
209933_s_at,1725.73093,1620.137013,6479.626115,5581.818445
209934_s_at,760.7310166,710.3331347,428.4232328,415.9690207
209935_at,285.7247092,367.145483,177.9320851,195.9801093
209936_at,134.6220537,152.7263733,174.5628463,193.531601
209937_at,19.83496185,14.68519014,14.94101252,16.08250583
209938_at,76.22341114,103.1890723,71.00475188,65.18944592
209939_x_at,517.388281,560.2937403,1595.585838,1302.370846
209940_at,85.88212975,90.57638384,82.24409716,74.30132726
209941_at,158.6480943,164.1297492,237.9806981,240.9277162
209942_x_at,21.67961437,19.03275989,19.25941274,18.73049978
209943_at,190.8252986,209.4957889,225.6975434,230.6247884
209944_at,220.6235183,243.9096386,250.1366358,240.912381
209945_s_at,511.1790943,489.4454364,813.1497986,830.3303351
209946_at,83.57346061,88.31434559,68.21589544,80.21488599
209947_at,142.5169228,143.8723198,120.3435432,109.4859951
209948_at,64.79552255,71.21736937,59.81206596,74.16435863
209949_at,184.5408381,198.2215906,7536.224076,6559.319581
209950_s_at,448.405391,416.0854273,342.4584274,366.0041753
209951_s_at,51.17600303,53.53078224,68.33031583,52.04016702
209952_s_at,37.65975612,44.07690197,49.37097567,45.53583798
209953_s_at,888.7981326,848.4918726,788.8530584,783.8710551
209954_x_at,143.1652902,146.3895062,138.8143297,141.1167169
209955_s_at,24.64297299,27.37515925,20.18958285,27.76392386
209956_s_at,21.2262879,17.96202073,14.30583148,16.25197521
209957_s_at,94.69088726,99.71381044,91.60882309,87.5947214
209958_s_at,201.5248614,213.4131158,148.5303978,168.5313314
209959_at,241.4335906,258.065932,77.135324,98.21880903
209960_at,106.6085729,115.491174,217.307992,206.298384
209961_s_at,115.5524222,107.0528844,178.0006232,168.6968961
209962_at,298.1093618,311.452478,193.4888524,211.5648792
209963_s_at,335.4419585,367.2468282,232.3485372,279.8092269
209964_s_at,303.4223125,286.5738106,542.223999,546.8013759
209965_s_at,165.1432285,175.0639879,106.5564597,126.0857393
209966_x_at,43.37349062,23.1313814,19.6326296,12.91182481
209967_s_at,86.07074886,100.2790277,149.5487843,146.8581446
209968_s_at,59.98529056,57.71440599,94.82858942,84.62822854
209969_s_at,162.2206259,179.2203223,410.7630941,375.7248744
209970_x_at,204.2582526,222.3118561,2323.547323,2013.239156
209971_x_at,1571.579694,1562.385638,715.0937832,669.3250878
209972_s_at,6013.057384,5726.332959,4733.519657,4038.540877
209973_at,203.4673773,210.9602318,186.8041205,207.4886018
209974_s_at,2561.635174,2308.054768,2378.637102,2007.904549
209975_at,162.7300692,179.9648703,40.72829757,41.03043929
209976_s_at,108.424713,105.4692258,56.58767886,47.06320576
209977_at,28.81530901,29.318736,32.64804723,25.28657794
209978_s_at,19.26789691,19.757381,16.16701387,18.39515241
209979_at,87.51781473,76.63561112,81.97965111,90.52688485
209980_s_at,84.56955229,86.25193877,68.2179611,101.7520291
209981_at,41.95257858,35.56999418,39.1277623,42.87822721
209982_s_at,20.84579673,18.78903661,18.89300988,18.33338669
209983_s_at,48.06063128,58.69374109,43.10275144,49.75854819
209984_at,295.8969623,326.1401828,427.8891363,410.3149244
209985_s_at,46.55029187,44.66810676,49.3223965,45.04576479
209986_at,21.69495658,24.41078789,24.90118685,22.42151131
209987_s_at,37.48012841,32.26879064,38.88397905,32.31894711
209988_s_at,18.33160295,15.23851041,15.79378059,16.59632166
209989_at,305.325269,302.086435,190.7318437,204.6603471
209990_s_at,14.26111482,13.49027139,13.23864904,15.80856712
209991_x_at,20.06893248,18.47935942,17.10129614,18.32987344
209992_at,39.22371153,38.34636127,174.8415358,202.2353184
209993_at,335.9630106,345.5955568,232.8727879,257.0340934
209994_s_at,315.1053976,308.2640275,292.4907574,328.944837
209995_s_at,223.9022441,257.5466522,1836.280741,1716.31594
209996_x_at,163.650429,186.2135058,154.8557103,147.9780548
209997_x_at,255.7750916,255.402885,195.8203086,213.372637
209998_at,153.1745363,155.5813807,146.3379792,155.4774378
209999_x_at,76.72882129,92.92787969,79.65179619,80.48600236
210000_s_at,29.77372547,33.68875385,36.349168,31.68088742
210001_s_at,99.34310565,89.78445119,121.1558753,156.7994074
210002_at,17.47990414,14.92364767,14.43545565,22.95020998
210004_at,22.87872913,20.86408593,152.9142641,170.1394671
210005_at,334.6074488,342.5929212,235.4502334,225.0952712
210006_at,152.7510485,177.7547261,88.29110933,90.83343753
210007_s_at,523.5446874,503.1000426,496.8916975,520.3699946
210008_s_at,83.93535871,93.74193516,69.8113019,86.20499224
210009_s_at,258.9760933,279.0180457,247.3724485,269.897974
