	Lin-_1	MNC_1
210854_x_at	32.48389332	168.9894712
210855_at	30.91277849	41.30685278
210858_x_at	95.15276688	234.7937066
210859_x_at	242.0627457	314.2899654
210861_s_at	29.25441585	29.66791749
210862_s_at	31.2585483	27.61736896
210864_x_at	47.71288392	53.01127357
210865_at	62.58601724	307.9021829
210866_s_at	80.78546183	80.78285448
210867_at	45.40491529	40.0724644
210868_s_at	181.6713043	119.3677395
210869_s_at	21.52794377	31.60621984
210870_s_at	97.50721755	68.78233485
210871_x_at	208.8454068	115.5365632
210872_x_at	49.73046126	199.8184356
210873_x_at	120.4143998	5607.476898
210874_s_at	454.7544664	166.8097218
210875_s_at	46.31081837	53.03210459
210876_at	45.00619825	73.00917091
210878_s_at	716.220117	1003.213338
210879_s_at	42.98915667	38.60629989
210880_s_at	22.66600144	21.85103487
210881_s_at	59.19998293	68.65810561
210882_s_at	190.9431073	52.02974037
210883_x_at	31.56036582	29.4091626
210884_s_at	33.64919763	40.61711946
210885_s_at	62.50498825	80.04538948
210886_x_at	336.4726182	287.0354937
210887_s_at	53.5996443	72.13888663
210888_s_at	44.280896	43.55652689
210889_s_at	96.81363435	921.2645242
210890_x_at	32.04019815	319.1471248
210891_s_at	5800.138067	5692.117809
210892_s_at	84.03028429	50.98898833
210893_at	12.03882162	10.60355034
210894_s_at	58.25998233	58.05981945
210895_s_at	38.5813977	559.7398284
210896_s_at	192.1646883	199.5272989
210904_s_at	23.15091559	152.7572478
210905_x_at	47.29084805	45.77240483
210906_x_at	13.80285941	11.02230678
210907_s_at	2094.504487	1838.086033
210908_s_at	13820.96635	13172.58226
210909_x_at	65.7286322	89.87626131
210910_s_at	238.6063251	146.6402554
210911_at	35.17460695	47.27461813
210912_x_at	252.2587334	275.0266959
210913_at	21.60430823	21.4294483
210914_at	26.44316767	19.48852849
210915_x_at	1447.838585	7459.92313
210916_s_at	523.1463366	937.324202
210917_at	15.71521861	15.1904301
210918_at	13.77298184	14.35220927
210919_at	13.32599138	12.00552696
210920_x_at	25.48993184	25.18619261
210921_at	44.4076204	43.43187108
210922_at	29.32000456	23.525906
210923_at	20.42867842	26.45147756
210924_at	26.79258299	37.23542344
210925_at	41.73993253	36.69886014
210926_at	79.93386426	104.7184025
210927_x_at	2519.224161	2794.644886
210928_at	18.83632353	19.73107792
210929_s_at	22.63212167	19.29952065
210930_s_at	38.05402386	36.89707159
210931_at	20.03586445	19.01886814
210932_s_at	38.80461485	52.89049508
210933_s_at	323.0454475	88.24695971
210934_at	43.51721225	45.49346361
210935_s_at	109.2006238	168.3947739
210936_at	73.02873405	86.85434641
210937_s_at	59.55846624	47.5848287
210938_at	21.25118048	22.96262018
210939_s_at	43.49041054	41.35481674
210940_s_at	42.26639684	41.87379233
210941_at	11.37678421	11.79048873
210942_s_at	248.8905085	439.9766485
210943_s_at	114.2730346	506.9274216
210944_s_at	581.6081015	1782.359384
210945_at	29.07191662	35.32710374
210946_at	432.9068619	327.118724
210947_s_at	292.2027284	195.291745
210948_s_at	124.6526321	372.4086218
210949_s_at	3994.059547	1582.768969
210950_s_at	2614.032747	1493.106107
210951_x_at	263.3693986	1631.119137
210952_at	86.26786766	61.33118088
210953_at	18.13405811	14.46495543
210954_s_at	162.3306369	69.43514525
210955_at	45.48607916	66.61187344
210956_at	57.2183796	53.55158425
210957_s_at	23.33217681	22.71528005
210958_s_at	163.2168095	114.5105008
210959_s_at	61.35110348	111.2062423
210960_at	29.00228489	27.88015927
210961_s_at	23.05432686	23.53381905
210962_s_at	929.8990172	855.4751076
210963_s_at	61.19034133	22.58786875
210964_s_at	155.3452753	36.35830147
210965_x_at	95.5856384	117.597957
210966_x_at	1787.456925	940.1598364
210967_x_at	41.79906105	35.26331001
210968_s_at	1781.060489	1997.932518
210969_at	11.45812346	11.19188809
210970_s_at	1042.806687	724.3266563
210971_s_at	48.64270553	153.1019842
210972_x_at	295.3405341	3227.185591
210973_s_at	39.57942817	26.1902127
210974_s_at	173.0414003	164.0833484
210975_x_at	286.9713326	300.8252882
210976_s_at	1018.939467	278.8113928
210977_s_at	57.68979382	64.89602891
210978_s_at	2370.470698	3513.419374
210979_at	15.73601878	17.19690035
210980_s_at	872.3173553	3239.885633
210981_s_at	309.4531114	724.5958624
210982_s_at	6234.763205	6732.199492
210983_s_at	2300.835833	759.3191896
210984_x_at	24.46708788	37.35317232
210985_s_at	173.428817	317.2218529
210986_s_at	2072.710822	1248.691653
210987_x_at	1656.880953	931.7121246
210988_s_at	143.282101	150.3319721
210989_at	12.35168035	11.97132722
210990_s_at	44.98747445	51.27535011
210991_s_at	24.91886418	32.84908495
210992_x_at	165.8033676	3899.819466
210993_s_at	805.6311069	184.1439339
210994_x_at	51.93132891	62.95862312
210995_s_at	42.84534685	58.58846722
210996_s_at	6088.362848	3639.019745
210997_at	43.46892891	70.40868764
210998_s_at	57.02892542	92.51541996
210999_s_at	654.9117338	346.6513125
211000_s_at	74.38249262	128.994118
211001_at	53.65408441	61.90397917
211002_s_at	46.7694981	40.9424031
211003_x_at	52.37569759	62.5204395
211004_s_at	102.6261516	225.3337491
211005_at	393.1918961	943.6035488
211006_s_at	14.10379487	13.12172932
211008_s_at	41.40862585	53.59700183
211009_s_at	383.59025	320.2495003
211010_s_at	72.85219018	204.6035233
211011_at	30.44723742	31.47270367
211012_s_at	453.8705165	272.4702665
211013_x_at	165.9938081	121.5642646
211014_s_at	92.11517072	66.9133343
211015_s_at	1491.909128	937.8943873
211016_x_at	178.4884063	139.7343351
211017_s_at	35.30467562	27.86895027
211018_at	92.0992395	97.4511823
211019_s_at	56.11722288	49.79730752
211020_at	31.08043233	22.0498146
211021_s_at	96.96317673	189.5861507
211022_s_at	261.8415225	252.1021184
211023_at	1341.083822	898.8834703
211024_s_at	30.0843365	26.43944531
211025_x_at	2358.324795	1725.496484
211026_s_at	404.6457307	107.0301376
211027_s_at	81.11486311	90.32999793
211028_s_at	103.6656676	84.30629431
211029_x_at	22.46970351	18.5881755
211030_s_at	61.12608937	131.7013367
211031_s_at	233.5782368	91.75844375
211032_at	13.17768151	10.34092797
211033_s_at	110.1268158	58.27242465
211034_s_at	747.5376846	915.0532635
211036_x_at	3053.505858	2160.366334
211037_s_at	88.92342178	146.0321945
211038_s_at	1079.708247	1275.092003
211039_at	23.08810474	22.27953012
211040_x_at	160.219429	155.8789331
211042_x_at	1738.400878	1082.338528
211043_s_at	229.1355167	342.486595
211044_at	38.59111694	26.85907775
211045_s_at	40.50189478	41.9710896
211046_at	19.2540424	14.3294507
211047_x_at	803.0319844	811.5479567
211048_s_at	128.84417	109.2997171
211049_at	44.82046084	47.90386128
211050_x_at	223.8162882	384.279453
211051_s_at	48.69521618	82.04229286
211052_s_at	839.3445828	623.4880832
211053_at	33.61859485	32.27170416
211054_at	57.98649365	40.31767681
211055_s_at	80.1324251	47.7864187
211056_s_at	182.9123825	195.9750664
211057_at	27.23020258	38.45360789
211058_x_at	12270.2	8716.982392
211059_s_at	106.3654042	101.3877045
211060_x_at	562.5133547	381.3221412
211061_s_at	412.6199688	345.9660751
211062_s_at	52.00626076	53.1368926
211063_s_at	766.8807126	885.5437078
211064_at	120.0735119	93.23401812
211065_x_at	208.2524608	218.8624968
211066_x_at	104.3623053	36.8335891
211067_s_at	177.2269045	1798.117347
211068_x_at	1061.201282	1552.981665
211069_s_at	2892.879829	2569.749009
211070_x_at	4699.688467	5460.206496
211071_s_at	2737.614703	1117.227289
211072_x_at	12551.13789	8481.901259
211073_x_at	21141.97497	18297.7135
211074_at	74.8140676	83.72136383
211075_s_at	2648.093084	2366.545986
211076_x_at	57.59759816	47.94960892
211077_s_at	59.7417717	47.32198585
211078_s_at	19.7113448	17.28232383
211079_s_at	49.68962539	38.69884827
211080_s_at	29.65493225	29.84499973
211081_s_at	208.024755	113.3952682
211082_x_at	38.98916508	52.92575157
211083_s_at	17.06709388	13.18385979
211084_x_at	305.210944	294.8006353
211085_s_at	155.6242555	366.4656567
211086_x_at	112.3751	112.1101965
211087_x_at	208.3959506	464.8958022
211088_s_at	25.48304948	17.72254116
211089_s_at	131.5850138	46.75649722
211090_s_at	144.2098056	127.3119432
211091_s_at	76.45005277	78.07124358
211092_s_at	21.89914539	29.96855647
211093_at	12.2912577	10.35743355
211094_s_at	70.93864166	46.96274138
211095_at	20.75613728	17.66175368
211096_at	53.82496076	74.21221433
211097_s_at	107.7400114	227.6216091
211098_x_at	250.4928254	277.9909226
211099_s_at	32.17489176	36.02054464
211100_x_at	216.1374878	2662.802856
211101_x_at	200.1456929	2606.917445
211102_s_at	86.21190267	573.1919165
211103_at	20.99071886	26.40972023
211104_s_at	64.47413809	75.63623723
211105_s_at	981.0229021	541.7584604
211106_at	183.4155125	205.1493692
211107_s_at	81.61065817	82.33976949
211108_s_at	46.21528069	55.06225211
211109_at	23.26753261	20.55949288
211110_s_at	34.09262538	23.76355733
211111_at	53.75784225	46.57840231
211112_at	74.80621214	68.719799
211113_s_at	88.7289343	97.28256971
211114_x_at	215.4737839	155.5283233
211115_x_at	235.0683378	171.8116115
211116_at	49.96030213	46.7295055
211117_x_at	43.7677825	64.06313755
211118_x_at	67.46159148	76.29997638
211119_at	15.07673701	20.97022801
211120_x_at	33.40740449	36.18772574
211121_s_at	256.9782807	305.8435889
211122_s_at	10.53512313	10.16246534
211123_at	37.52517844	38.55477014
211124_s_at	15.15997647	15.1344293
211125_x_at	48.64437055	45.52978799
211126_s_at	93.47616702	85.14065471
211127_x_at	13.47905797	11.97897213
211128_at	33.20511011	37.50562883
211129_x_at	25.04429929	24.07588377
211130_x_at	74.38857207	59.03237997
211131_s_at	14.19323082	10.79150598
211132_at	214.2120327	227.7393571
211133_x_at	152.6095716	3445.440337
211135_x_at	151.7803517	3640.414645
211136_s_at	380.6156651	398.3425048
211137_s_at	667.3438548	230.6034473
211138_s_at	54.70848886	199.7965142
211139_s_at	270.4562839	350.2804211
211140_s_at	54.05071192	47.29056394
211141_s_at	61.32870286	56.44097273
211142_x_at	94.45397495	112.9503519
211143_x_at	96.66497408	73.08242985
211144_x_at	605.1594036	1411.658117
211145_x_at	18.90346431	21.91246814
211146_at	20.54948099	18.62403012
211147_s_at	37.78217282	58.42524356
211148_s_at	114.9410786	63.48503743
211149_at	195.0140915	231.9338863
211150_s_at	137.8613443	79.83796766
211151_x_at	47.35088537	24.55723522
211152_s_at	1645.184711	833.0380718
211153_s_at	17.02202282	16.58512373
211154_at	13.16028738	11.29283924
211155_s_at	16.36478998	15.49924625
211156_at	21.41292165	17.664231
211157_at	46.07572979	36.42115388
211159_s_at	198.647529	161.9996078
211160_x_at	277.3756948	741.2812455
211161_s_at	47.31065023	29.71372498
211162_x_at	54.0411906	25.9978958
211163_s_at	106.8474304	2629.401242
211164_at	11.36372191	11.27709818
211165_x_at	42.33055663	44.38760665
211166_at	28.70322636	33.72021354
211167_s_at	28.95263679	33.71018609
211168_s_at	761.9129094	985.7894137
211169_s_at	12.65715065	9.843312749
211170_s_at	24.89236315	26.39089514
211171_s_at	31.42790628	37.72924719
211172_x_at	59.25784927	70.75881978
211173_at	35.75230223	27.92927882
211174_s_at	38.87481844	54.54484068
211175_at	29.08595792	27.99571882
211176_s_at	30.32899392	42.00397834
211177_s_at	194.2074368	212.6224274
211178_s_at	281.6546624	2057.970449
211179_at	17.3891113	15.2899691
211180_x_at	149.5936399	108.077866
211181_x_at	143.6688702	86.50917945
211182_x_at	147.6038469	89.11348706
211184_s_at	29.17638485	37.28913319
211185_s_at	3431.833915	4553.779421
211186_s_at	55.20887845	72.63473568
211187_at	26.74562351	34.5853873
211188_at	44.42952201	21.36528307
211189_x_at	53.51647204	37.0451124
211190_x_at	62.71456313	48.77794099
211191_at	26.50125774	30.56499925
211192_s_at	149.5438701	61.59166753
211193_at	15.32914038	14.28623701
211194_s_at	15.06895891	11.65534024
211195_s_at	13.0160632	12.51052382
211196_at	16.60782534	15.78661252
211197_s_at	42.13202017	58.65785407
211198_s_at	49.81920645	51.74566817
211199_s_at	28.77697439	23.60654414
211200_s_at	123.2189034	99.54450599
211201_at	17.84239611	15.25480861
211202_s_at	1259.101828	559.2901796
211203_s_at	14.25554871	24.88067404
211204_at	15.18663565	18.11795
211205_x_at	43.28033534	43.96211695
211207_s_at	18.56845175	210.4539916
211208_s_at	388.2379756	383.2420243
211209_x_at	116.2274585	217.4529907
211210_x_at	114.2197424	313.9273501
211211_x_at	107.0425604	288.7279545
211212_s_at	108.3157265	74.48300837
211213_at	19.03134929	11.4006518
211214_s_at	136.4093048	54.75151574
211215_x_at	32.3062437	32.69691523
211217_s_at	59.62481661	79.1442918
211218_at	36.11506955	34.71684894
211219_s_at	35.28258294	31.79687069
211220_s_at	47.28153326	38.99436262
211221_at	15.24558265	27.04300422
211222_s_at	24.35624903	24.74097279
211223_at	35.76463526	53.3700499
211224_s_at	25.3214637	21.02324451
211225_at	115.1950617	144.9579556
211226_at	83.04612595	76.91136713
211227_s_at	13.85779061	12.76509069
211228_s_at	397.4953071	284.2345407
211230_s_at	27.31015342	78.28076719
211231_x_at	26.59752323	39.78561052
211232_x_at	20.30578303	19.89523713
211233_x_at	44.22293226	46.45360431
211234_x_at	73.0065999	80.76462925
211235_s_at	35.15435934	49.28178637
211237_s_at	93.80007542	92.94853712
211238_at	36.09234734	27.00951536
211239_s_at	12.43821243	11.78087944
211240_x_at	215.3557895	144.1144643
211241_at	17.00854585	25.61263234
211242_x_at	34.35502527	94.9766338
211245_x_at	28.15620583	109.9252921
211248_s_at	34.91038242	46.64441106
211249_at	74.56349127	81.24047985
211250_s_at	120.7929369	417.6852878
211251_x_at	487.5422957	664.4662458
211252_x_at	212.7226679	181.9737338
211253_x_at	32.79714074	25.45857686
211254_x_at	189.606451	197.1854748
211255_x_at	137.99897	174.2777235
211256_x_at	206.0772317	636.9950163
211257_x_at	1435.325977	1406.02382
211258_s_at	18.46329426	29.84852174
211259_s_at	45.41691995	51.27869994
211260_at	54.43053585	65.40386076
211261_at	58.03288994	54.51474879
211262_at	21.00874933	20.68497528
211263_s_at	83.65544031	80.86652772
211264_at	12.30171711	9.281969104
211265_at	28.32156126	37.64917555
211266_s_at	61.1551307	52.17859117
211267_at	156.9403439	48.60473755
211269_s_at	43.82960004	44.08818368
211270_x_at	2745.465838	1498.690085
211271_x_at	1156.72657	640.0822814
211272_s_at	209.1634507	911.4217024
211273_s_at	20.6903163	17.33409347
211274_at	34.20939908	27.3001521
211275_s_at	1853.448616	7452.658797
211276_at	28.92027295	21.13251644
211277_x_at	218.3241787	178.8820621
211279_at	126.8163098	145.2491163
211280_s_at	169.5102823	174.317187
211282_x_at	301.9550541	713.8324232
211284_s_at	186.9129936	842.1071944
211285_s_at	1529.130133	949.5852953
211286_x_at	88.32015655	804.5110616
211287_x_at	41.59912928	189.1637771
211289_x_at	310.8011803	410.1125553
211295_x_at	43.56083628	41.86444902
211296_x_at	10044.92758	13158.43888
211297_s_at	1369.394748	964.6334049
211298_s_at	36.54077241	30.60499792
211299_s_at	170.3195051	590.2820898
211300_s_at	235.6416255	118.9908001
211301_at	47.33664784	58.04528294
211302_s_at	119.0893122	249.2552715
211303_x_at	22.16348531	17.56620453
211304_x_at	69.12287018	86.04986842
211305_x_at	57.34894212	78.0123625
211306_s_at	16.80615365	21.52483472
211307_s_at	38.87080029	102.0108479
211310_at	29.88502507	32.05268107
211312_s_at	13.56184049	13.18804304
211313_s_at	434.866957	230.0031262
211314_at	26.9171495	23.1570438
211315_s_at	27.99723469	39.29664245
211316_x_at	305.1018777	1767.526541
211317_s_at	166.3429294	897.3179332
211318_s_at	634.0784032	575.3146395
211319_at	32.72112798	29.81197522
211320_s_at	46.85423191	51.86749746
211322_s_at	45.52131527	52.19594677
211323_s_at	280.1451815	234.5248902
211324_s_at	63.03501922	53.63241857
211325_x_at	1212.309448	1184.356694
211326_x_at	34.18674484	43.05755797
211327_x_at	33.7613448	34.28780923
211328_x_at	38.948598	52.95769706
211329_x_at	60.81731936	98.23317469
211330_s_at	17.22314376	28.98034989
211331_x_at	50.43285404	69.63648956
211332_x_at	67.19485126	77.47998152
211333_s_at	25.27430906	93.39012603
211334_at	22.00747809	18.32678547
211336_x_at	115.1925675	1237.743571
211337_s_at	408.8759447	154.6822256
211338_at	12.46537787	11.56462276
211339_s_at	334.7177314	2328.614017
211340_s_at	33.45010643	37.60344689
211341_at	27.82539788	34.73061397
211342_x_at	1257.014924	752.9656291
211343_s_at	19.0668097	14.59456536
211345_x_at	20751.99636	16997.73829
211347_at	155.4267001	173.4880194
211348_s_at	274.2590777	248.6492662
211349_at	19.49464704	21.11124433
211350_s_at	26.69379808	29.13677155
211351_at	24.80117157	23.83562989
211352_s_at	62.7333367	139.5809344
211353_at	24.45916184	29.54093019
211354_s_at	65.23660041	44.39693648
211355_x_at	79.59422056	39.06800863
211356_x_at	93.42532102	53.38021689
211357_s_at	38.40851564	30.17951072
211358_s_at	1548.490863	725.5402511
211359_s_at	13.12408498	16.59059603
211360_s_at	116.144483	120.8843131
211361_s_at	11.38626117	9.895667719
211362_s_at	22.08309501	22.57554722
211363_s_at	134.667151	56.09409787
211364_at	28.64337336	27.96115179
211365_s_at	26.71215443	31.39543015
211366_x_at	246.7215613	2498.431034
211367_s_at	162.088625	1607.874853
211368_s_at	219.4485583	2267.735849
211369_at	21.29901466	21.87833801
211370_s_at	478.0812024	309.6444956
211371_at	16.33269383	19.29494278
211372_s_at	51.01886177	1732.101379
211373_s_at	388.5469248	161.0549232
211374_x_at	111.5492192	127.4459074
211375_s_at	1163.847476	653.5635342
211376_s_at	297.0862245	192.1152041
211377_x_at	77.91040727	89.07466636
211378_x_at	15806.51032	11506.00756
211379_x_at	61.94846956	16.8461267
211380_s_at	25.96513334	23.06193513
211381_x_at	28.86928479	33.20669083
211382_s_at	37.30567498	45.3392959
211383_s_at	729.5985865	1225.252892
211384_s_at	26.7771013	35.32980717
211385_x_at	723.6088037	1500.643929
211386_at	223.1945368	181.6738567
211387_x_at	98.50206496	115.0975992
211388_s_at	52.64854685	54.41357525
211389_x_at	39.66340018	110.0690065
211390_at	24.53213617	27.44115172
211391_s_at	70.1760862	72.58434015
211392_s_at	84.59457962	76.56620848
211393_at	19.5460535	22.23965102
211395_x_at	128.9365981	2588.590651
211396_at	62.1904748	96.11487667
211397_x_at	40.91373336	512.4186675
211398_at	30.30491153	26.14816556
211399_at	31.66219949	34.1724572
211400_at	15.01412346	14.4557455
211401_s_at	37.49990164	33.518944
211402_x_at	49.72461906	59.18598969
211403_x_at	62.71873646	84.36616625
211404_s_at	445.0919632	1625.4508
211405_x_at	23.41564086	30.50987303
211406_at	659.41621	533.5329378
211407_at	123.5429832	132.3284527
